"TOA5","S6104","CR2xx","27363","CR200X.Std.04","Sxxxx V1_09 test DYL_P1.CR2","16978","DYL_test_P1_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-04-06 14:00:00",3023,27.77437,1.8966,1.191,26.23358,1.8719,1.195383,27.31787,1.8887,1.221433
"2018-04-06 15:00:00",3024,27.77435,1.8966,1.19105,26.22418,1.8717,1.195667,27.31775,1.8887,1.22175
"2018-04-06 16:00:00",3025,27.77433,1.8966,1.191233,26.22417,1.8717,1.195767,27.31763,1.8887,1.222067
"2018-04-06 17:00:00",3026,27.7743,1.8966,1.191667,26.2241,1.8717,1.19585,27.31772,1.8887,1.22185
"2018-04-06 18:00:00",3027,27.7743,1.8966,1.19145,26.21483,1.871517,1.195783,27.26015,1.8876,1.22215
"2018-04-06 19:00:00",3028,27.7743,1.8966,1.191533,26.16833,1.8706,1.195867,27.2602,1.8876,1.222067
"2018-04-06 20:00:00",3029,27.7743,1.8966,1.191533,26.16839,1.8706,1.195767,27.26028,1.8876,1.221883
"2018-04-06 21:00:00",3030,27.7743,1.8966,1.191583,26.16842,1.8706,1.1957,27.26028,1.8876,1.2218
"2018-04-06 22:00:00",3031,27.7743,1.8966,1.191667,26.1684,1.8706,1.1957,27.26027,1.8876,1.221933
"2018-04-06 23:00:00",3032,27.77428,1.8966,1.191733,26.16847,1.8706,1.1956,27.26033,1.8876,1.221683
"2018-04-07 00:00:00",3033,27.77427,1.8966,1.19185,26.11278,1.8695,1.1955,27.27952,1.887967,1.221567
"2018-04-07 01:00:00",3034,27.77427,1.8966,1.191833,26.11285,1.8695,1.19535,27.31772,1.8887,1.221817
"2018-04-07 02:00:00",3035,27.77428,1.8966,1.191717,26.11285,1.8695,1.195283,27.31779,1.8887,1.2217
"2018-04-07 03:00:00",3036,27.7743,1.8966,1.19165,26.1129,1.8695,1.1952,27.27954,1.887967,1.221517
"2018-04-07 04:00:00",3037,27.7743,1.8966,1.1915,26.15009,1.870233,1.195133,27.2605,1.8876,1.221233
"2018-04-07 05:00:00",3038,27.77433,1.8966,1.191217,26.15015,1.870233,1.194933,27.26057,1.8876,1.221
"2018-04-07 06:00:00",3039,27.77431,1.8966,1.191517,26.05743,1.8684,1.194733,27.26063,1.8876,1.220867
"2018-04-07 07:00:00",3040,27.7743,1.8966,1.19145,26.05757,1.8684,1.194483,27.26062,1.8876,1.220933
"2018-04-07 08:00:00",3041,27.77431,1.8966,1.1915,26.0576,1.8684,1.194367,27.26073,1.8876,1.220583
"2018-04-07 09:00:00",3042,27.8127,1.897333,1.1915,26.0576,1.8684,1.194333,27.26077,1.8876,1.2205
"2018-04-07 10:00:00",3043,27.8319,1.8977,1.191417,26.05762,1.8684,1.194283,27.2607,1.8876,1.2206
"2018-04-07 11:00:00",3044,27.83193,1.8977,1.191183,26.0206,1.8676,1.194183,27.26088,1.8876,1.22015
"2018-04-07 12:00:00",3045,27.83192,1.8977,1.191367,26.00217,1.8672,1.193933,27.2608,1.8876,1.220383
"2018-04-07 13:00:00",3046,27.82232,1.897517,1.191467,26.00207,1.8672,1.19415,27.26083,1.8876,1.220233
"2018-04-07 14:00:00",3047,27.7743,1.8966,1.19145,26.00207,1.8672,1.194183,27.26075,1.8876,1.220533
"2018-04-07 15:00:00",3048,27.77432,1.8966,1.1914,26.002,1.8672,1.19435,27.2609,1.8876,1.220133
"2018-04-07 16:00:00",3049,27.77432,1.8966,1.191467,26.002,1.8672,1.194333,27.26095,1.8876,1.219983
"2018-04-07 17:00:00",3050,27.77433,1.8966,1.191217,26.0021,1.8672,1.19405,27.261,1.8876,1.219817
"2018-04-07 18:00:00",3051,27.77432,1.8966,1.1913,25.95583,1.866283,1.194067,27.26093,1.8876,1.219967
"2018-04-07 19:00:00",3052,27.79348,1.896967,1.19155,25.9467,1.8661,1.193833,27.26095,1.8876,1.219967
"2018-04-07 20:00:00",3053,27.7839,1.896783,1.191483,25.94672,1.8661,1.193767,27.26097,1.8876,1.219883
"2018-04-07 21:00:00",3054,27.7743,1.8966,1.191517,25.9465,1.8661,1.194233,27.26095,1.8876,1.219983
"2018-04-07 22:00:00",3055,27.77433,1.8966,1.191283,25.94662,1.8661,1.194017,27.26092,1.8876,1.220083
"2018-04-07 23:00:00",3056,27.79348,1.896967,1.191633,25.94683,1.8661,1.193483,27.26085,1.8876,1.2202
