"TOA5","S6107","CR2xx","27347","CR200X.Std.04","S6107 ZB_P2.CR2","32490","ZB_PUNT2_T1"
"TIMESTAMP","RECORD","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","VWC_4_Avg","EC_4_Avg","Temp_4_Avg","Druk_Avg(1)","Druk_Avg(2)","Battery_Vdc"
"TS","RN","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2018-09-22 20:00:00",78,0.5767999,0.08041667,15.52392,0.5180667,0.1167333,15.64132,0.7632,0.1748667,15.08675,"NAN",0,12.85265
"2018-09-22 21:00:00",79,0.5767999,0.0804,15.52165,0.5180667,0.11715,15.62438,0.7632,0.17495,15.0918,"NAN",0,12.84509
"2018-09-22 22:00:00",80,0.5767999,0.08036666,15.51612,0.5183334,0.1172333,15.61108,0.76345,0.1752167,15.09275,"NAN",0,12.83166
"2018-09-22 23:00:00",81,0.5767999,0.08036666,15.49868,0.5180001,0.11715,15.60192,0.7632,0.1750667,15.09502,"NAN",0,12.81068
"2018-09-23 00:00:00",82,0.5767999,0.08023334,15.47528,0.5183333,0.1171167,15.59183,0.7632167,0.1752167,15.08813,"NAN",0,12.81655
"2018-09-23 01:00:00",83,0.5767834,0.08021667,15.45142,0.5184,0.1171833,15.57897,0.7632,0.1751167,15.09087,"NAN",0,12.81823
"2018-09-23 02:00:00",84,0.5773,0.08048333,15.4234,0.5184,0.1170333,15.5808,0.7632,0.1751667,15.07295,"NAN",0,12.81571
"2018-09-23 03:00:00",85,0.5773,0.08061667,15.37935,0.5184,0.1171333,15.55697,0.7632334,0.17525,15.08397,"NAN",0,12.79892
"2018-09-23 04:00:00",86,0.5773,0.08048334,15.35502,0.5180001,0.11705,15.55145,0.7632167,0.17515,15.08123,"NAN",0,12.79892
"2018-09-23 05:00:00",87,0.5773,0.08033333,15.3215,0.5180001,0.1170333,15.53677,0.7632167,0.1753667,15.09135,"NAN",0,12.80564
"2018-09-23 06:00:00",88,0.5773,0.08031666,15.28707,0.5180001,0.1169333,15.52853,0.7632167,0.1753167,15.08308,"NAN",0,12.84593
"2018-09-23 07:00:00",89,0.5773,0.08021667,15.26132,0.5180001,0.1169333,15.5097,0.7632501,0.1755,15.09548,"NAN",0,13.09944
"2018-09-23 08:00:00",90,0.5773,0.08020001,15.22415,0.5180001,0.1168833,15.50693,0.7635167,0.1754333,15.09272,"NAN",0,13.38737
"2018-09-23 09:00:00",91,0.5776,0.08015,15.1975,0.5177333,0.117,15.48308,0.7632499,0.17555,15.09318,"NAN",0,13.50321
"2018-09-23 10:00:00",92,0.5779,0.08015,15.16992,0.5180001,0.1168167,15.4693,0.7632334,0.1754667,15.06835,"NAN",0,13.20773
"2018-09-23 11:00:00",93,0.5779,0.08013333,15.14282,0.5180001,0.1167833,15.46062,0.7632,0.1752333,15.08492,"NAN",0,13.44361
"2018-09-23 12:00:00",94,0.5779,0.08005,15.12717,0.5182667,0.1169333,15.42753,0.7632501,0.1755167,15.07892,"NAN",0,13.43186
"2018-09-23 13:00:00",95,0.5779,0.08008333,15.11982,0.5180001,0.1170333,15.42022,0.7632666,0.17555,15.07203,"NAN",0,13.58884
"2018-09-23 14:00:00",96,0.5779,0.08018333,15.11015,0.5180001,0.11705,15.39772,0.7632167,0.1754,15.08537,"NAN",0,13.43522
"2018-09-23 15:00:00",97,0.5779,0.08005,15.0895,0.5180666,0.11685,15.38947,0.7632501,0.1756,15.08535,"NAN",0,13.55274
"2018-09-23 16:00:00",98,0.5779,0.08005,15.08997,0.5182666,0.1168167,15.36513,0.7632666,0.17565,15.06925,"NAN",0,13.09944
"2018-09-23 17:00:00",99,0.5779,0.08006667,15.06835,0.5187833,0.11735,15.3472,0.7632666,0.1757,15.06699,"NAN",0,13.222
"2018-09-23 18:00:00",100,0.5782334,0.08003334,15.06653,0.5188,0.1174,15.33848,0.7632833,0.17565,15.08033,"NAN",0,13.00207
"2018-09-23 19:00:00",101,0.5784001,0.08021667,15.07802,0.5188667,0.1174667,15.32152,0.7635334,0.1757167,15.08215,"NAN",0,12.96681
"2018-09-23 20:00:00",102,0.5784001,0.08016666,15.05823,0.5192,0.11765,15.3091,0.7632499,0.1755167,15.07755,"NAN",0,12.95086
"2018-09-23 21:00:00",103,0.5784001,0.08023334,15.05917,0.5192,0.1174667,15.2981,0.7632666,0.17565,15.05963,"NAN",0,12.93239
"2018-09-23 22:00:00",104,0.5784001,0.08011667,15.02102,0.5191833,0.1173333,15.28662,0.7632833,0.1756,15.06653,"NAN",0,12.93911
"2018-09-23 23:00:00",105,0.5784001,0.07998333,14.99202,0.5192,0.1173333,15.26088,0.7633,0.1757833,15.05273,"NAN",0,12.92652
"2018-09-24 00:00:00",106,0.5784001,0.08003334,14.95802,0.5195833,0.1173167,15.25905,0.7632666,0.1756167,15.06927,"NAN",0,12.90637
"2018-09-24 01:00:00",107,0.57865,0.08009999,14.9208,0.5195833,0.1172167,15.237,0.7632833,0.1756667,15.05595,"NAN",0,12.90973
"2018-09-24 02:00:00",108,0.5788999,0.07998333,14.88947,0.51955,0.11725,15.23058,0.7632666,0.17565,15.06698,"NAN",0,12.90973
"2018-09-24 03:00:00",109,0.5788999,0.07998333,14.82413,0.51955,0.1169833,15.21953,0.764,0.17555,15.0541,"NAN",0,12.90889
"2018-09-24 04:00:00",110,0.5788999,0.0798,14.74683,0.5195833,0.1173667,15.2039,0.7644833,0.1757,15.05043,"NAN",0,12.90217
"2018-09-24 05:00:00",111,0.5789999,0.0795,14.65567,0.51955,0.1171333,15.186,0.7647,0.1755333,15.03387,"NAN",0,12.8963
"2018-09-24 06:00:00",112,0.5795,0.07966667,14.59393,0.5195833,0.1172333,15.16715,0.7647167,0.1756333,15.05183,"NAN",0,13.14142
"2018-09-24 07:00:00",113,0.5795,0.07931667,14.48337,0.5195833,0.1171833,15.13868,0.7647166,0.1756333,15.04218,"NAN",0,13.78862
"2018-09-24 08:00:00",114,0.5796667,0.07921667,14.38425,0.5195833,0.1172833,15.10927,0.7647166,0.17565,15.04355,"NAN",0,13.6115
"2018-09-24 09:00:00",115,0.58,0.07915,14.29247,0.51955,0.1170167,15.08858,0.7647167,0.1757333,15.03205,"NAN",0,13.58884
"2018-09-24 10:00:00",116,0.58,0.079,14.19557,0.5195666,0.1170167,15.0555,0.7647,0.1756333,15.0348,"NAN",0,13.53175
"2018-09-24 11:00:00",117,0.5804167,0.07891666,14.12353,0.5195333,0.1169167,15.0164,0.7647,0.17555,15.02147,"NAN",0,13.51077
"2018-09-24 12:00:00",118,0.5805001,0.07873333,14.05983,0.5198501,0.1169667,14.9902,0.7647,0.1754667,15.03388,"NAN",0,13.4604
"2018-09-24 13:00:00",119,0.5805001,0.07856667,14.0381,0.5199,0.1166333,14.94053,0.7647166,0.1756667,15.01642,"NAN",0,13.52252
"2018-09-24 14:00:00",120,0.5805001,0.07871667,14.03443,0.5199,0.1165333,14.8973,0.76475,0.1757667,15.01137,"NAN",0,13.46544
"2018-09-24 15:00:00",121,0.5805001,0.07863333,14.05522,0.5199,0.1165,14.86693,0.7647166,0.1756333,14.99848,"NAN",0,13.49062
"2018-09-24 16:00:00",122,0.5805001,0.07885,14.08755,0.5199,0.1164833,14.84162,0.7647,0.17565,15.00263,"NAN",0,13.48307
"2018-09-24 17:00:00",123,0.5805001,0.07858334,14.12493,0.5199,0.1163167,14.80987,0.7647166,0.1756167,15.00677,"NAN",0,13.32357
"2018-09-24 18:00:00",124,0.5805001,0.0789,14.17063,0.5199,0.1162833,14.76845,0.7647,0.1755167,14.99573,"NAN",0,13.06671
"2018-09-24 19:00:00",125,0.5805001,0.07908333,14.21633,0.5199,0.1162333,14.76062,0.7647,0.1755667,15.01182,"NAN",0,13.03229
"2018-09-24 20:00:00",126,0.5805001,0.07888333,14.21773,0.5199667,0.1163167,14.7381,0.7647,0.1755833,14.9948,"NAN",0,13.01466
"2018-09-24 21:00:00",127,0.5805001,0.07915,14.238,0.5202333,0.1162667,14.71922,0.7647166,0.1756167,14.9911,"NAN",0,13.01046
"2018-09-24 22:00:00",128,0.5805001,0.07913334,14.2242,0.5203,0.11625,14.71323,0.7647167,0.1757167,14.98838,"NAN",0,12.99116
"2018-09-24 23:00:00",129,0.5805001,0.07931667,14.19557,0.5203,0.1164167,14.69895,0.7647333,0.17565,14.99478,"NAN",0,12.99451
"2018-09-25 00:00:00",130,0.5805001,0.07911666,14.14202,0.5203,0.1163333,14.69252,0.7647,0.17555,14.97272,"NAN",0,12.98612
"2018-09-25 01:00:00",131,0.5805001,0.07903334,14.09215,0.5203,0.11625,14.68147,0.7647166,0.1757333,14.96078,"NAN",0,12.96849
"2018-09-25 02:00:00",132,0.5805001,0.07873333,14.01547,0.5203,0.1162333,14.67228,0.7647333,0.17555,14.96492,"NAN",0,12.98024
"2018-09-25 03:00:00",133,0.5806,0.07863333,13.9115,0.5207,0.1161333,14.65615,0.7647,0.1755167,14.96997,"NAN",0,12.97521
"2018-09-25 04:00:00",134,0.5811,0.0787,13.84075,0.5207,0.1162667,14.64645,0.7647,0.1755833,14.95663,"NAN",0,12.97772
"2018-09-25 05:00:00",135,0.5811,0.07846666,13.74408,0.5204999,0.1159,14.62158,0.7647,0.1755,14.94745,"NAN",0,12.97353
"2018-09-25 06:00:00",136,0.5812666,0.07841667,13.64042,0.5206333,0.1158,14.60592,0.7647,0.17545,14.95755,"NAN",0,13.57708
"2018-09-25 07:00:00",137,0.5816,0.07806667,13.53945,0.5204999,0.1159,14.56632,0.7647,0.1752834,14.94882,"NAN",0,13.91622
"2018-09-25 08:00:00",138,0.5816,0.07791667,13.43567,0.5203,0.1161,14.54142,0.7647,0.1753833,14.92352,"NAN",0,13.6669
"2018-09-25 09:00:00",139,0.5817,0.07768333,13.3276,0.5204333,0.1158167,14.49718,0.7647,0.1754667,14.9419,"NAN",0,13.55442
"2018-09-25 10:00:00",140,0.5821166,0.07741667,13.22973,0.5204999,0.1158667,14.47045,0.7647166,0.1755,14.91525,"NAN",0,13.53847
"2018-09-25 11:00:00",141,0.5821,0.07746667,13.14893,0.5203,0.1154833,14.42852,0.7647167,0.1754667,14.93318,"NAN",0,13.50237
"2018-09-25 12:00:00",142,0.5821,0.07725,13.08997,0.5203,0.1157167,14.38285,0.7647,0.1752167,14.9139,"NAN",0,13.4646
"2018-09-25 13:00:00",143,0.5821,0.07705,13.06858,0.5203,0.11525,14.33858,0.7646666,0.1752167,14.90605,"NAN",0,13.43606
"2018-09-25 14:00:00",144,0.5821,0.07711666,13.07278,0.5203,0.1151667,14.2989,0.7646833,0.1752167,14.90975,"NAN",0,13.45872
"2018-09-25 15:00:00",145,0.5821,0.07706667,13.09972,0.5205,0.1151167,14.26153,0.7646666,0.1751167,14.90882,"NAN",0,13.42179
"2018-09-25 16:00:00",146,0.5821,0.07703333,13.16055,0.5207,0.1149333,14.22512,0.7647,0.1752333,14.89268,"NAN",0,13.43858
"2018-09-25 17:00:00",147,0.5821,0.07718334,13.20697,0.5207,0.1151167,14.18727,0.7647,0.1753,14.89408,"NAN",0,13.35379
"2018-09-25 18:00:00",148,0.5821334,0.07759999,13.26915,0.5207,0.1149167,14.14433,0.7647,0.1753167,14.88027,"NAN",0,13.10868
"2018-09-25 19:00:00",149,0.58215,0.07775,13.32483,0.5207,0.1150333,14.1337,0.7647,0.1751833,14.87658,"NAN",0,13.05915
"2018-09-25 20:00:00",150,0.58215,0.0778,13.36332,0.5209,0.1147167,14.11063,0.7646833,0.1752667,14.866,"NAN",0,13.04236
"2018-09-25 21:00:00",151,0.58215,0.07788333,13.39394,0.5211,0.1148833,14.09352,0.7646833,0.1754,14.89225,"NAN",0,13.03565
"2018-09-25 22:00:00",152,0.5818,0.07796667,13.41107,0.5208333,0.11485,14.0917,0.7646833,0.1751667,14.85635,"NAN",0,13.02641
"2018-09-25 23:00:00",153,0.5816,0.07775,13.4018,0.5208333,0.11495,14.09492,0.7646666,0.1751333,14.86463,"NAN",0,13.02222
"2018-09-26 00:00:00",154,0.5821667,0.07785,13.37725,0.5210333,0.1147167,14.0769,0.7647,0.1751167,14.85772,"NAN",0,13.00375
"2018-09-26 01:00:00",155,0.5821333,0.0777,13.3443,0.5211,0.1150333,14.058,0.7647,0.1752333,14.83612,"NAN",0,13.01634
"2018-09-26 02:00:00",156,0.5821333,0.07768333,13.28077,0.5211,0.1146833,14.06028,0.7647,0.1752667,14.83885,"NAN",0,13.00962
"2018-09-26 03:00:00",157,0.58215,0.0777,13.23435,0.5211,0.1150667,14.0446,0.7646499,0.1750333,14.82922,"NAN",0,12.99871
"2018-09-26 04:00:00",158,0.5821,0.07726667,13.174,0.5211,0.1148667,14.0372,0.7646666,0.1750333,14.83565,"NAN",0,13.00039
"2018-09-26 05:00:00",159,0.5821,0.07731666,13.08625,0.5211,0.1149167,14.04458,0.7646833,0.175,14.84253,"NAN",0,12.99787
"2018-09-26 06:00:00",160,0.5824,0.07714999,13.00355,0.5211,0.11485,14.00947,0.7646666,0.17505,14.8145,"NAN",0,13.3093
"2018-09-26 07:00:00",161,0.5827,0.07713334,12.9352,0.5209,0.11455,13.98175,0.7646833,0.1751333,14.80298,"NAN",0,13.98589
"2018-09-26 08:00:00",162,0.5827,0.07690001,12.84217,0.5207,0.1145833,13.97758,0.7646833,0.17505,14.80113,"NAN",0,13.79786
"2018-09-26 09:00:00",163,0.5827,0.07666666,12.7514,0.5207,0.1145833,13.95957,0.7646499,0.1749333,14.79332,"NAN",0,13.63417
"2018-09-26 10:00:00",164,0.5828667,0.07673334,12.68063,0.5207,0.1147167,13.91472,0.7646833,0.1749833,14.79007,"NAN",0,13.55778
"2018-09-26 11:00:00",165,0.5832,0.07661667,12.6061,0.5207,0.1143833,13.86803,0.7646334,0.1747667,14.78088,"NAN",0,13.51329
"2018-09-26 12:00:00",166,0.5832,0.0765,12.56738,0.5207,0.1146167,13.8454,0.7646,0.1747167,14.77352,"NAN",0,13.4604
"2018-09-26 13:00:00",167,0.5832,0.07635,12.54832,0.5211,0.1142333,13.80468,0.76465,0.1748833,14.76568,"NAN",0,13.405
"2018-09-26 14:00:00",168,0.5832,0.0764,12.57857,0.5215001,0.11415,13.77413,0.7646332,0.17495,14.75602,"NAN",0,13.37646
