"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p2_1"
"TIMESTAMP","RECORD","VWC_4_Avg","EC_4_Avg","Temp_4_Avg","VWC_5_Avg","EC_5_Avg","Temp_5_Avg"
"TS","RN","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-01-30 11:00:00",1436,0.4799,0.4342667,17.28279,0.4794167,0.4766,17.25992
"2018-01-30 12:00:00",1437,0.4799,0.43395,17.2896,0.479,0.4757167,17.26497
"2018-01-30 13:00:00",1438,0.4799,0.4338833,17.3362,0.479,0.47545,17.30925
"2018-01-30 14:00:00",1439,0.4799,0.4334834,17.3526,0.479,0.4753833,17.35037
"2018-01-30 15:00:00",1440,0.4799,0.4335,17.37865,0.479,0.4757,17.37592
"2018-01-30 16:00:00",1441,0.4799,0.43365,17.36768,0.479,0.4757833,17.36724
"2018-01-30 17:00:00",1442,0.4799,0.4342333,17.3499,0.479,0.4763833,17.33253
"2018-01-30 18:00:00",1443,0.4799,0.4342833,17.33118,0.479,0.47645,17.30058
"2018-01-30 19:00:00",1444,0.4799,0.4344666,17.28139,0.479,0.4768167,17.25858
"2018-01-30 20:00:00",1445,0.4795,0.4345334,17.25218,0.479,0.47645,17.21568
"2018-01-30 21:00:00",1446,0.4795,0.4342,17.20883,0.479,0.4763667,17.18415
"2018-01-30 22:00:00",1447,0.4795,0.43415,17.1814,0.4787333,0.4761499,17.15082
"2018-01-30 23:00:00",1448,0.4795,0.4338,17.14397,0.4786,0.4757333,17.11522
"2018-01-31 00:00:00",1449,0.4795,0.43375,17.11887,0.4786,0.4756667,17.09557
"2018-01-31 01:00:00",1450,0.4795,0.4335167,17.05902,0.4786,0.4756333,17.03253
"2018-01-31 02:00:00",1451,0.4795,0.4334833,17.03435,0.4786,0.4755333,17.02522
"2018-01-31 03:00:00",1452,0.4795,0.4335,17.00602,0.4786,0.4753,16.99735
"2018-01-31 04:00:00",1453,0.4795,0.4329333,16.97087,0.4786,0.4754,16.96585
"2018-01-31 05:00:00",1454,0.4790833,0.43295,16.94481,0.4786,0.4749,16.9462
"2018-01-31 06:00:00",1455,0.479,0.4329,16.93978,0.4785167,0.4749667,16.93067
"2018-01-31 07:00:00",1456,0.479,0.4326334,16.959,0.4781833,0.4745667,16.9407
"2018-01-31 08:00:00",1457,0.479,0.4323667,16.96815,0.4782,0.4742667,16.95852
"2018-01-31 09:00:00",1458,0.479,0.4323334,16.97545,0.4782,0.4744833,16.97818
"2018-01-31 10:00:00",1459,0.479,0.4322166,17.02069,0.4782,0.4744,17.01883
"2018-01-31 11:00:00",1460,0.479,0.4317667,17.05218,0.4782,0.4742166,17.04075
"2018-01-31 12:00:00",1461,0.479,0.4318333,17.06313,0.4782,0.4741333,17.04395
"2018-01-31 13:00:00",1462,0.479,0.4318167,17.05628,0.4782,0.4738,17.05082
"2018-01-31 14:00:00",1463,0.4788667,0.4318167,17.04852,0.4782,0.4738834,17.04257
"2018-01-31 15:00:00",1464,0.4786,0.4316167,17.05948,0.4782,0.47335,17.05628
"2018-01-31 16:00:00",1465,0.4786,0.4315333,17.0878,0.4782,0.4733666,17.07775
"2018-01-31 17:00:00",1466,0.4786,0.4317833,17.038,0.4782,0.47345,17.02843
"2018-01-31 18:00:00",1467,0.4786,0.43125,16.9215,0.4780333,0.4732167,16.91192
"2018-01-31 19:00:00",1468,0.4786,0.4308833,16.81962,0.4777,0.4724,16.81507
"2018-01-31 20:00:00",1469,0.4786,0.4303667,16.725,0.4777,0.4721333,16.71177
"2018-01-31 21:00:00",1470,0.4784,0.42985,16.63267,0.4777,0.4716834,16.63633
"2018-01-31 22:00:00",1471,0.4782,0.4290667,16.53387,0.4775,0.4710834,16.5467
"2018-01-31 23:00:00",1472,0.4782,0.4283834,16.44197,0.4773,0.4701667,16.44103
"2018-02-01 00:00:00",1473,0.4782,0.4270833,16.35228,0.4773,0.46935,16.3404
"2018-02-01 01:00:00",1474,0.4777,0.4264666,16.25755,0.4769,0.4680834,16.25618
"2018-02-01 02:00:00",1475,0.4777,0.4254167,16.17655,0.4769,0.4672333,16.18295
"2018-02-01 03:00:00",1476,0.47775,0.4248333,16.20353,0.47665,0.4661167,16.21362
"2018-02-01 04:00:00",1477,0.4778,0.4239666,16.24977,0.4764,0.4655333,16.24933
"2018-02-01 05:00:00",1478,0.4778,0.4238667,16.24657,0.4764,0.4647667,16.25757
"2018-02-01 06:00:00",1479,0.4773833,0.4233834,16.25435,0.4764333,0.4645167,16.24153
"2018-02-01 07:00:00",1480,0.4773,0.4232,16.25757,0.4760667,0.4642167,16.2516
"2018-02-01 08:00:00",1481,0.4773,0.4226666,16.25297,0.476,0.4638333,16.26532
"2018-02-01 09:00:00",1482,0.4773,0.4223334,16.22733,0.476,0.4635833,16.21728
"2018-02-01 10:00:00",1483,0.4773,0.4217667,16.19207,0.476,0.4630333,16.21268
"2018-02-01 11:00:00",1484,0.4770333,0.4215666,16.20675,0.476,0.4627666,16.21038
"2018-02-01 12:00:00",1485,0.4769,0.4220333,16.2461,0.476,0.4631834,16.24703
"2018-02-01 13:00:00",1486,0.4769,0.4220167,16.27175,0.4757333,0.4628834,16.27587
"2018-02-01 14:00:00",1487,0.4769,0.4221667,16.28318,0.4755833,0.4635667,16.27952
"2018-02-01 15:00:00",1488,0.4769,0.4221,16.31613,0.4756,0.4633667,16.29143
"2018-02-01 16:00:00",1489,0.4769,0.4221834,16.34862,0.4756,0.4637167,16.3111
"2018-02-01 17:00:00",1490,0.4769,0.4226333,16.33675,0.4756,0.4635334,16.30468
"2018-02-01 18:00:00",1491,0.4769,0.4226166,16.34267,0.4755667,0.4639667,16.29417
"2018-02-01 19:00:00",1492,0.4769,0.4229167,16.27493,0.4755833,0.4638833,16.26028
"2018-02-01 20:00:00",1493,0.4769,0.4223167,16.21313,0.4755667,0.46395,16.20675
"2018-02-01 21:00:00",1494,0.4769,0.4222833,16.16096,0.4756,0.46385,16.16877
"2018-02-01 22:00:00",1495,0.4769,0.42225,16.12342,0.4756,0.4639167,16.1335
"2018-02-01 23:00:00",1496,0.4764,0.4225167,16.11473,0.4756,0.4636667,16.11702
"2018-02-02 00:00:00",1497,0.4764,0.4223334,16.13762,0.4756,0.4634,16.14037
"2018-02-02 01:00:00",1498,0.4764,0.4223667,16.16508,0.4756,0.4634,16.15182
"2018-02-02 02:00:00",1499,0.4764,0.4218833,16.18752,0.4751834,0.4630667,16.16738
"2018-02-02 03:00:00",1500,0.4764,0.4220333,16.2104,0.4751,0.4629667,16.19348
"2018-02-02 04:00:00",1501,0.4764,0.42205,16.2342,0.4751,0.4630834,16.22368
"2018-02-02 05:00:00",1502,0.4764,0.42205,16.25388,0.4751,0.4632166,16.24428
"2018-02-02 06:00:00",1503,0.4764,0.4223167,16.25022,0.4751,0.4632334,16.24702
"2018-02-02 07:00:00",1504,0.4764,0.4225501,16.25344,0.4751,0.46325,16.23102
"2018-02-02 08:00:00",1505,0.4764,0.4227,16.2699,0.4751,0.4636333,16.23787
"2018-02-02 09:00:00",1506,0.4764,0.42275,16.29372,0.4751,0.4635834,16.2571
"2018-02-02 10:00:00",1507,0.4764,0.42265,16.30377,0.4751,0.4635834,16.2731
"2018-02-02 11:00:00",1508,0.4764,0.4225334,16.29415,0.4751,0.4634833,16.27448
"2018-02-02 12:00:00",1509,0.4764,0.4228834,16.27862,0.4751,0.4641167,16.26305
"2018-02-02 13:00:00",1510,0.4762667,0.4228334,16.29506,0.4751,0.4637333,16.2809
"2018-02-02 14:00:00",1511,0.476,0.4228667,16.30653,0.4751,0.4634833,16.29645
"2018-02-02 15:00:00",1512,0.476,0.42305,16.30562,0.4751,0.464,16.28777
"2018-02-02 16:00:00",1513,0.476,0.4232667,16.33763,0.4751,0.4639,16.29188
"2018-02-02 17:00:00",1514,0.476,0.4233667,16.33445,0.4751,0.4641833,16.29553
"2018-02-02 18:00:00",1515,0.476,0.4233166,16.30058,0.4751,0.4642333,16.28913
"2018-02-02 19:00:00",1516,0.476,0.4230833,16.2548,0.4751,0.4643333,16.25755
"2018-02-02 20:00:00",1517,0.476,0.42295,16.22003,0.4751,0.4636833,16.1967
"2018-02-02 21:00:00",1518,0.476,0.42265,16.16783,0.47465,0.4639167,16.16325
"2018-02-02 22:00:00",1519,0.476,0.42225,16.17838,0.4746667,0.46365,16.1706
"2018-02-02 23:00:00",1520,0.4759167,0.4224,16.19987,0.4746833,0.4634167,16.19255
"2018-02-03 00:00:00",1521,0.4755166,0.42255,16.21638,0.4747,0.4635,16.19668
"2018-02-03 01:00:00",1522,0.4755166,0.4223666,16.23192,0.4746667,0.4639,16.21317
"2018-02-03 02:00:00",1523,0.4755,0.4223833,16.24518,0.4746834,0.4635834,16.22552
"2018-02-03 03:00:00",1524,0.4755166,0.4225,16.25572,0.4747,0.4633833,16.23787
"2018-02-03 04:00:00",1525,0.4755333,0.4223167,16.25665,0.4746667,0.4635833,16.25023
"2018-02-03 05:00:00",1526,0.4755166,0.4224167,16.28683,0.4747,0.4629166,16.27082
"2018-02-03 06:00:00",1527,0.4755166,0.4224,16.3134,0.4746833,0.4633333,16.30012
"2018-02-03 07:00:00",1528,0.4755,0.4225,16.32713,0.4747,0.4633667,16.30833
"2018-02-03 08:00:00",1529,0.4755,0.4228,16.3198,0.4747,0.4637,16.30745
"2018-02-03 09:00:00",1530,0.4755,0.4234,16.31935,0.47465,0.464,16.30057
"2018-02-03 10:00:00",1531,0.4755,0.4236834,16.3642,0.4746333,0.4643,16.31752
"2018-02-03 11:00:00",1532,0.4755,0.42365,16.3761,0.4742666,0.4644834,16.34178
"2018-02-03 12:00:00",1533,0.4755,0.4236834,16.39987,0.4742,0.4647,16.37013
"2018-02-03 13:00:00",1534,0.4755,0.424,16.4191,0.4742,0.46475,16.39167
"2018-02-03 14:00:00",1535,0.4755,0.4240167,16.45475,0.4742,0.4648833,16.41863
"2018-02-03 15:00:00",1536,0.4755,0.4241666,16.4671,0.4742,0.4646834,16.42002
"2018-02-03 16:00:00",1537,0.4755,0.4245333,16.47898,0.4742,0.4651,16.44467
"2018-02-03 17:00:00",1538,0.4754333,0.42475,16.51103,0.4742,0.4655333,16.45202
"2018-02-03 18:00:00",1539,0.4751667,0.4247833,16.50967,0.4742,0.4656,16.46938
"2018-02-03 19:00:00",1540,0.4751,0.4249333,16.50003,0.4742,0.4656167,16.48312
"2018-02-03 20:00:00",1541,0.4751,0.4253833,16.51925,0.4742,0.4662,16.49182
"2018-02-03 21:00:00",1542,0.4751,0.4254833,16.54758,0.4742,0.4662333,16.50462
"2018-02-03 22:00:00",1543,0.4751,0.4258,16.57458,0.4742,0.4662333,16.50143
"2018-02-03 23:00:00",1544,0.4751,0.426,16.5915,0.4742,0.46655,16.53482
"2018-02-04 00:00:00",1545,0.4751,0.4259167,16.60343,0.4742,0.4667834,16.57278
"2018-02-04 01:00:00",1546,0.4751,0.42585,16.60431,0.4742,0.4665833,16.5737
"2018-02-04 02:00:00",1547,0.4751,0.4259833,16.61393,0.4742,0.4668,16.58283
"2018-02-04 03:00:00",1548,0.4751,0.4265167,16.63175,0.4742,0.46715,16.60797
"2018-02-04 04:00:00",1549,0.4751,0.4262334,16.64088,0.4742,0.4673167,16.60707
"2018-02-04 05:00:00",1550,0.4751,0.4261,16.65002,0.4742,0.4675333,16.62352
"2018-02-04 06:00:00",1551,0.4751,0.4263833,16.64592,0.4742,0.4672,16.63768
"2018-02-04 07:00:00",1552,0.4751,0.4263333,16.64775,0.4742,0.4672833,16.62627
"2018-02-04 08:00:00",1553,0.4749334,0.4263,16.65597,0.4742,0.4677833,16.6249
"2018-02-04 09:00:00",1554,0.4746,0.4264333,16.65688,0.4742,0.4673834,16.63907
"2018-02-04 10:00:00",1555,0.4746,0.4264,16.66372,0.4742,0.4677667,16.64133
"2018-02-04 11:00:00",1556,0.4746,0.4266167,16.66603,0.47395,0.4677833,16.63722
"2018-02-04 12:00:00",1557,0.4746,0.4263667,16.66832,0.4737,0.46795,16.66375
"2018-02-04 13:00:00",1558,0.4746,0.4269167,16.68842,0.4737,0.4677667,16.66192
"2018-02-04 14:00:00",1559,0.4746,0.4272334,16.70673,0.4737,0.4678833,16.6628
"2018-02-04 15:00:00",1560,0.4746,0.4274333,16.71267,0.4737,0.4679833,16.67747
"2018-02-04 16:00:00",1561,0.4746,0.4273167,16.72868,0.4737,0.4681166,16.68432
"2018-02-04 17:00:00",1562,0.4746,0.4274667,16.73508,0.4737,0.4680333,16.6994
"2018-02-04 18:00:00",1563,0.4746,0.4275,16.73645,0.4737,0.4684833,16.69118
"2018-02-04 19:00:00",1564,0.4746,0.4276,16.74148,0.4737,0.4681,16.68978
"2018-02-04 20:00:00",1565,0.4746,0.4274167,16.7337,0.4737,0.4681333,16.70488
"2018-02-04 21:00:00",1566,0.4746,0.42745,16.73508,0.4737,0.468,16.70533
"2018-02-04 22:00:00",1567,0.4744,0.4276333,16.74283,0.4737,0.4682499,16.71815
"2018-02-04 23:00:00",1568,0.4742,0.4275666,16.75154,0.4737,0.4684334,16.72367
"2018-02-05 00:00:00",1569,0.4742,0.4273666,16.75288,0.4733,0.4680667,16.73508
"2018-02-05 01:00:00",1570,0.4742,0.4275167,16.7698,0.4732333,0.4685166,16.74468
"2018-02-05 02:00:00",1571,0.4742,0.4278667,16.77068,0.47325,0.46855,16.7433
"2018-02-05 03:00:00",1572,0.4742,0.4279,16.77298,0.4732167,0.46875,16.74878
"2018-02-05 04:00:00",1573,0.4742,0.4281333,16.77573,0.4732333,0.4687833,16.73872
"2018-02-05 05:00:00",1574,0.4742,0.4279667,16.78075,0.4732667,0.4687667,16.73827
"2018-02-05 06:00:00",1575,0.4742,0.4280333,16.76342,0.4732167,0.4690666,16.73873
"2018-02-05 07:00:00",1576,0.4742,0.4278166,16.75339,0.4732167,0.4691667,16.71405
"2018-02-05 08:00:00",1577,0.4737833,0.4279,16.73278,0.4732167,0.469,16.71313
"2018-02-05 09:00:00",1578,0.4737,0.4278167,16.74603,0.4732,0.4690334,16.72958
"2018-02-05 10:00:00",1579,0.4737,0.42775,16.71817,0.4731167,0.4685167,16.72412
"2018-02-05 11:00:00",1580,0.4737,0.4276833,16.72273,0.4728,0.4689333,16.69848
"2018-02-05 12:00:00",1581,0.4737,0.4278333,16.7145,0.4728,0.4687167,16.69072
"2018-02-05 13:00:00",1582,0.4737,0.4275,16.70853,0.4728,0.46845,16.70945
"2018-02-05 14:00:00",1583,0.4737,0.4271,16.67107,0.4728,0.46845,16.677
"2018-02-05 15:00:00",1584,0.4733,0.4273167,16.64865,0.4728,0.4682167,16.65827
"2018-02-05 16:00:00",1585,0.4733,0.4271167,16.67242,0.4728,0.4681333,16.65598
"2018-02-05 17:00:00",1586,0.4733,0.4273167,16.66053,0.4726333,0.46805,16.64227
"2018-02-05 18:00:00",1587,0.4733,0.4273166,16.61392,0.4723167,0.4681667,16.6039
"2018-02-05 19:00:00",1588,0.4733,0.4267167,16.54623,0.4723167,0.4679,16.54305
"2018-02-05 20:00:00",1589,0.4733,0.4263,16.49685,0.47235,0.4673167,16.47855
"2018-02-05 21:00:00",1590,0.47305,0.4261,16.4223,0.4723834,0.46695,16.42367
"2018-02-05 22:00:00",1591,0.4728167,0.4259333,16.36783,0.4723167,0.4667333,16.36648
"2018-02-05 23:00:00",1592,0.47285,0.4255166,16.37198,0.4719,0.4665,16.34908
"2018-02-06 00:00:00",1593,0.47285,0.4254333,16.39117,0.4719,0.4663333,16.36738
"2018-02-06 01:00:00",1594,0.4728667,0.42535,16.39437,0.4719,0.4662667,16.37332
"2018-02-06 02:00:00",1595,0.4728833,0.4250666,16.40673,0.4719,0.4660333,16.37015
"2018-02-06 03:00:00",1596,0.4729,0.42485,16.4127,0.4719,0.4657333,16.38658
"2018-02-06 04:00:00",1597,0.4725666,0.425,16.40675,0.4719,0.4657667,16.3724
"2018-02-06 05:00:00",1598,0.4724,0.4248667,16.40812,0.4719,0.4650166,16.36738
"2018-02-06 06:00:00",1599,0.4724,0.4245833,16.40263,0.4717666,0.4653833,16.38067
"2018-02-06 07:00:00",1600,0.4724,0.4246833,16.37883,0.4715,0.4651667,16.34315
"2018-02-06 08:00:00",1601,0.4724,0.4244,16.36143,0.4715,0.4652,16.33582
"2018-02-06 09:00:00",1602,0.4724,0.4240833,16.35045,0.4715,0.4652834,16.33308
"2018-02-06 10:00:00",1603,0.4724,0.4241667,16.36375,0.4715,0.46495,16.3143
"2018-02-06 11:00:00",1604,0.4723333,0.42395,16.34862,0.4715,0.4643333,16.33353
"2018-02-06 12:00:00",1605,0.472,0.4233667,16.33078,0.4715,0.4648,16.31615
"2018-02-06 13:00:00",1606,0.472,0.4230333,16.32575,0.4710833,0.4640333,16.30195
"2018-02-06 14:00:00",1607,0.472,0.4228167,16.29965,0.471,0.46355,16.28685
"2018-02-06 15:00:00",1608,0.472,0.4226166,16.28637,0.471,0.4632,16.2983
"2018-02-06 16:00:00",1609,0.4718333,0.4223833,16.2667,0.471,0.4630834,16.25433
"2018-02-06 17:00:00",1610,0.4715,0.4223333,16.23284,0.471,0.4630333,16.23697
"2018-02-06 18:00:00",1611,0.4715,0.4219667,16.16143,0.4707333,0.4629167,16.15825
"2018-02-06 19:00:00",1612,0.4715,0.42165,16.09228,0.4706,0.4632666,16.10237
"2018-02-06 20:00:00",1613,0.4715,0.4214,16.08587,0.4706,0.4625167,16.12066
"2018-02-06 21:00:00",1614,0.4715,0.4210167,16.13212,0.4706,0.4623667,16.13807
"2018-02-06 22:00:00",1615,0.4715,0.4212667,16.15135,0.4706,0.4625333,16.13075
"2018-02-06 23:00:00",1616,0.4715,0.4213333,16.14175,0.4706,0.4623834,16.1463
"2018-02-07 00:00:00",1617,0.4713,0.4213,16.14907,0.4706,0.4623833,16.13213
"2018-02-07 01:00:00",1618,0.4711,0.4213167,16.1463,0.4701833,0.4623,16.1344
"2018-02-07 02:00:00",1619,0.4711,0.42105,16.15453,0.4701,0.4620833,16.12938
"2018-02-07 03:00:00",1620,0.4711,0.42095,16.14861,0.4701,0.46185,16.13762
"2018-02-07 04:00:00",1621,0.4711,0.4211666,16.1541,0.4701,0.4618666,16.12753
"2018-02-07 05:00:00",1622,0.4711,0.4208,16.14222,0.4701,0.4620334,16.13623
"2018-02-07 06:00:00",1623,0.4711,0.4209166,16.12205,0.4701,0.46195,16.1097
"2018-02-07 07:00:00",1624,0.4711,0.4209334,16.10008,0.4701,0.4618,16.08997
"2018-02-07 08:00:00",1625,0.4706,0.4208499,16.08037,0.4701,0.462,16.07348
"2018-02-07 09:00:00",1626,0.4706,0.4206167,16.05107,0.4697667,0.4617833,16.04465
"2018-02-07 10:00:00",1627,0.4706,0.4206,16.0332,0.4697666,0.4612667,16.03137
"2018-02-07 11:00:00",1628,0.4706,0.4200667,16.02817,0.4697,0.4609833,16.03595
"2018-02-07 12:00:00",1629,0.4706,0.4202667,15.98053,0.4697,0.4612833,16.00525
"2018-02-07 13:00:00",1630,0.4705334,0.4198667,15.95213,0.4697,0.4611334,15.97092
"2018-02-07 14:00:00",1631,0.4702,0.4194,15.93838,0.4696167,0.4605667,15.9448
"2018-02-07 15:00:00",1632,0.4702,0.4192143,16.09377,0.4694857,0.4603,16.13773
"2018-02-07 16:00:00",1633,0.4702,0.4195667,16.04878,0.4697,0.4609333,16.07075
"2018-02-07 17:00:00",1634,0.4702,0.4197,15.96768,0.4692,0.461,16.0007
"2018-02-07 18:00:00",1635,0.4702,0.41945,15.88155,0.4692,0.4611167,15.88567
"2018-02-07 19:00:00",1636,0.46995,0.4194,15.83848,0.4692,0.4609333,15.8701
"2018-02-07 20:00:00",1637,0.4697,0.4189833,15.85317,0.4692,0.4600833,15.87375
"2018-02-07 21:00:00",1638,0.4697,0.4190834,15.8623,0.4692,0.46015,15.87878
"2018-02-07 22:00:00",1639,0.4697,0.419,15.87238,0.4692,0.4601167,15.88383
"2018-02-07 23:00:00",1640,0.4697,0.4191,15.88338,0.4688667,0.45985,15.88247
"2018-02-08 00:00:00",1641,0.4697,0.4189667,15.87008,0.4688,0.4601167,15.88338
"2018-02-08 01:00:00",1642,0.4697,0.419,15.86367,0.4688,0.4599833,15.88707
"2018-02-08 02:00:00",1643,0.4697,0.4186667,15.88063,0.4688,0.4595333,15.89393
"2018-02-08 03:00:00",1644,0.4693667,0.4186666,15.86595,0.4688,0.4596833,15.87742
"2018-02-08 04:00:00",1645,0.4693,0.41885,15.83712,0.4688,0.4597833,15.85268
"2018-02-08 05:00:00",1646,0.4693,0.4185833,15.80918,0.4688,0.4595167,15.82842
"2018-02-08 06:00:00",1647,0.4693,0.4185667,15.78625,0.4688,0.4596167,15.79635
"2018-02-08 07:00:00",1648,0.4693,0.4181833,15.77938,0.4688,0.4591666,15.77663
"2018-02-08 08:00:00",1649,0.4693,0.418,15.75188,0.4686334,0.45845,15.76103
"2018-02-08 09:00:00",1650,0.4693,0.4179333,15.72023,0.4683,0.45855,15.72345
"2018-02-08 10:00:00",1651,0.4688333,0.41765,15.71012,0.4683,0.4585667,15.70323
"2018-02-08 11:00:00",1652,0.4688167,0.4175667,15.68813,0.4683,0.4583333,15.69547
"2018-02-08 12:00:00",1653,0.4689,0.4169667,15.6634,0.4683,0.458,15.68952
"2018-02-08 13:00:00",1654,0.4688833,0.41705,15.66798,0.4683,0.4576333,15.68583
"2018-02-08 14:00:00",1655,0.4689,0.41675,15.6597,0.4683,0.45775,15.67485
"2018-02-08 15:00:00",1656,0.4689,0.4168166,15.65282,0.4680333,0.4579333,15.6643
"2018-02-08 16:00:00",1657,0.46865,0.41655,15.673,0.4679,0.4572667,15.67208
"2018-02-08 17:00:00",1658,0.4684,0.4166833,15.6863,0.4679,0.4574667,15.66383
"2018-02-08 18:00:00",1659,0.4684,0.41675,15.64043,0.4679,0.4574666,15.64637
"2018-02-08 19:00:00",1660,0.4684,0.4169333,15.61202,0.4679,0.4572167,15.60557
"2018-02-08 20:00:00",1661,0.4684,0.4166833,15.62757,0.4679,0.4573333,15.601
"2018-02-08 21:00:00",1662,0.4684,0.4167666,15.63583,0.4679,0.4569167,15.62072
"2018-02-08 22:00:00",1663,0.4684,0.4167666,15.65052,0.4679,0.4570167,15.6363
"2018-02-08 23:00:00",1664,0.4684,0.4166833,15.65972,0.4679,0.45725,15.6262
"2018-02-09 00:00:00",1665,0.4684,0.4169,15.66705,0.4677334,0.4568167,15.6473
"2018-02-09 01:00:00",1666,0.4684,0.4166667,15.6799,0.4674,0.4567333,15.65923
"2018-02-09 02:00:00",1667,0.4684,0.4165,15.6808,0.4674,0.4570334,15.65787
"2018-02-09 03:00:00",1668,0.4684,0.4167334,15.68722,0.4674,0.4566667,15.67528
"2018-02-09 04:00:00",1669,0.4684,0.4169833,15.70782,0.4674,0.45665,15.6863
"2018-02-09 05:00:00",1670,0.4684,0.41685,15.71332,0.4674,0.4567667,15.68215
"2018-02-09 06:00:00",1671,0.4679167,0.41685,15.71793,0.4674,0.4568334,15.68445
"2018-02-09 07:00:00",1672,0.4679,0.4167667,15.69913,0.4674,0.4567667,15.67528
"2018-02-09 08:00:00",1673,0.4679,0.4170167,15.70142,0.4674,0.4568833,15.68125
"2018-02-09 09:00:00",1674,0.4679,0.417,15.70188,0.4674,0.457,15.67118
"2018-02-09 10:00:00",1675,0.4679167,0.41675,15.69455,0.4674,0.45655,15.67117
"2018-02-09 11:00:00",1676,0.4679,0.4166833,15.6597,0.4672,0.4568,15.64778
"2018-02-09 12:00:00",1677,0.4679166,0.4167167,15.6418,0.4670667,0.4564667,15.6207
"2018-02-09 13:00:00",1678,0.46795,0.4163167,15.6528,0.467,0.4566,15.62713
"2018-02-09 14:00:00",1679,0.4677333,0.4163333,15.64457,0.467,0.4563166,15.65693
"2018-02-09 15:00:00",1680,0.4675,0.4164,15.66475,0.4669833,0.45655,15.64778
"2018-02-09 16:00:00",1681,0.4675,0.4165333,15.70098,0.467,0.4568166,15.684
"2018-02-09 17:00:00",1682,0.4675,0.4168167,15.70463,0.4669833,0.4569167,15.69042
"2018-02-09 18:00:00",1683,0.4675,0.4169167,15.68127,0.4669833,0.457,15.65785
"2018-02-09 19:00:00",1684,0.4675,0.4168333,15.66705,0.4669833,0.4567333,15.63903
"2018-02-09 20:00:00",1685,0.4675,0.417,15.67575,0.46695,0.4574333,15.65925
"2018-02-09 21:00:00",1686,0.4675,0.417,15.69363,0.4669833,0.4567833,15.66705
"2018-02-09 22:00:00",1687,0.4675,0.41695,15.69685,0.46695,0.4572167,15.68812
"2018-02-09 23:00:00",1688,0.4675,0.4167833,15.69638,0.46695,0.4574,15.69043
"2018-02-10 00:00:00",1689,0.4675,0.4170333,15.71657,0.4668,0.4572,15.69868
"2018-02-10 01:00:00",1690,0.4675,0.4173334,15.72298,0.4665,0.4575333,15.72343
"2018-02-10 02:00:00",1691,0.4675,0.4175833,15.71427,0.4665,0.4576167,15.69913
"2018-02-10 03:00:00",1692,0.46725,0.4174667,15.70005,0.4665,0.4579166,15.67208
"2018-02-10 04:00:00",1693,0.467,0.4175667,15.69042,0.4665,0.4576167,15.65557
"2018-02-10 05:00:00",1694,0.467,0.41765,15.69455,0.4665,0.4575667,15.67347
"2018-02-10 06:00:00",1695,0.467,0.4175,15.68858,0.4665,0.4577333,15.67667
"2018-02-10 07:00:00",1696,0.467,0.4175667,15.71062,0.4665,0.4578167,15.70097
"2018-02-10 08:00:00",1697,0.467,0.4180167,15.72665,0.4665,0.4579667,15.70968
"2018-02-10 09:00:00",1698,0.467,0.4179333,15.74682,0.4665,0.4581,15.72208
"2018-02-10 10:00:00",1699,0.467,0.4179666,15.75145,0.4665,0.45815,15.74408
"2018-02-10 11:00:00",1700,0.467,0.41775,15.7702,0.4665,0.4580833,15.74637
"2018-02-10 12:00:00",1701,0.467,0.4181,15.78032,0.4665,0.4580667,15.76289
"2018-02-10 13:00:00",1702,0.467,0.4181167,15.7881,0.4665,0.4581,15.75282
"2018-02-10 14:00:00",1703,0.467,0.4182667,15.78993,0.4665,0.4585334,15.77433
"2018-02-10 15:00:00",1704,0.467,0.4181167,15.80047,0.4665,0.4587834,15.76793
"2018-02-10 16:00:00",1705,0.467,0.4182667,15.80413,0.4665,0.4586833,15.76702
"2018-02-10 17:00:00",1706,0.4668,0.41845,15.8307,0.4665,0.4588167,15.80183
"2018-02-10 18:00:00",1707,0.4666,0.4186167,15.83527,0.4665,0.4588667,15.81467
"2018-02-10 19:00:00",1708,0.4666,0.4184833,15.85132,0.4660833,0.45895,15.82703
"2018-02-10 20:00:00",1709,0.4666,0.4186833,15.85912,0.466,0.4587666,15.83848
"2018-02-10 21:00:00",1710,0.4666,0.41885,15.86228,0.466,0.4592833,15.84305
"2018-02-10 22:00:00",1711,0.4666,0.4188333,15.87697,0.466,0.4591833,15.84767
"2018-02-10 23:00:00",1712,0.4666,0.4189167,15.8669,0.466,0.45935,15.83847
"2018-02-11 00:00:00",1713,0.4666,0.4192333,15.86277,0.466,0.45945,15.8481
"2018-02-11 01:00:00",1714,0.4666,0.4195833,15.8953,0.466,0.4598333,15.85128
"2018-02-11 02:00:00",1715,0.4665833,0.4198333,15.89072,0.466,0.4601833,15.86322
"2018-02-11 03:00:00",1716,0.4665833,0.41995,15.91317,0.466,0.46015,15.87285
"2018-02-11 04:00:00",1717,0.46655,0.42015,15.93058,0.466,0.4606667,15.87515
"2018-02-11 05:00:00",1718,0.4665333,0.4204166,15.93105,0.466,0.4606,15.89805
"2018-02-11 06:00:00",1719,0.4665167,0.4204333,15.94802,0.466,0.4602667,15.91547
"2018-02-11 07:00:00",1720,0.4665,0.4208,15.9755,0.466,0.4613667,15.94525
