"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-03 09:00:00",42,46.13226,2.1939,1.35915,47.70218,2.2108,1.8127,53.13125,2.2854,1.686867
"2017-12-03 10:00:00",43,46.13278,2.1939,1.359533,47.70218,2.2108,1.812817,53.13062,2.2854,1.6865
"2017-12-03 11:00:00",44,46.13258,2.1939,1.359383,47.68866,2.210617,1.813,53.12927,2.2854,1.6856
"2017-12-03 12:00:00",45,46.13237,2.1939,1.359217,47.62065,2.2097,1.813283,53.12831,2.2854,1.684967
"2017-12-03 13:00:00",46,46.13283,2.1939,1.359533,47.62083,2.2097,1.814033,53.1268,2.2854,1.68395
"2017-12-03 14:00:00",47,46.13274,2.1939,1.3595,47.6208,2.2097,1.8138,53.12538,2.2854,1.683
"2017-12-03 15:00:00",48,46.05738,2.1927,1.359767,47.62087,2.2097,1.814083,53.12337,2.2854,1.68165
"2017-12-03 16:00:00",49,46.0571,2.1927,1.35955,47.60733,2.209517,1.814317,53.12236,2.2854,1.681
"2017-12-03 17:00:00",50,46.0577,2.1927,1.36,47.53954,2.2086,1.8152,53.12205,2.2854,1.680783
"2017-12-03 18:00:00",51,46.05737,2.1927,1.359717,47.53947,2.2086,1.81505,53.12065,2.2854,1.679883
"2017-12-03 19:00:00",52,46.05772,2.1927,1.360033,47.5397,2.2086,1.815767,53.1185,2.2854,1.678433
"2017-12-03 20:00:00",53,46.05768,2.1927,1.359983,47.5396,2.2086,1.81545,53.11612,2.2854,1.676883
"2017-12-03 21:00:00",54,46.0578,2.1927,1.3601,47.53948,2.2086,1.815083,53.11478,2.2854,1.676
"2017-12-03 22:00:00",55,46.05742,2.1927,1.359767,47.51249,2.2082,1.8157,53.1144,2.2854,1.675767
"2017-12-03 23:00:00",56,46.05833,2.1927,1.360433,47.45777,2.2074,1.814617,53.1112,2.2854,1.67365
