"TOA5","S6109","CR2xx","27364","CR200X.Std.04","Sxxxx V1_09 test DB_3&2.CR2","6471","DYL_test_p3_1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","Temp_1_Avg","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","Battery_Vdc"
"TS","RN","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2017-12-03 22:00:00",55,0.5453,0.2890666,17.2554,0.5539333,0.6345667,17.22753,0.5906166,0.5305833,17.2869,12.90553
"2017-12-03 23:00:00",56,0.5453,0.2896333,17.2572,0.5536,0.6336833,17.21978,0.5906,0.5289333,17.29008,12.90385
"2017-12-04 00:00:00",57,0.5453,0.2893167,17.2709,0.5536,0.6335667,17.21932,0.5906,0.5286333,17.30605,12.91141
"2017-12-04 01:00:00",58,0.5453,0.2893167,17.27822,0.5536,0.6323333,17.19605,0.5906,0.5279333,17.3193,12.91561
"2017-12-04 02:00:00",59,0.5449,0.2895834,17.26725,0.5536,0.6320834,17.21567,0.5906,0.5266666,17.31339,12.90721
"2017-12-04 03:00:00",60,0.5448,0.2896,17.2554,0.5536,0.6311333,17.21658,0.5906,0.5263,17.30012,12.89882
"2017-12-04 04:00:00",61,0.5448,0.2893667,17.27135,0.5531,0.6303167,17.23527,0.5906,0.5258167,17.31518,12.90805
"2017-12-04 05:00:00",62,0.5448,0.2897333,17.29326,0.5531,0.63005,17.254,0.5905833,0.5251167,17.33437,12.90134
"2017-12-04 06:00:00",63,0.5448,0.2898,17.28597,0.5531,0.6288167,17.24533,0.5905666,0.52405,17.33438,12.91057
"2017-12-04 07:00:00",64,0.5448,0.2897667,17.30333,0.5531,0.6280833,17.24853,0.5904999,0.52315,17.34762,12.90217
"2017-12-04 08:00:00",65,0.5448,0.2897833,17.29965,0.5531,0.6271834,17.2458,0.5904999,0.5226167,17.3572,12.89966
"2017-12-04 09:00:00",66,0.5448167,0.28995,17.32479,0.5531,0.6268167,17.24393,0.5904999,0.5224667,17.37865,12.9005
"2017-12-04 10:00:00",67,0.5446,0.2899833,17.31473,0.5526834,0.6257333,17.25585,0.5904999,0.5223167,17.38047,12.87783
