"TOA5","S6111","CR2xx","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_2"
"TIMESTAMP","RECORD","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","",""
"","","Avg","Avg","Avg"
"2017-12-05 17:00:00",98,43.12375,2.1453,1.584817
"2017-12-05 18:00:00",99,42.92978,2.1451,1.584833
"2017-12-05 19:00:00",100,41.95962,2.1441,1.584333
"2017-12-05 20:00:00",101,41.95979,2.1441,1.584633
"2017-12-05 21:00:00",102,41.95963,2.1441,1.584366
"2017-12-05 22:00:00",103,41.9592,2.1441,1.583467
"2017-12-05 23:00:00",104,41.95875,2.1441,1.58265
"2017-12-06 00:00:00",105,41.95855,2.1441,1.582217
"2017-12-06 01:00:00",106,41.95807,2.1441,1.581283
"2017-12-06 02:00:00",107,41.95788,2.1441,1.580983
"2017-12-06 03:00:00",108,41.95742,2.1441,1.580117
"2017-12-06 04:00:00",109,41.95702,2.1441,1.579383
"2017-12-06 05:00:00",110,41.93203,2.143733,1.5786
"2017-12-06 06:00:00",111,41.88269,2.143,1.578083
"2017-12-06 07:00:00",112,41.88237,2.143,1.577517
"2017-12-06 08:00:00",113,41.88177,2.143,1.576383
"2017-12-06 09:00:00",114,41.88148,2.143,1.57585
"2017-12-06 10:00:00",115,41.88118,2.143,1.5753
"2017-12-06 11:00:00",116,41.88078,2.143,1.574567
"2017-12-06 12:00:00",117,41.88082,2.143,1.574617
"2017-12-06 13:00:00",118,41.85577,2.142633,1.573633
"2017-12-06 14:00:00",119,41.80562,2.1419,1.571517
"2017-12-06 15:00:00",120,41.80712,2.1419,1.574217
"2017-12-06 16:00:00",121,41.80718,2.1419,1.5744
"2017-12-06 17:00:00",122,41.80757,2.1419,1.57515
"2017-12-06 18:00:00",123,41.83175,2.142267,1.574533
"2017-12-06 19:00:00",124,41.8317,2.142267,1.574367
"2017-12-06 20:00:00",125,41.80658,2.1419,1.573283
"2017-12-06 21:00:00",126,41.8064,2.1419,1.572933
"2017-12-06 22:00:00",127,41.80585,2.1419,1.571883
"2017-12-06 23:00:00",128,41.80535,2.1419,1.57105
"2017-12-07 00:00:00",129,41.8048,2.1419,1.570017
"2017-12-07 01:00:00",130,41.75525,2.141167,1.568883
"2017-12-07 02:00:00",131,41.73039,2.1408,1.568183
"2017-12-07 03:00:00",132,41.72984,2.1408,1.567133
"2017-12-07 04:00:00",133,41.68052,2.14,1.56625
"2017-12-07 05:00:00",134,41.65551,2.1396,1.56525
"2017-12-07 06:00:00",135,41.65478,2.1396,1.563883
"2017-12-07 07:00:00",136,41.65415,2.1396,1.5628
"2017-12-07 08:00:00",137,41.64139,2.139417,1.5617
"2017-12-07 09:00:00",138,41.57965,2.1385,1.560367
"2017-12-07 10:00:00",139,41.5794,2.1385,1.559917
"2017-12-07 11:00:00",140,41.57902,2.1385,1.559267
"2017-12-07 12:00:00",141,41.57842,2.1385,1.558183
"2017-12-07 13:00:00",142,41.51673,2.137583,1.55675
"2017-12-07 14:00:00",143,41.50425,2.1374,1.55615
"2017-12-07 15:00:00",144,41.50373,2.1374,1.555217
"2017-12-07 16:00:00",145,41.50358,2.1374,1.555
"2017-12-07 17:00:00",146,41.50315,2.1374,1.554233
