"TOA5","S6105","CR2xx","27362","CR200X.Std.04","S6105 ZB_P3.CR2","33751","ZB_PUNT3_T2"
"TIMESTAMP","RECORD","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2018-09-21 07:00:00",42,54.94385,2.313516,1.49715,66.49026,2.4651,1.292783,46.66246,2.206483,1.159917
"2018-09-21 08:00:00",43,55.08981,2.31535,1.49795,66.56911,2.4661,1.292667,46.6499,2.2063,1.159917
"2018-09-21 09:00:00",44,55.13391,2.3159,1.498317,66.68348,2.4674,1.293383,46.6495,2.2063,1.159683
"2018-09-21 10:00:00",45,55.13292,2.3159,1.497867,66.68522,2.4674,1.293783,46.64947,2.2063,1.15965
"2018-09-21 11:00:00",46,55.1315,2.3159,1.497217,66.73268,2.46795,1.293733,46.64992,2.2063,1.159917
"2018-09-21 12:00:00",47,55.12912,2.3159,1.496133,66.78074,2.4685,1.293817,46.65023,2.2063,1.16015
"2018-09-21 13:00:00",48,55.12955,2.3159,1.496333,66.78,2.4685,1.29365,46.6503,2.2063,1.160167
"2018-09-21 14:00:00",49,55.09912,2.315533,1.495617,66.7811,2.4685,1.293883,46.65056,2.2063,1.160333
"2018-09-21 15:00:00",50,55.12854,2.315933,1.495867,66.78342,2.4685,1.294417,46.65039,2.2063,1.1602
"2018-09-21 16:00:00",51,55.18735,2.3167,1.49635,66.7651,2.468317,1.293867,46.65062,2.2063,1.16035
"2018-09-21 17:00:00",52,55.21696,2.3171,1.496683,66.68587,2.4674,1.29395,46.65033,2.2063,1.160167
"2018-09-21 18:00:00",53,55.21589,2.3171,1.496183,66.68726,2.4674,1.294267,46.65062,2.2063,1.160333
"2018-09-21 19:00:00",54,55.21795,2.3171,1.4971,66.6861,2.4674,1.293983,46.65108,2.2063,1.160633
"2018-09-21 20:00:00",55,55.25682,2.31765,1.495067,66.6856,2.4674,1.293867,46.6516,2.2063,1.16095
"2018-09-21 21:00:00",56,55.30262,2.3182,1.496167,66.74839,2.468133,1.293683,46.65149,2.2063,1.160883
"2018-09-21 22:00:00",57,55.2994,2.3182,1.494717,66.7778,2.4685,1.293167,46.65135,2.2063,1.160817
"2018-09-21 23:00:00",58,55.37169,2.31915,1.4947,66.78216,2.4685,1.294133,46.65172,2.2063,1.161017
"2018-09-22 00:00:00",59,55.47107,2.3205,1.493783,66.78249,2.4685,1.294217,46.65184,2.2063,1.1611
"2018-09-22 01:00:00",60,55.52556,2.321233,1.492267,66.78256,2.4685,1.294217,46.65187,2.2063,1.1611
"2018-09-22 02:00:00",61,55.55203,2.3216,1.49115,66.78107,2.4685,1.2939,46.65155,2.2063,1.1609
"2018-09-22 03:00:00",62,55.59418,2.32215,1.490517,66.77915,2.4685,1.293467,46.65205,2.2063,1.161217
"2018-09-22 04:00:00",63,55.63387,2.3227,1.488833,66.78522,2.4685,1.294833,46.65171,2.2063,1.16105
"2018-09-22 05:00:00",64,55.65995,2.3231,1.487533,66.78095,2.4685,1.29385,46.65222,2.2063,1.1613
"2018-09-22 06:00:00",65,55.71598,2.3239,1.48665,66.78104,2.4685,1.2939,46.65228,2.2063,1.161383
"2018-09-22 07:00:00",66,55.71247,2.3239,1.485117,66.78297,2.4685,1.294317,46.65236,2.2063,1.1614
"2018-09-22 08:00:00",67,55.79669,2.325,1.483833,66.78243,2.4685,1.2942,46.65225,2.2063,1.161367
"2018-09-22 09:00:00",68,55.79662,2.325,1.483783,66.78339,2.4685,1.294417,46.65258,2.2063,1.16155
"2018-09-22 10:00:00",69,55.79254,2.325,1.48205,66.78271,2.4685,1.294267,46.65251,2.2063,1.1615
"2018-09-22 11:00:00",70,55.79055,2.325,1.481166,66.78034,2.4685,1.293717,46.65283,2.2063,1.1617
"2018-09-22 12:00:00",71,55.79094,2.325,1.481317,66.78377,2.4685,1.2945,46.65282,2.2063,1.161683
"2018-09-22 13:00:00",72,55.80558,2.325183,1.481383,66.87833,2.4697,1.294283,46.65283,2.2063,1.1617
"2018-09-22 14:00:00",73,55.7768,2.324817,1.4815,66.88068,2.4697,1.294817,46.65306,2.2063,1.161817
"2018-09-22 15:00:00",74,55.7037,2.3239,1.481283,66.87722,2.4697,1.294033,46.65358,2.2063,1.162167
"2018-09-22 16:00:00",75,55.64557,2.3231,1.481233,66.94405,2.470433,1.294733,46.65377,2.2063,1.162283
"2018-09-22 17:00:00",76,55.60275,2.322517,1.481533,66.97222,2.4708,1.2939,46.65342,2.2063,1.162067
"2018-09-22 18:00:00",77,55.52998,2.3216,1.481383,66.97549,2.4708,1.294633,46.65343,2.2063,1.16205
"2018-09-22 19:00:00",78,55.59318,2.322333,1.483683,67.05637,2.471717,1.2949,46.6535,2.2063,1.162117
"2018-09-22 20:00:00",79,55.62192,2.3227,1.483583,67.0739,2.4719,1.295267,46.65347,2.2063,1.1621
"2018-09-22 21:00:00",80,55.76935,2.324617,1.484583,67.16894,2.4731,1.295083,46.65346,2.2063,1.162083
"2018-09-22 22:00:00",81,55.73972,2.324267,1.484333,67.23229,2.473833,1.294983,46.6531,2.2063,1.161867
"2018-09-22 23:00:00",82,55.69249,2.3237,1.482717,67.26587,2.4742,1.295333,46.65305,2.2063,1.161833
"2018-09-23 00:00:00",83,55.61788,2.3227,1.481817,67.33105,2.474933,1.295633,46.65312,2.2063,1.161867
"2018-09-23 01:00:00",84,55.61454,2.3227,1.48035,67.36495,2.4753,1.296067,46.65339,2.2063,1.162033
"2018-09-23 02:00:00",85,55.61258,2.3227,1.4795,67.36578,2.4753,1.296233,46.65337,2.2063,1.162033
"2018-09-23 03:00:00",86,55.61113,2.3227,1.478867,67.38336,2.475483,1.296583,46.65372,2.2063,1.16225
"2018-09-23 04:00:00",87,55.6066,2.322717,1.476883,67.36735,2.4753,1.296567,46.65375,2.2063,1.162267
"2018-09-23 05:00:00",88,55.72277,2.324267,1.47695,67.36844,2.4753,1.296817,46.65387,2.2063,1.162333
"2018-09-23 06:00:00",89,55.73593,2.32445,1.476367,67.37193,2.4753,1.2976,46.65403,2.2063,1.162433
"2018-09-23 07:00:00",90,55.689,2.3239,1.474867,67.3761,2.4753,1.2985,46.65419,2.2063,1.162533
"2018-09-23 08:00:00",91,55.59925,2.3227,1.47365,67.37839,2.4753,1.299,46.65398,2.2063,1.162417
"2018-09-23 09:00:00",92,55.67147,2.3237,1.473567,67.38287,2.4753,1.3,46.6541,2.2063,1.162483
"2018-09-23 10:00:00",93,55.69985,2.324084,1.4733,67.3877,2.4753,1.30105,46.65443,2.2063,1.1627
"2018-09-23 11:00:00",94,55.81617,2.32555,1.473383,67.44138,2.47585,1.3023,46.60428,2.205567,1.162783
"2018-09-23 12:00:00",95,55.91645,2.326833,1.472767,67.45705,2.47585,1.30575,46.5792,2.2052,1.1628
"2018-09-23 13:00:00",96,55.94285,2.3272,1.47165,67.59473,2.4774,1.307833,46.57924,2.2052,1.162833
"2018-09-23 14:00:00",97,55.85365,2.3261,1.470817,67.72102,2.4787,1.31085,46.5792,2.2052,1.1628
"2018-09-23 15:00:00",98,55.85249,2.3261,1.4703,67.82389,2.4798,1.312233,46.57909,2.2052,1.162733
"2018-09-23 16:00:00",99,55.8519,2.3261,1.470067,67.84775,2.48,1.31395,46.57912,2.2052,1.16275
"2018-09-23 17:00:00",100,55.89819,2.32665,1.471183,67.92881,2.481,1.314067,46.57943,2.2052,1.162967
"2018-09-23 18:00:00",101,55.85352,2.3261,1.47075,67.96593,2.481366,1.3151,46.57947,2.2052,1.162983
"2018-09-23 19:00:00",102,55.85292,2.3261,1.470467,68.03175,2.4821,1.315383,46.57921,2.2052,1.162833
"2018-09-23 20:00:00",103,55.91187,2.326833,1.470833,68.03451,2.4821,1.315983,46.57972,2.2052,1.163133
"2018-09-23 21:00:00",104,55.94003,2.3272,1.470467,68.03484,2.4821,1.316067,46.57932,2.2052,1.16285
"2018-09-23 22:00:00",105,55.93868,2.3272,1.469867,68.035,2.4821,1.316083,46.58025,2.2052,1.163433
"2018-09-23 23:00:00",106,55.93835,2.3272,1.469733,68.03129,2.4821,1.315283,46.57976,2.2052,1.163133
"2018-09-24 00:00:00",107,55.93932,2.3272,1.470133,68.03152,2.4821,1.31535,46.58004,2.2052,1.1633
"2018-09-24 01:00:00",108,55.93655,2.3272,1.468967,68.0642,2.482467,1.315433,46.58017,2.2052,1.1634
