"TOA5","S6105","CR2xx","27362","CR200X.Std.04","S6105 ZB_P3.CR2","33751","ZB_PUNT3_T1"
"TIMESTAMP","RECORD","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","VWC_4_Avg","EC_4_Avg","Temp_4_Avg","Druk_Avg(1)","Druk_Avg(2)","Battery_Vdc"
"2018-09-21 18:00:00",53,0.6063166,0.39735,16.34085,0.7235666,0.2338667,16.00067,0.5488,0.1265333,15.59273,"NAN",0,12.82579
"2018-09-21 19:00:00",54,0.6063666,0.3981,16.31202,0.7235666,0.2336333,15.98967,0.5488,0.1267667,15.59547,"NAN",0,12.77878
"2018-09-21 20:00:00",55,0.6066499,0.3965,16.24153,0.7235667,0.2335333,15.99198,0.5488,0.127,15.58727,"NAN",0,12.7729
"2018-09-21 21:00:00",56,0.6069999,0.39735,16.17698,0.7243834,0.2334,15.986,0.5488,0.1269833,15.5918,"NAN",0,12.76115
"2018-09-21 22:00:00",57,0.6069999,0.3962333,16.07898,0.7247667,0.23295,15.96952,0.5488,0.1269,15.57852,"NAN",0,12.75863
"2018-09-21 23:00:00",58,0.6075667,0.39615,15.96772,0.7248166,0.23375,15.97777,0.5488,0.12705,15.59322,"NAN",0,12.75108
"2018-09-22 00:00:00",59,0.6083333,0.39545,15.86507,0.7248333,0.2338167,15.98007,0.5488,0.1271333,15.59548,"NAN",0,12.73849
"2018-09-22 01:00:00",60,0.6087666,0.3942667,15.74407,0.7248333,0.2338167,15.99333,0.5488,0.1271667,15.601,"NAN",0,12.741
"2018-09-22 02:00:00",61,0.609,0.3933834,15.62988,0.7248166,0.2335667,15.98008,0.5488,0.127,15.59137,"NAN",0,12.73261
"2018-09-22 03:00:00",62,0.6093167,0.39285,15.5175,0.7248001,0.2332167,15.99333,0.5488,0.1272333,15.59227,"NAN",0,12.73429
"2018-09-22 04:00:00",63,0.6096,0.3915167,15.41837,0.72485,0.2343,15.97872,0.5488,0.1270833,15.58678,"NAN",0,12.73345
"2018-09-22 05:00:00",64,0.6098334,0.3905167,15.30817,0.7248001,0.2335333,15.99428,0.5488,0.1273167,15.58448,"NAN",0,12.73093
"2018-09-22 06:00:00",65,0.6103,0.3898,15.21723,0.7248166,0.2335333,15.98193,0.5488,0.1273667,15.59,"NAN",0,12.809
"2018-09-22 07:00:00",66,0.61025,0.38855,15.12258,0.7248334,0.2339,15.99748,0.5488,0.1273667,15.59182,"NAN",0,13.25474
"2018-09-22 08:00:00",67,0.6109,0.38755,15.01273,0.7248167,0.2338,15.96815,0.5488,0.1273167,15.59318,"NAN",0,13.39828
"2018-09-22 09:00:00",68,0.6109,0.3875167,14.9217,0.72485,0.2339667,15.96633,0.5488,0.1274833,15.58677,"NAN",0,13.35379
"2018-09-22 10:00:00",69,0.6109,0.3861167,14.8458,0.7248333,0.23385,15.96953,0.5488,0.1274833,15.59138,"NAN",0,13.337
"2018-09-22 11:00:00",70,0.6108833,0.38545,14.8002,0.7247999,0.2334167,15.9471,0.5488,0.1276167,15.58587,"NAN",0,13.34876
"2018-09-22 12:00:00",71,0.6109,0.3855834,14.78363,0.7248167,0.2340166,15.95303,0.5488,0.1275833,15.5877,"NAN",0,13.2816
"2018-09-22 13:00:00",72,0.6110166,0.3856167,14.79102,0.7261,0.2338833,15.93793,0.5488,0.1276167,15.58312,"NAN",0,13.3412
"2018-09-22 14:00:00",73,0.6107833,0.3857,14.82183,0.7261167,0.2342667,15.93333,0.5488,0.1277333,15.58082,"NAN",0,13.43354
"2018-09-22 15:00:00",74,0.6102,0.38555,14.87154,0.7261,0.2336667,15.91867,0.5488,0.1279667,15.60098,"NAN",0,13.24634
"2018-09-22 16:00:00",75,0.6097333,0.3854833,14.90515,0.7269833,0.2342167,15.92188,0.5488,0.1280833,15.60143,"NAN",0,13.11539
"2018-09-22 17:00:00",76,0.6093833,0.3857167,14.94973,0.7273667,0.2335833,15.89897,0.5488,0.1278833,15.5932,"NAN",0,13.10616
"2018-09-22 18:00:00",77,0.6088,0.3856,14.98607,0.7274,0.2341667,15.8834,0.5488,0.1279,15.60053,"NAN",0,12.96765
"2018-09-22 19:00:00",78,0.6092833,0.3874333,15.01918,0.7284833,0.23435,15.87377,0.5488,0.1279167,15.59777,"NAN",0,12.94247
"2018-09-22 20:00:00",79,0.6095,0.3873334,15.027,0.7287166,0.2346333,15.87468,0.5488,0.1279166,15.58903,"NAN",0,12.92484
"2018-09-22 21:00:00",80,0.6106666,0.38815,14.99482,0.73,0.2344833,15.83617,0.5488,0.1279333,15.5854,"NAN",0,12.91057
"2018-09-22 22:00:00",81,0.61045,0.38795,14.99205,0.7308833,0.2344333,15.8307,0.5488,0.1277333,15.59687,"NAN",0,12.90721
"2018-09-22 23:00:00",82,0.6100833,0.3866667,14.96032,0.7313166,0.2347,15.81468,0.5488,0.1277167,15.5868,"NAN",0,12.89378
"2018-09-23 00:00:00",83,0.6095,0.38595,14.91432,0.7321833,0.2349,15.81102,0.5488,0.12775,15.59135,"NAN",0,12.89714
"2018-09-23 01:00:00",84,0.6095,0.3847834,14.87707,0.73265,0.23525,15.80825,0.5488,0.1278667,15.58127,"NAN",0,12.89042
"2018-09-23 02:00:00",85,0.60945,0.3841,14.83702,0.7326999,0.2353833,15.80457,0.5488,0.1278667,15.58497,"NAN",0,12.88623
"2018-09-23 03:00:00",86,0.6094334,0.3836,14.78688,0.7329166,0.2357,15.77162,0.5488,0.1280167,15.59503,"NAN",0,12.88539
"2018-09-23 04:00:00",87,0.6094,0.382,14.7298,0.7326999,0.2356667,15.75233,0.5488,0.12805,15.58722,"NAN",0,12.88539
"2018-09-23 05:00:00",88,0.6103333,0.3820666,14.68332,0.7326999,0.2358667,15.75783,0.5488,0.1281167,15.57713,"NAN",0,12.87028
"2018-09-23 06:00:00",89,0.61045,0.3816334,14.63955,0.73275,0.23645,15.75188,0.5488,0.1282,15.58358,"NAN",0,12.87951
"2018-09-23 07:00:00",90,0.6100833,0.38045,14.599,0.7328167,0.2372,15.74545,0.5488,0.1282667,15.58173,"NAN",0,13.01214
"2018-09-23 08:00:00",91,0.6093667,0.3794667,14.55435,0.7328667,0.2376,15.70922,0.5488,0.1281667,15.58405,"NAN",0,13.59052
"2018-09-23 09:00:00",92,0.6098834,0.3793667,14.52487,0.7329167,0.2383833,15.71338,0.5488,0.1282167,15.57393,"NAN",0,13.34372
"2018-09-23 10:00:00",93,0.6101167,0.3791667,14.48798,0.7329667,0.2392333,15.70052,0.5488,0.1284,15.59045,"NAN",0,13.26229
"2018-09-23 11:00:00",94,0.6110501,0.37925,14.45297,0.7337,0.2402167,15.69318,0.5485333,0.1284333,15.5776,"NAN",0,13.35211
"2018-09-23 12:00:00",95,0.6118667,0.3787667,14.41837,0.7339334,0.2429667,15.6964,0.5484,0.1284833,15.57577,"NAN",0,13.29419
"2018-09-23 13:00:00",96,0.6121001,0.3778833,14.39578,0.7358167,0.2445833,15.6698,0.5484,0.1285,15.56978,"NAN",0,13.56365
"2018-09-23 14:00:00",97,0.6114001,0.3772,14.3967,0.7375834,0.2469833,15.63263,0.5484,0.1285,15.57165,"NAN",0,13.63584
"2018-09-23 15:00:00",98,0.6113834,0.3767834,14.39715,0.7389834,0.2480833,15.60145,0.5484,0.1284333,15.56477,"NAN",0,13.54686
"2018-09-23 16:00:00",99,0.6113834,0.3766,14.40313,0.7393166,0.2494333,15.5932,0.5484,0.12845,15.58173,"NAN",0,13.15065
"2018-09-23 17:00:00",100,0.6117501,0.3775167,14.42618,0.7404501,0.2495333,15.57257,0.5484,0.1285833,15.55923,"NAN",0,13.23124
"2018-09-23 18:00:00",101,0.6114001,0.3771334,14.42482,0.7409667,0.2503667,15.54913,0.5484,0.1286167,15.55925,"NAN",0,13.05663
"2018-09-23 19:00:00",102,0.6114001,0.37695,14.41422,0.7419167,0.2505833,15.50512,0.5484,0.1285,15.56933,"NAN",0,13.02977
"2018-09-23 20:00:00",103,0.6118667,0.3772167,14.40822,0.74195,0.2510667,15.4826,0.5484,0.1287333,15.56384,"NAN",0,13.0155
"2018-09-23 21:00:00",104,0.6120834,0.3769167,14.37598,0.7419667,0.2511,15.46518,0.5484,0.1285167,15.56017,"NAN",0,12.99871
"2018-09-23 22:00:00",105,0.6120667,0.37645,14.33673,0.7419834,0.2511333,15.43123,0.5484,0.1289667,15.55697,"NAN",0,12.97856
"2018-09-23 23:00:00",106,0.61205,0.3763167,14.29938,0.7419,0.2505,15.43028,0.5484,0.12875,15.55558,"NAN",0,12.98444
"2018-09-24 00:00:00",107,0.6120834,0.3766667,14.23711,0.7419,0.2505666,15.40688,0.5484,0.1288667,15.54597,"NAN",0,12.98108
"2018-09-24 01:00:00",108,0.6120167,0.3757333,14.16463,0.7423667,0.2506166,15.38713,0.5484,0.12895,15.53813,"NAN",0,12.97101
"2018-09-24 02:00:00",109,0.613,0.3764333,14.07552,0.7432666,0.2503333,15.38852,0.5484,0.12885,15.53265,"NAN",0,12.97688
"2018-09-24 03:00:00",110,0.6137167,0.37635,13.97435,0.7432167,0.2501333,15.3789,0.5484,0.1291667,15.53998,"NAN",0,12.97101
"2018-09-24 04:00:00",111,0.6142001,0.3761166,13.86388,0.7432,0.2497167,15.35088,0.5484,0.12915,15.52487,"NAN",0,12.95674
"2018-09-24 05:00:00",112,0.6145833,0.3747834,13.74872,0.7431333,0.249,15.3527,0.5484,0.1291,15.51108,"NAN",0,12.96261
"2018-09-24 06:00:00",113,0.6151833,0.3743667,13.59642,0.7431,0.2486167,15.3417,0.5484,0.1288833,15.52483,"NAN",0,13.05327
"2018-09-24 07:00:00",114,0.6156166,0.3735833,13.4681,0.7435833,0.24885,15.32015,0.5484,0.1289,15.51567,"NAN",0,13.86165
"2018-09-24 08:00:00",115,0.6162167,0.3727167,13.32765,0.7444499,0.2484333,15.31922,0.5485333,0.1288833,15.50373,"NAN",0,13.63417
"2018-09-24 09:00:00",116,0.6169,0.37165,13.19305,0.7444167,0.2478833,15.30682,0.5488,0.1286833,15.50605,"NAN",0,13.58884
"2018-09-24 10:00:00",117,0.61725,0.3706833,13.07975,0.7443666,0.2472667,15.2857,0.5487333,0.1288,15.48813,"NAN",0,13.50993
"2018-09-24 11:00:00",118,0.6176,0.3701,12.9933,0.74435,0.24695,15.2889,0.5484,0.12845,15.49547,"NAN",0,13.48726
"2018-09-24 12:00:00",119,0.6176,0.3697833,12.9617,0.7443166,0.24675,15.27373,0.5484,0.1284167,15.48765,"NAN",0,13.40668
"2018-09-24 13:00:00",120,0.6176,0.3699667,12.99238,0.7456,0.2457667,15.25443,0.5484,0.12835,15.48397,"NAN",0,13.51664
"2018-09-24 14:00:00",121,0.6172333,0.36985,13.05233,0.7455667,0.2450333,15.24113,0.5484,0.1282667,15.46748,"NAN",0,13.45033
"2018-09-24 15:00:00",122,0.6164333,0.3709667,13.16287,0.7455334,0.2448833,15.21357,0.5484,0.12815,15.47113,"NAN",0,13.4923
"2018-09-24 16:00:00",123,0.6166167,0.3729666,13.27798,0.7454667,0.244,15.20668,0.5484,0.1280167,15.46657,"NAN",0,13.47887
"2018-09-24 17:00:00",124,0.6213666,0.3823833,13.38327,0.7454667,0.2438833,15.17818,0.5486,0.1282333,15.4482,"NAN",0,13.40836
"2018-09-24 18:00:00",125,0.6207666,0.3826667,13.47923,0.7460833,0.2431334,15.17222,0.5488,0.1280833,15.44727,"NAN",0,13.11623
"2018-09-24 19:00:00",126,0.6201,0.3826167,13.54502,0.7468,0.2432167,15.13915,0.5488,0.1279667,15.45052,"NAN",0,13.08685
"2018-09-24 20:00:00",127,0.6201667,0.3834,13.57373,0.7468,0.2433,15.1157,0.5488,0.12825,15.43443,"NAN",0,13.06838
"2018-09-24 21:00:00",128,0.6198834,0.3830167,13.56262,0.7467,0.2423833,15.09227,0.5486667,0.1281667,15.42112,"NAN",0,13.05411
"2018-09-24 22:00:00",129,0.6201,0.3827167,13.5242,0.7466834,0.2420333,15.07617,0.5488,0.1282833,15.43488,"NAN",0,13.04824
"2018-09-24 23:00:00",130,0.6201167,0.3821167,13.45373,0.7467167,0.2421333,15.05595,0.5488,0.1283333,15.4248,"NAN",0,13.04824
"2018-09-25 00:00:00",131,0.6201,0.3815833,13.37398,0.7466834,0.2419167,15.05408,0.5488,0.1284833,15.41287,"NAN",0,13.04404
"2018-09-25 01:00:00",132,0.62045,0.3805833,13.25293,0.7468833,0.24155,15.02375,0.5488,0.1285,15.41332,"NAN",0,13.03145
"2018-09-25 02:00:00",133,0.6208,0.3794167,13.12807,0.7477834,0.2414333,15.01183,0.5488,0.1286167,15.39542,"NAN",0,13.02473
"2018-09-25 03:00:00",134,0.62115,0.37835,12.99612,0.7480167,0.24125,14.99527,0.5488,0.12855,15.40185,"NAN",0,13.02641
"2018-09-25 04:00:00",135,0.6214833,0.3770833,12.85613,0.7479834,0.2409,14.98468,0.5488,0.1287333,15.4,"NAN",0,13.02306
"2018-09-25 05:00:00",136,0.6222,0.3758833,12.72117,0.7480001,0.2411,14.96675,0.5488,0.12855,15.38623,"NAN",0,13.01802
"2018-09-25 06:00:00",137,0.6222833,0.3748333,12.56788,0.7480168,0.2413333,14.94835,0.5484666,0.1285167,15.36923,"NAN",0,13.16912
"2018-09-25 07:00:00",138,0.6228833,0.3733333,12.41393,0.7480167,0.2413,14.93412,0.5484,0.1286,15.38027,"NAN",0,14.00016
"2018-09-25 08:00:00",139,0.6235,0.37355,12.25847,0.7480333,0.2414833,14.92172,0.5488,0.12875,15.36282,"NAN",0,13.70216
"2018-09-25 09:00:00",140,0.6240833,0.3713833,12.10328,0.74805,0.2417833,14.91295,0.5488,0.1287,15.36052,"NAN",0,13.52924
"2018-09-25 10:00:00",141,0.62455,0.3701833,11.9746,0.74805,0.2414667,14.88213,0.5488,0.1287167,15.34767,"NAN",0,13.48307
"2018-09-25 11:00:00",142,0.62505,0.3691666,11.88002,0.7480333,0.2415833,14.87613,0.5488,0.12865,15.3582,"NAN",0,13.47719
"2018-09-25 12:00:00",143,0.6250333,0.3694167,11.86502,0.7480333,0.24145,14.84671,0.5488,0.1288,15.3348,"NAN",0,13.44445
"2018-09-25 13:00:00",144,0.6242833,0.3699667,11.88095,0.7480167,0.2412667,14.8338,0.5488,0.1287667,15.32382,"NAN",0,13.43186
"2018-09-25 14:00:00",145,0.6238334,0.37125,11.97603,0.7479667,0.2406167,14.8131,0.5488,0.1288,15.33205,"NAN",0,13.44949
"2018-09-25 15:00:00",146,0.62305,0.3710833,12.09858,0.74795,0.2404667,14.79008,0.5488,0.1287,15.31828,"NAN",0,13.45956
"2018-09-25 16:00:00",147,0.6220833,0.3720333,12.25848,0.7479501,0.24045,14.77535,0.5488,0.1288333,15.30728,"NAN",0,13.45033
"2018-09-25 17:00:00",148,0.6211,0.3727167,12.40648,0.7491,0.2403833,14.74223,0.5488,0.1287667,15.31327,"NAN",0,13.37478
"2018-09-25 18:00:00",149,0.6205,0.3733333,12.5399,0.7492666,0.2398333,14.7257,0.5488,0.1289,15.29947,"NAN",0,13.16072
"2018-09-25 19:00:00",150,0.6199,0.3737,12.63125,0.7493,0.2400167,14.69483,0.5488,0.1289167,15.29258,"NAN",0,13.10448
"2018-09-25 20:00:00",151,0.6184,0.3725,12.6918,0.7492833,0.2395667,14.67088,0.5487333,0.1288,15.28247,"NAN",0,13.0986
"2018-09-25 21:00:00",152,0.6176834,0.3724166,12.7123,0.74925,0.23945,14.65062,0.5488,0.1289667,15.27972,"NAN",0,13.08517
"2018-09-25 22:00:00",153,0.6176333,0.3713167,12.70952,0.7492499,0.23945,14.62665,0.5488,0.1289167,15.27237,"NAN",0,13.08014
"2018-09-25 23:00:00",154,0.61715,0.3713167,12.6662,0.7493,0.2395833,14.60822,0.5488,0.1289167,15.26593,"NAN",0,13.06838
"2018-09-26 00:00:00",155,0.6175,0.37085,12.60843,0.7492333,0.2394667,14.58428,0.5488,0.1288833,15.26135,"NAN",0,13.06251
"2018-09-26 01:00:00",156,0.6175833,0.3694334,12.52312,0.7491999,0.2391,14.56632,0.5488,0.12895,15.26133,"NAN",0,13.05999
"2018-09-26 02:00:00",157,0.6176,0.3695666,12.44847,0.74945,0.2391667,14.54605,0.5488,0.1289667,15.2563,"NAN",0,13.05663
"2018-09-26 03:00:00",158,0.6180667,0.3688,12.3416,0.7501667,0.2393833,14.53775,0.5488,0.12895,15.24297,"NAN",0,13.05411
"2018-09-26 04:00:00",159,0.6188833,0.3674167,12.21502,0.7506166,0.2391167,14.50963,0.5488,0.1289667,15.23977,"NAN",0,13.0474
"2018-09-26 05:00:00",160,0.6189833,0.3667167,12.1033,0.7506666,0.2394333,14.5004,0.5485333,0.1288,15.21725,"NAN",0,13.03732
"2018-09-26 06:00:00",161,0.61945,0.3655833,11.98115,0.7506333,0.2392833,14.48522,0.5484,0.1289333,15.21588,"NAN",0,13.10532
"2018-09-26 07:00:00",162,0.6196833,0.3648833,11.8514,0.7506166,0.2391334,14.47323,0.5484666,0.1288833,15.20393,"NAN",0,13.94392
"2018-09-26 08:00:00",163,0.6202666,0.3636,11.7253,0.7506333,0.2390833,14.46955,0.5488,0.12885,15.19655,"NAN",0,13.7861
"2018-09-26 09:00:00",164,0.62035,0.36195,11.59577,0.7506166,0.2391667,14.45158,0.5488,0.1287167,15.19657,"NAN",0,13.59052
"2018-09-26 10:00:00",165,0.6211,0.3619667,11.49102,0.7506499,0.2393667,14.44328,0.5488,0.1287167,15.18553,"NAN",0,13.4965
"2018-09-26 11:00:00",166,0.62105,0.3602333,11.42052,0.7506333,0.23905,14.4193,0.5488,0.1289167,15.17498,"NAN",0,13.45956
"2018-09-26 12:00:00",167,0.6210167,0.3596,11.39652,0.7506333,0.23915,14.40962,0.5488,0.12895,15.16578,"NAN",0,13.42934
"2018-09-26 13:00:00",168,0.62025,0.3600667,11.4459,0.7505999,0.239,14.3953,0.5488,0.1288,15.16393,"NAN",0,13.39241
"2018-09-26 14:00:00",169,0.6195667,0.36115,11.56665,0.7506166,0.2387833,14.37962,0.5488,0.1288667,15.16027,"NAN",0,13.37394
"2018-09-26 15:00:00",170,0.6190167,0.3626333,11.73093,0.7505832,0.2385,14.37042,0.5488,0.1287333,15.15522,"NAN",0,13.40752
"2018-09-26 16:00:00",171,0.6176,0.3642667,11.92357,0.7505832,0.2386333,14.34735,0.5488,0.1287,15.13638,"NAN",0,13.39493
"2018-09-26 17:00:00",172,0.6167834,0.3657833,12.09953,0.7505999,0.2386833,14.33075,0.5488,0.1289167,15.13683,"NAN",0,13.40752
"2018-09-26 18:00:00",173,0.6158333,0.3666167,12.26733,0.7505832,0.2385167,14.32153,0.5488,0.1288,15.12303,"NAN",0,13.14897
"2018-09-26 19:00:00",174,0.6150334,0.3676333,12.39667,0.7505333,0.2379667,14.28282,0.5488,0.1285833,15.11615,"NAN",0,13.11707
"2018-09-26 20:00:00",175,0.6143334,0.3679,12.497,0.75055,0.2381167,14.27542,0.5488,0.1286166,15.10283,"NAN",0,13.10112
"2018-09-26 21:00:00",176,0.6192667,0.3748833,12.55202,0.7505,0.2378667,14.23802,0.5488,0.1287167,15.10422,"NAN",0,13.08182
