"TOA5","CR200 Series","CR200X","27365","CR200X.Std.04","Sxxxx V1_10 NPHK_P1.CR2","41856","NPHK_PUNT1_T2_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-11-16 11:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-11-16 12:00:00",1,3.518367,0.8605333,0.67015,3.461083,1.0176,0.8341666,2.08865,0.8009834,0.6671166,2.6748,0.9921833,0.8336667
"2017-11-16 13:00:00",2,5.2606,1.290033,1.0051,4.167383,1.221833,1.001117,3.115883,1.20075,1.000967,3.2602,1.193217,1.000533
"2017-11-16 14:00:00",3,5.199434,1.2874,1.00455,4.093433,1.2184,1.00105,3.107683,1.2004,1.001017,3.289517,1.1947,1.0007
"2017-11-16 15:00:00",4,5.19355,1.287217,1.0048,4.0936,1.2184,1.00105,3.107083,1.2004,1.001117,3.291033,1.1947,1.000467
"2017-11-16 16:00:00",5,5.199516,1.2874,1.00455,4.119567,1.2196,1.000833,3.1303,1.2015,1.0011,3.30235,1.19525,1.0005
"2017-11-16 17:00:00",6,5.19885,1.2874,1.00465,4.118217,1.2196,1.00105,3.1305,1.2015,1.001067,3.314067,1.1958,1.000433
"2017-11-16 18:00:00",7,5.198983,1.2874,1.004633,4.118417,1.2196,1.001017,3.147567,1.202233,1.0008,3.3138,1.1958,1.000467
"2017-11-16 19:00:00",8,5.198866,1.2874,1.00465,4.119433,1.2196,1.00085,3.155033,1.2026,1.00085,3.314583,1.1958,1.000383
"2017-11-16 20:00:00",9,5.198317,1.2874,1.00475,4.119067,1.2196,1.000933,3.161516,1.202967,1.001033,3.328983,1.1966,1.000483
"2017-11-16 21:00:00",10,5.19985,1.2874,1.004483,4.1195,1.2196,1.00085,3.1775,1.2037,1.00095,3.337433,1.197,1.000383
"2017-11-16 22:00:00",11,5.198833,1.2874,1.004667,4.118934,1.2196,1.000933,3.1778,1.2037,1.000883,3.33635,1.197,1.000533
"2017-11-16 23:00:00",12,5.191017,1.287033,1.004433,4.118733,1.2196,1.000967,3.185217,1.2041,1.000933,3.336567,1.197,1.000517
"2017-11-17 00:00:00",13,5.194283,1.287233,1.00465,4.126967,1.219967,1.000967,3.199617,1.2049,1.001117,3.3375,1.197,1.000367
"2017-11-17 01:00:00",14,5.2635,1.29005,1.004467,4.1429,1.2207,1.001033,3.20005,1.2049,1.00105,3.352417,1.197733,1.000417
"2017-11-17 02:00:00",15,5.2626,1.290067,1.00465,4.1432,1.2207,1.001,3.20045,1.2049,1.000983,3.359867,1.1981,1.000467
"2017-11-17 03:00:00",16,5.245383,1.2893,1.00445,4.143333,1.2207,1.000983,3.21525,1.205633,1.001083,3.35975,1.1981,1.000483
"2017-11-17 04:00:00",17,5.226683,1.2885,1.004567,4.142833,1.2207,1.00105,3.223067,1.206,1.001067,3.36015,1.1981,1.000417
"2017-11-17 05:00:00",18,5.199816,1.2874,1.0045,4.1432,1.2207,1.001,3.224,1.206,1.00095,3.35905,1.1981,1.000567
"2017-11-17 06:00:00",19,5.200384,1.2874,1.004383,4.126733,1.219967,1.001,3.223733,1.206,1.001,3.359366,1.1981,1.000533
"2017-11-17 07:00:00",20,5.200667,1.2874,1.004317,4.118517,1.2196,1.001,3.2241,1.206,1.000917,3.359117,1.1981,1.000567
"2017-11-17 08:00:00",21,5.19985,1.2874,1.004467,4.119333,1.2196,1.000883,3.231433,1.206367,1.000983,3.360683,1.1981,1.000317
"2017-11-17 09:00:00",22,5.200449,1.2874,1.004367,4.118983,1.2196,1.000933,3.246083,1.2071,1.001133,3.375533,1.198833,1.0004
"2017-11-17 10:00:00",23,5.219634,1.288133,1.0042,4.11845,1.2196,1.001,3.245383,1.2071,1.001233,3.382334,1.1992,1.000517
"2017-11-17 11:00:00",24,5.04465,1.280783,1.0042,4.220933,1.224283,1.001133,3.246333,1.2071,1.0011,3.3823,1.1992,1.000567
"2017-11-17 12:00:00",25,4.874767,1.273633,1.0041,4.266583,1.2264,1.001117,3.245317,1.2071,1.00125,3.3829,1.1992,1.00045
"2017-11-17 13:00:00",26,4.933966,1.276283,1.004583,4.29215,1.2275,1.001017,3.245767,1.2071,1.001167,3.405583,1.2004,1.000517
"2017-11-17 14:00:00",27,4.957016,1.2772,1.004433,4.291317,1.2275,1.00115,3.245883,1.2071,1.00115,3.4053,1.2004,1.000567
"2017-11-17 15:00:00",28,4.957067,1.2772,1.004417,4.292367,1.2275,1.000983,3.25395,1.2075,1.001117,3.404917,1.2004,1.0006
"2017-11-17 16:00:00",29,4.95675,1.2772,1.0045,4.2918,1.2275,1.001083,3.270533,1.2083,1.000967,3.405167,1.2004,1.000567
"2017-11-17 17:00:00",30,4.955717,1.2772,1.00465,4.29275,1.2275,1.000933,3.269417,1.2083,1.001133,3.405517,1.2004,1.000517
"2017-11-17 18:00:00",31,4.956333,1.2772,1.004583,4.292267,1.2275,1.001017,3.2701,1.2083,1.001033,3.405967,1.2004,1.00045
"2017-11-17 19:00:00",32,4.95575,1.2772,1.004683,4.303733,1.22805,1.001183,3.268317,1.2083,1.0013,3.40545,1.2004,1.0005
"2017-11-17 20:00:00",33,4.956767,1.2772,1.004483,4.3168,1.2286,1.001083,3.2698,1.2083,1.001083,3.405184,1.2004,1.000567
"2017-11-17 21:00:00",34,4.956583,1.2772,1.004517,4.3173,1.2286,1.001,3.26965,1.2083,1.0011,3.421717,1.201133,1.000383
"2017-11-17 22:00:00",35,4.9582,1.2772,1.00425,4.317767,1.2286,1.00095,3.278434,1.208667,1.000933,3.428733,1.2015,1.000517
"2017-11-17 23:00:00",36,4.957517,1.2772,1.00435,4.317467,1.2286,1.000983,3.293467,1.2094,1.001033,3.428483,1.2015,1.000517
"2017-11-18 00:00:00",37,4.957817,1.2772,1.0043,4.317533,1.2286,1.000967,3.293217,1.2094,1.001067,3.42875,1.2015,1.0005
"2017-11-18 01:00:00",38,4.957883,1.2772,1.004283,4.3176,1.2286,1.000967,3.292967,1.2094,1.001117,3.428433,1.2015,1.00055
"2017-11-18 02:00:00",39,4.958483,1.2772,1.0042,4.31835,1.2286,1.000867,3.2933,1.2094,1.001067,3.4277,1.2015,1.00065
"2017-11-18 03:00:00",40,4.95755,1.2772,1.004333,4.317033,1.2286,1.001067,3.292084,1.2094,1.001233,3.429,1.2015,1.00045
"2017-11-18 04:00:00",41,4.949383,1.276833,1.004217,4.316783,1.2286,1.001067,3.29245,1.2094,1.001183,3.429533,1.2015,1.000383
"2017-11-18 05:00:00",42,4.936183,1.276283,1.004183,4.317167,1.2286,1.001033,3.292717,1.2094,1.00115,3.428033,1.2015,1.000617
"2017-11-18 06:00:00",43,4.9324,1.2761,1.004083,4.317234,1.2286,1.001017,3.292517,1.2094,1.0012,3.428017,1.2015,1.0006
"2017-11-18 07:00:00",44,4.941367,1.276467,1.004083,4.317433,1.2286,1.001,3.292967,1.2094,1.001117,3.44105,1.20205,1.000383
"2017-11-18 08:00:00",45,4.932133,1.2761,1.004117,4.316417,1.2286,1.00115,3.293017,1.2094,1.001117,3.45205,1.2026,1.000467
"2017-11-18 09:00:00",46,4.932367,1.2761,1.004067,4.316384,1.2286,1.001167,3.2926,1.2094,1.001183,3.452066,1.2026,1.000483
"2017-11-18 10:00:00",47,4.9326,1.2761,1.00405,4.308683,1.228233,1.00105,3.293533,1.2094,1.001033,3.451733,1.2026,1.000517
"2017-11-18 11:00:00",48,4.932417,1.2761,1.004083,4.317283,1.2286,1.001,3.293584,1.2094,1.001017,3.45185,1.2026,1.000517
"2017-11-18 12:00:00",49,4.933217,1.2761,1.003933,4.316534,1.2286,1.001117,3.29245,1.2094,1.001183,3.451934,1.2026,1.0005
"2017-11-18 13:00:00",50,4.936634,1.276283,1.004133,4.312867,1.228417,1.00105,3.309267,1.210133,1.001033,3.452517,1.2026,1.000417
"2017-11-18 14:00:00",51,4.931517,1.2761,1.00425,4.3049,1.22805,1.001,3.317017,1.2105,1.001033,3.452534,1.2026,1.0004
"2017-11-18 15:00:00",52,4.9328,1.2761,1.004,4.313533,1.228417,1.00095,3.3169,1.2105,1.00105,3.451333,1.2026,1.000583
"2017-11-18 16:00:00",53,4.932734,1.2761,1.004,4.292367,1.2275,1.000967,3.317517,1.2105,1.00095,3.467,1.203333,1.00055
"2017-11-18 17:00:00",54,4.933333,1.2761,1.003917,4.292033,1.2275,1.00105,3.316267,1.2105,1.00115,3.473583,1.2037,1.000717
"2017-11-18 18:00:00",55,4.93185,1.2761,1.004167,4.2923,1.2275,1.000983,3.316067,1.2105,1.001167,3.47495,1.2037,1.000517
"2017-11-18 19:00:00",56,4.93295,1.2761,1.003983,4.29295,1.2275,1.0009,3.3165,1.2105,1.0011,3.474933,1.2037,1.000533
"2017-11-18 20:00:00",57,4.93155,1.2761,1.004217,4.29155,1.2275,1.001117,3.31645,1.2105,1.001133,3.474734,1.2037,1.00055
"2017-11-18 21:00:00",58,4.932233,1.2761,1.004117,4.292067,1.2275,1.001033,3.31715,1.2105,1.001033,3.473716,1.2037,1.0007
"2017-11-18 22:00:00",59,4.932217,1.2761,1.0041,4.29275,1.2275,1.000917,3.3169,1.2105,1.001033,3.475333,1.2037,1.00045
"2017-11-18 23:00:00",60,4.9325,1.2761,1.00405,4.292083,1.2275,1.001017,3.316016,1.2105,1.001167,3.474483,1.2037,1.0006
"2017-11-19 00:00:00",61,4.931933,1.2761,1.00415,4.292984,1.2275,1.000867,3.317217,1.2105,1.000983,3.475,1.2037,1.0005
"2017-11-19 01:00:00",62,4.932033,1.2761,1.004133,4.292034,1.2275,1.00105,3.315283,1.2105,1.001283,3.489866,1.2045,1.000617
"2017-11-19 02:00:00",63,4.931633,1.2761,1.0042,4.29185,1.2275,1.001067,3.316433,1.2105,1.001117,3.497566,1.2049,1.000633
"2017-11-19 03:00:00",64,4.9315,1.2761,1.004233,4.291567,1.2275,1.0011,3.316684,1.2105,1.001083,3.4979,1.2049,1.0006
