"TOA5","CR200 Series","CR200X","27357","CR200X.Std.04","Sxxxx V1_10 NPHK_P3.CR2","60612","NPHK_PUNT3_T1_1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","Temp_1_Avg","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","VWC_4_Avg","EC_4_Avg","Temp_4_Avg","Druk_Avg(1)","Druk_Avg(2)","Battery_Vdc"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2017-11-17 14:00:00",0,0.0983,0.0021,7.9813,0.06855,0.00045,8.24235,0.0458,0.00025,9.1333,0.0579,0.00055,9.975849,"NAN",0,13.59975
"2017-11-17 15:00:00",1,0.0983,0.00215,7.8614,0.06885,0.00055,8.2831,0.0458,0.00035,9.1189,0.05795,0.00035,9.955851,"NAN",0,13.55694
"2017-11-17 16:00:00",2,0.0983,0.0022,7.5874,0.0689,0.00045,8.26565,0.0458,0.00035,9.11025,0.058,0.0003,9.9587,"NAN",0,13.21361
"2017-11-17 17:00:00",3,0.0983,0.00215,7.12365,0.06885,0.0005,8.179701,0.04585,0.0002,9.101601,0.05795,0.0005,9.99155,"NAN",0,13.1624
"2017-11-17 18:00:00",4,0.0983,0.0021,6.61555,0.0686,0.00025,8.060101,0.0458,0.0003,9.100149,0.0579,0.00055,9.988701,"NAN",0,13.13722
"2017-11-17 19:00:00",5,0.09835,0.00185,6.3521,0.06825,0.00045,7.879,0.04585,0.0001,9.0987,0.058,0.00025,9.96015,"NAN",0,13.12463
"2017-11-17 20:00:00",6,0.0983,0.00225,6.12045,0.0683,0.0002,7.71355,0.0458,0.00015,9.06845,0.0579,0.00065,9.9873,"NAN",0,13.11539
"2017-11-17 21:00:00",7,0.09835,0.00195,5.8385,0.06825,0.00035,7.59035,0.04585,0.0001,9.069901,0.058,0.00035,9.983,"NAN",0,13.1112
"2017-11-17 22:00:00",8,0.0983,0.00215,5.6625,0.0682,0.00055,7.4067,0.04585,0.00015,9.0468,0.0579,0.00075,9.99155,"NAN",0,13.10616
"2017-11-17 23:00:00",9,0.09835,0.002,5.46635,0.06855,0.00055,7.2845,0.0458,0.00045,9.03525,0.05795,0.0004,9.9601,"NAN",0,13.09525
"2017-11-18 00:00:00",10,0.0984,0.0018,5.1787,0.06825,0.00045,7.1385,0.0458,0.0003,9.009251,0.05795,0.00055,9.97155,"NAN",0,13.09105
"2017-11-18 01:00:00",11,0.0983,0.0022,4.96595,0.0682,0.0005,6.99225,0.0458,0.00015,8.98475,0.0579,0.00045,10.0001,"NAN",0,13.08937
"2017-11-18 02:00:00",12,0.09835,0.00205,4.72805,0.0683,0.0003,6.8442,0.04585,0.0003,8.9529,0.05795,0.00045,10.0073,"NAN",0,13.08182
"2017-11-18 03:00:00",13,0.09835,0.002,4.54745,0.06825,0.00055,6.67505,0.0458,0.0003,8.9168,0.058,0.0003,9.993,"NAN",0,13.08014
"2017-11-18 04:00:00",14,0.09835,0.00215,4.3787,0.06825,0.00055,6.5368,0.0458,0.0002,8.88645,0.058,0.0003,9.998699,"NAN",0,13.0751
"2017-11-18 05:00:00",15,0.09835,0.00205,4.3895,0.06825,0.0004,6.4117,0.04555,0.0001,8.84885,0.058,0.00035,9.98295,"NAN",0,13.0709
"2017-11-18 06:00:00",16,0.09805,0.0019,4.44165,0.0682,0.00055,6.30135,0.04515,0.0004,8.79825,0.0579,0.00065,9.985849,"NAN",0,13.0709
"2017-11-18 07:00:00",17,0.0977,0.00195,4.53985,0.06825,0.00025,6.23415,0.0452,0.0003,8.73745,0.0579,0.00055,9.98015,"NAN",0,13.06419
"2017-11-18 08:00:00",18,0.0977,0.002,4.6455,0.06825,0.00035,6.2027,0.0452,0.0002,8.6882,0.0579,0.0005,10.003,"NAN",0,13.3454
"2017-11-18 09:00:00",19,0.09735,0.00195,4.7479,0.0682,0.0005,6.1983,0.0452,0.00025,8.65925,0.0579,0.00055,9.9701,"NAN",0,13.51664
"2017-11-18 10:00:00",20,0.097,0.00205,4.9157,0.06825,0.0005,6.12795,0.0452,0.00035,8.6056,0.05795,0.0003,9.985849,"NAN",0,13.69209
"2017-11-18 11:00:00",21,0.09705,0.002,5.09065,0.0679,0.00055,6.1788,0.0453,0,8.5592,0.0579,0.0004,9.9844,"NAN",0,13.85746
"2017-11-18 12:00:00",22,0.09705,0.002,5.42395,0.0679,0.0004,6.25055,0.04525,5E-05,8.504049,0.0579,0.00075,9.987301,"NAN",0,13.7861
"2017-11-18 13:00:00",23,0.097,0.002,5.7453,0.06765,0.0003,6.3163,0.0452,0.0003,8.4619,0.0579,0.0006,9.9558,"NAN",0,13.78526
"2017-11-18 14:00:00",24,0.097,0.00215,5.9512,0.06765,0.0003,6.43705,0.0452,0.0003,8.4518,0.05795,0.00045,9.931499,"NAN",0,13.7668
"2017-11-18 15:00:00",25,0.097,0.00215,5.9647,0.0676,0.0005,6.5532,0.0452,0.0004,8.4009,0.05795,0.0005,9.9201,"NAN",0,13.81549
"2017-11-18 16:00:00",26,0.097,0.00215,5.9842,0.0676,0.00045,6.6008,0.04525,0.0001,8.37765,0.0579,0.0006,9.930099,"NAN",0,13.26313
