"TOA5","S6112","CR2xx","27358","CR200X.Std.04","S6112 V1_10 DYL_P1.CR2","5533","DYL_PUNT1_T1_1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","Temp_1_Avg","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","VWC_4_Avg","EC_4_Avg","Temp_4_Avg","Druk_Avg(1)","Druk_Avg(2)","Battery_Vdc"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2017-12-19 13:00:00",0,0.4197,0.06673333,4.411967,0.3958,0.0896,4.4867,0.3497,0.07996666,5.660033,0.4113,0.2248333,7.833633,"NAN",0,13.79198
"2017-12-19 14:00:00",1,0.4197,0.06725001,4.606184,0.3958,0.08949999,4.528067,0.3497,0.07996666,5.672567,0.4120333,0.2249333,7.82975,"NAN",0,13.81464
"2017-12-19 15:00:00",2,0.4196167,0.06766666,4.771833,0.3958,0.08971667,4.5817,0.3497,0.07993334,5.672066,0.4122833,0.2253833,7.826817,"NAN",0,13.5796
"2017-12-19 16:00:00",3,0.4192,0.06783333,4.8659,0.3958,0.09,4.6557,0.3497,0.08005,5.66805,0.4127,0.2257833,7.82535,"NAN",0,13.26481
"2017-12-19 17:00:00",4,0.4192,0.06815,4.893867,0.3958,0.09028333,4.740767,0.3497,0.08006667,5.687133,0.4132,0.2262333,7.815117,"NAN",0,13.21109
"2017-12-19 18:00:00",5,0.4192,0.068,4.900467,0.3958,0.09043333,4.795233,0.35,0.07996666,5.68915,0.4137,0.2266833,7.816101,"NAN",0,13.18423
"2017-12-19 19:00:00",6,0.4187833,0.06789999,4.872533,0.3955,0.09033334,4.853716,0.3503167,0.08001667,5.700183,0.4141333,0.22715,7.8234,"NAN",0,13.17667
"2017-12-19 20:00:00",7,0.4187,0.06791667,4.870483,0.3952,0.09033334,4.89795,0.3503167,0.07995,5.69315,0.41455,0.2277333,7.814617,"NAN",0,13.1708
"2017-12-19 21:00:00",8,0.4187,0.06784999,4.868984,0.3952,0.0905,4.92635,0.3503,0.08005,5.702683,0.4148,0.2278167,7.807784,"NAN",0,13.15736
"2017-12-19 22:00:00",9,0.4187,0.0678,4.882184,0.3952,0.09068333,4.9619,0.3503,0.08013333,5.7047,0.4153,0.2280167,7.8234,"NAN",0,13.15485
"2017-12-19 23:00:00",10,0.41845,0.06783333,4.904533,0.3952,0.09083334,4.961383,0.3503,0.08015,5.7017,0.4157167,0.22835,7.805833,"NAN",0,13.14225
"2017-12-20 00:00:00",11,0.4182,0.06778333,4.909634,0.3952,0.09076667,4.985233,0.3503,0.0802,5.731317,0.41635,0.2291334,7.801933,"NAN",0,13.13386
"2017-12-20 01:00:00",12,0.4182167,0.06796666,4.926883,0.3947,0.09061667,5.030883,0.3503,0.08021668,5.736317,0.4173167,0.2297,7.808767,"NAN",0,13.13218
"2017-12-20 02:00:00",13,0.4182,0.06788334,4.937033,0.3947,0.09068333,5.058234,0.3507999,0.08035,5.751367,0.4187333,0.2308833,7.81315,"NAN",0,13.12714
"2017-12-20 03:00:00",14,0.4182,0.06788334,5.011083,0.3947,0.0909,5.058234,0.3509,0.08031667,5.762383,0.4203167,0.2319167,7.813167,"NAN",0,13.12211
"2017-12-20 04:00:00",15,0.41775,0.06825,5.034417,0.3947,0.09086666,5.08965,0.3509,0.08038334,5.775917,0.4220834,0.2336333,7.799483,"NAN",0,13.12547
"2017-12-20 05:00:00",16,0.4177667,0.0683,5.0618,0.3947,0.09083334,5.09875,0.3509,0.08038334,5.78395,0.42375,0.23525,7.798517,"NAN",0,13.12379
"2017-12-20 06:00:00",17,0.4177833,0.0683,5.0993,0.3947,0.09085,5.131167,0.3509,0.08041667,5.782934,0.4245833,0.2357167,7.802417,"NAN",0,13.11623
"2017-12-20 07:00:00",18,0.4177667,0.06838334,5.12765,0.3942,0.09101667,5.171167,0.3509,0.08043334,5.807,0.4251666,0.236,7.814133,"NAN",0,13.11707
"2017-12-20 08:00:00",19,0.4173667,0.06831667,5.174183,0.3942,0.09096666,5.177717,0.3509,0.08045,5.828033,0.42575,0.23645,7.801933,"NAN",0,13.11371
"2017-12-20 09:00:00",20,0.4173833,0.0685,5.205534,0.3942,0.09093333,5.215117,0.3509,0.08056667,5.829533,0.4263333,0.2370833,7.796083,"NAN",0,13.35799
"2017-12-20 10:00:00",21,0.4176166,0.0685,5.254533,0.3942,0.09131667,5.23635,0.3509,0.08051666,5.834017,0.4265,0.2370334,7.80485,"NAN",0,13.80709
"2017-12-20 11:00:00",22,0.4177,0.06858334,5.340867,0.3942,0.09126666,5.269717,0.3509,0.08056667,5.844067,0.4265833,0.23715,7.800484,"NAN",0,13.78778
"2017-12-20 12:00:00",23,0.4177167,0.06871667,5.457817,0.3942,0.09118333,5.287883,0.3514,0.08063333,5.844067,0.42725,0.2376,7.798983,"NAN",0,13.68789
"2017-12-20 13:00:00",24,0.4173,0.0693,5.6213,0.3942,0.09141666,5.343916,0.3515,0.08061666,5.8646,0.4279166,0.2377167,7.802433,"NAN",0,13.74497
