"TOA5","S6112","CR2xx","27358","CR200X.Std.04","S6112 V1_10 DYL_P1.CR2","5533","DYL_PUNT1_T2_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-12-19 13:00:00",0,27.07303,1.8864,1.084433,24.52767,1.8333,1.111867,20.35383,1.7339,1.101533,26.14413,1.8676,1.291567
"2017-12-19 14:00:00",1,27.07328,1.8864,1.085117,24.52772,1.8333,1.111717,20.35382,1.7339,1.10155,26.2203,1.869133,1.2917
"2017-12-19 15:00:00",2,27.06412,1.886217,1.08565,24.52763,1.8333,1.112017,20.35387,1.7339,1.1015,26.24838,1.869683,1.292317
"2017-12-19 16:00:00",3,27.01762,1.8853,1.085833,24.52755,1.8333,1.112333,20.3537,1.7339,1.1016,26.29566,1.8706,1.29285
"2017-12-19 17:00:00",4,27.01773,1.8853,1.086267,24.52743,1.8333,1.112667,20.35363,1.7339,1.101667,26.35253,1.8717,1.2934
"2017-12-19 18:00:00",5,27.01767,1.8853,1.0861,24.52737,1.8333,1.112883,20.37875,1.73445,1.10155,26.39981,1.8727,1.294017
"2017-12-19 19:00:00",6,26.97112,1.884383,1.085933,24.50059,1.83275,1.1128,20.40365,1.735,1.101583,26.44722,1.873633,1.294567
"2017-12-19 20:00:00",7,26.96183,1.8842,1.08595,24.47377,1.8322,1.11275,20.40372,1.735,1.101533,26.49448,1.87455,1.29535
"2017-12-19 21:00:00",8,26.96178,1.8842,1.085883,24.47373,1.8322,1.112967,20.40357,1.735,1.10165,26.52308,1.8751,1.295467
"2017-12-19 22:00:00",9,26.96177,1.8842,1.085817,24.47363,1.8322,1.113233,20.40348,1.735,1.101733,26.5805,1.8763,1.29575
"2017-12-19 23:00:00",10,26.93387,1.8836,1.08585,24.4736,1.8322,1.113383,20.40345,1.735,1.101767,26.62815,1.877217,1.296167
"2017-12-20 00:00:00",11,26.90597,1.883,1.085817,24.47363,1.8322,1.113283,20.40337,1.735,1.101817,26.69462,1.878517,1.297167
"2017-12-20 01:00:00",12,26.90605,1.883,1.08605,24.42008,1.8311,1.11315,20.40333,1.735,1.101883,26.79995,1.880617,1.297917
"2017-12-20 02:00:00",13,26.90603,1.883,1.085933,24.42008,1.8311,1.1132,20.44477,1.735917,1.102033,26.9628,1.8838,1.29945
"2017-12-20 03:00:00",14,26.90602,1.883,1.08595,24.41998,1.8311,1.113517,20.45307,1.7361,1.102017,27.13595,1.887184,1.300817
"2017-12-20 04:00:00",15,26.85042,1.8819,1.086367,24.42002,1.8311,1.113417,20.45303,1.7361,1.102083,27.33815,1.891167,1.303033
"2017-12-20 05:00:00",16,26.85043,1.8819,1.086433,24.42002,1.8311,1.113383,20.453,1.7361,1.102117,27.5315,1.894933,1.305117
"2017-12-20 06:00:00",17,26.85043,1.8819,1.086467,24.42002,1.8311,1.113433,20.453,1.7361,1.1021,27.62872,1.896783,1.305717
"2017-12-20 07:00:00",18,26.85047,1.8819,1.08655,24.36643,1.8299,1.113617,20.45295,1.7361,1.10215,27.69695,1.8981,1.3061
"2017-12-20 08:00:00",19,26.80405,1.880983,1.086467,24.36647,1.8299,1.113517,20.45292,1.7361,1.102167,27.76504,1.89945,1.3067
"2017-12-20 09:00:00",20,26.8041,1.880983,1.0867,24.36647,1.8299,1.1135,20.45275,1.7361,1.102317,27.8331,1.900733,1.30755
"2017-12-20 10:00:00",21,26.83195,1.881533,1.086717,24.3663,1.8299,1.114017,20.45282,1.7361,1.10225,27.85273,1.9011,1.307467
"2017-12-20 11:00:00",22,26.84126,1.881717,1.0868,24.36632,1.8299,1.113917,20.4528,1.7361,1.10225,27.8625,1.9013,1.307617
"2017-12-20 12:00:00",23,26.8413,1.881717,1.087,24.36635,1.8299,1.113817,20.49433,1.737017,1.102383,27.94063,1.90285,1.3082
"2017-12-20 13:00:00",24,26.7951,1.8808,1.087733,24.36625,1.8299,1.114133,20.50267,1.7372,1.102383,28.01917,1.904333,1.30835
"2017-12-20 14:00:00",25,26.8416,1.881717,1.088067,24.36625,1.8299,1.1142,20.50267,1.7372,1.102383,28.08773,1.9057,1.308867
"2017-12-20 15:00:00",26,26.84188,1.881717,1.08905,24.36612,1.8299,1.114517,20.50237,1.7372,1.10265,28.08762,1.9057,1.309083
"2017-12-20 16:00:00",27,26.79548,1.8808,1.08915,24.36603,1.8299,1.114783,20.50253,1.7372,1.102483,28.08756,1.9057,1.30915
"2017-12-20 17:00:00",28,26.79553,1.8808,1.0894,24.36592,1.8299,1.115133,20.5027,1.7372,1.1024,28.0875,1.9057,1.309217
"2017-12-20 18:00:00",29,26.79565,1.8808,1.0898,24.36587,1.8299,1.115317,20.5023,1.7372,1.102683,28.12705,1.906433,1.30905
"2017-12-20 19:00:00",30,26.7955,1.8808,1.089267,24.36577,1.8299,1.115667,20.5021,1.7372,1.102883,28.09745,1.905883,1.309133
"2017-12-20 20:00:00",31,26.83272,1.881533,1.0895,24.3657,1.8299,1.115817,20.5022,1.7372,1.102817,28.08735,1.9057,1.309483
"2017-12-20 21:00:00",32,26.85135,1.8819,1.08975,24.3657,1.8299,1.115833,20.50208,1.7372,1.102917,28.09737,1.905883,1.3092
"2017-12-20 22:00:00",33,26.84213,1.881717,1.089933,24.36563,1.8299,1.115967,20.53528,1.738,1.10305,28.14642,1.9068,1.309567
"2017-12-20 23:00:00",34,26.85137,1.8819,1.089817,24.36565,1.8299,1.115933,20.55205,1.7384,1.102983,28.14651,1.9068,1.309417
"2017-12-21 00:00:00",35,26.85127,1.8819,1.0895,24.36555,1.8299,1.11625,20.552,1.7384,1.103017,28.14664,1.9068,1.3092
"2017-12-21 01:00:00",36,26.85138,1.8819,1.089917,24.36552,1.8299,1.116217,20.55165,1.7384,1.10335,28.1467,1.9068,1.3091
"2017-12-21 02:00:00",37,26.85138,1.8819,1.0898,24.36548,1.8299,1.116383,20.55187,1.7384,1.10315,28.14633,1.9068,1.3097
"2017-12-21 03:00:00",38,26.81422,1.881167,1.08985,24.36547,1.8299,1.11645,20.55155,1.7384,1.103417,28.1858,1.907533,1.30965
"2017-12-21 04:00:00",39,26.79575,1.8808,1.090217,24.36543,1.8299,1.1165,20.55183,1.7384,1.103217,28.20551,1.9079,1.309633
"2017-12-21 05:00:00",40,26.79565,1.8808,1.089833,24.36543,1.8299,1.1166,20.55153,1.7384,1.103467,28.20533,1.9079,1.309983
"2017-12-21 06:00:00",41,26.79572,1.8808,1.09005,24.36545,1.8299,1.116633,20.55128,1.7384,1.103667,28.25485,1.908817,1.309717
"2017-12-21 07:00:00",42,26.79577,1.8808,1.090233,24.36536,1.8299,1.116767,20.55162,1.7384,1.103367,28.21536,1.908083,1.309717
"2017-12-21 08:00:00",43,26.79577,1.8808,1.090267,24.3297,1.829167,1.116817,20.55135,1.7384,1.103583,28.2053,1.9079,1.310033
"2017-12-21 09:00:00",44,26.79583,1.8808,1.090533,24.31183,1.8288,1.116767,20.58495,1.739133,1.103433,28.20565,1.9079,1.3095
"2017-12-21 10:00:00",45,26.79583,1.8808,1.090517,24.31175,1.8288,1.11705,20.60139,1.7395,1.103667,28.20555,1.9079,1.3096
"2017-12-21 11:00:00",46,26.79598,1.8808,1.091083,24.31183,1.8288,1.116833,20.60115,1.7395,1.1039,28.2254,1.908267,1.309417
"2017-12-21 12:00:00",47,26.79597,1.8808,1.09095,24.31182,1.8288,1.1169,20.60115,1.7395,1.103867,28.26462,1.909,1.30985
"2017-12-21 13:00:00",48,26.79608,1.8808,1.091583,24.33845,1.82935,1.117217,20.60113,1.7395,1.103883,28.27444,1.9092,1.30995
"2017-12-21 14:00:00",49,26.79618,1.8808,1.0919,24.36513,1.8299,1.11745,20.60097,1.7395,1.104067,28.3236,1.9102,1.31035
"2017-12-21 15:00:00",50,26.79643,1.8808,1.0928,24.36507,1.8299,1.117617,20.60075,1.7395,1.104233,28.3728,1.911117,1.310817
"2017-12-21 16:00:00",51,26.79632,1.8808,1.092517,24.34712,1.829533,1.117983,20.60078,1.7395,1.104233,28.44173,1.9124,1.311417
"2017-12-21 17:00:00",52,26.79643,1.8808,1.092967,24.3204,1.828983,1.11785,20.60063,1.7395,1.104334,28.4813,1.9132,1.3115
"2017-12-21 18:00:00",53,26.79653,1.8808,1.093317,24.31135,1.8288,1.118167,20.60063,1.7395,1.104333,28.47127,1.913,1.311683
"2017-12-21 19:00:00",54,26.79655,1.8808,1.0935,24.31125,1.8288,1.1185,20.60103,1.7395,1.104017,28.50095,1.9136,1.311767
"2017-12-21 20:00:00",55,26.79652,1.8808,1.093383,24.31117,1.8288,1.118683,20.64248,1.740417,1.104333,28.50103,1.9136,1.3116
"2017-12-21 21:00:00",56,26.79656,1.8808,1.093583,24.3111,1.8288,1.11885,20.65073,1.7406,1.104417,28.50102,1.9136,1.311633
"2017-12-21 22:00:00",57,26.79657,1.8808,1.093483,24.31107,1.8288,1.1189,20.65063,1.7406,1.104533,28.5503,1.914517,1.312133
"2017-12-21 23:00:00",58,26.79653,1.8808,1.093467,24.3646,1.8299,1.118917,20.65055,1.7406,1.104583,28.62933,1.916,1.31285
"2017-12-22 00:00:00",59,26.79668,1.8808,1.093967,24.36452,1.8299,1.11915,20.65022,1.7406,1.1049,28.74788,1.918283,1.31425
"2017-12-22 01:00:00",60,26.79662,1.8808,1.093717,24.36443,1.8299,1.119367,20.65022,1.7406,1.1049,28.81728,1.919567,1.314833
"2017-12-22 02:00:00",61,26.80596,1.880983,1.09395,24.36437,1.8299,1.1195,20.65032,1.7406,1.1048,28.90663,1.9213,1.315617
"2017-12-22 03:00:00",62,26.85255,1.8819,1.094383,24.36437,1.8299,1.119567,20.65025,1.7406,1.104867,28.95653,1.922233,1.315667
"2017-12-22 04:00:00",63,26.85257,1.8819,1.094533,24.36428,1.8299,1.1198,20.6503,1.7406,1.1048,29.08577,1.9247,1.317
