"TOA5","S6100","CR1000","E11654","CR1000.Std.31.02","CPU:S6102_ZB_P1.CR1","16643","druksonde_ZB_P1"
"TIMESTAMP","RECORD","Druk_Avg(1)","Druk_Avg(2)"
"TS","RN","",""
"","","Avg","Avg"
"2019-01-12 08:00:00",570,"NAN",0
"2019-01-12 09:00:00",571,"NAN",0
"2019-01-12 10:00:00",572,"NAN",0
"2019-01-12 11:00:00",573,"NAN",0
"2019-01-12 12:00:00",574,"NAN",0
"2019-01-12 13:00:00",575,"NAN",0
"2019-01-12 14:00:00",576,"NAN",0
"2019-01-12 15:00:00",577,"NAN",0
"2019-01-12 16:00:00",578,"NAN",0
"2019-01-12 17:00:00",579,"NAN",0
"2019-01-12 18:00:00",580,"NAN",0
"2019-01-12 19:00:00",581,"NAN",0
"2019-01-12 20:00:00",582,"NAN",0
"2019-01-12 21:00:00",583,"NAN",0
"2019-01-12 22:00:00",584,"NAN",0
"2019-01-12 23:00:00",585,"NAN",0
"2019-01-13 00:00:00",586,"NAN",0
"2019-01-13 01:00:00",587,"NAN",0
"2019-01-13 02:00:00",588,"NAN",0
"2019-01-13 03:00:00",589,"NAN",0
"2019-01-13 04:00:00",590,"NAN",0
"2019-01-13 05:00:00",591,"NAN",0
"2019-01-13 06:00:00",592,"NAN",0
"2019-01-13 07:00:00",593,"NAN",0
"2019-01-13 08:00:00",594,"NAN",0
"2019-01-13 09:00:00",595,"NAN",0
"2019-01-13 10:00:00",596,"NAN",0
"2019-01-13 11:00:00",597,"NAN",0
"2019-01-13 12:00:00",598,"NAN",0
"2019-01-13 13:00:00",599,"NAN",0
"2019-01-13 14:00:00",600,"NAN",0
"2019-01-13 15:00:00",601,"NAN",0
"2019-01-13 16:00:00",602,"NAN",0
"2019-01-13 17:00:00",603,"NAN",0
"2019-01-13 18:00:00",604,"NAN",0
"2019-01-13 19:00:00",605,"NAN",0
"2019-01-13 20:00:00",606,"NAN",0
"2019-01-13 21:00:00",607,"NAN",0
"2019-01-13 22:00:00",608,"NAN",0
"2019-01-13 23:00:00",609,"NAN",0
"2019-01-14 00:00:00",610,"NAN",0
"2019-01-14 01:00:00",611,"NAN",0
"2019-01-14 02:00:00",612,"NAN",0
"2019-01-14 03:00:00",613,"NAN",0
"2019-01-14 04:00:00",614,"NAN",0
"2019-01-14 05:00:00",615,"NAN",0
"2019-01-14 06:00:00",616,"NAN",0
"2019-01-14 07:00:00",617,"NAN",0
"2019-01-14 08:00:00",618,"NAN",0
"2019-01-14 09:00:00",619,"NAN",0
"2019-01-14 10:00:00",620,"NAN",0
"2019-01-14 11:00:00",621,"NAN",0
"2019-01-14 12:00:00",622,"NAN",0
"2019-01-14 13:00:00",623,"NAN",0
"2019-01-14 14:00:00",624,"NAN",0
"2019-01-14 15:00:00",625,"NAN",0
"2019-01-14 16:00:00",626,"NAN",0
"2019-01-14 17:00:00",627,"NAN",0
"2019-01-14 18:00:00",628,"NAN",0
"2019-01-14 19:00:00",629,"NAN",0
"2019-01-14 20:00:00",630,"NAN",0
"2019-01-14 21:00:00",631,"NAN",0
"2019-01-14 22:00:00",632,"NAN",0
"2019-01-14 23:00:00",633,"NAN",0
"2019-01-15 00:00:00",634,"NAN",0
"2019-01-15 01:00:00",635,"NAN",0
"2019-01-15 02:00:00",636,"NAN",0
"2019-01-15 03:00:00",637,"NAN",0
"2019-01-15 04:00:00",638,"NAN",0
"2019-01-15 05:00:00",639,"NAN",0
"2019-01-15 06:00:00",640,"NAN",0
"2019-01-15 07:00:00",641,"NAN",0
"2019-01-15 08:00:00",642,"NAN",0
"2019-01-15 09:00:00",643,"NAN",0
"2019-01-15 10:00:00",644,"NAN",0
"2019-01-15 11:00:00",645,"NAN",0
"2019-01-15 12:00:00",646,"NAN",0
"2019-01-15 13:00:00",647,"NAN",0
"2019-01-15 14:00:00",648,"NAN",0
"2019-01-15 15:00:00",649,"NAN",0
"2019-01-15 16:00:00",650,"NAN",0
"2019-01-15 17:00:00",651,"NAN",0
"2019-01-15 18:00:00",652,"NAN",0
"2019-01-15 19:00:00",653,"NAN",0
"2019-01-15 20:00:00",654,"NAN",0
"2019-01-15 21:00:00",655,"NAN",0
"2019-01-15 22:00:00",656,"NAN",0
"2019-01-15 23:00:00",657,"NAN",0
"2019-01-16 00:00:00",658,"NAN",0
"2019-01-16 01:00:00",659,"NAN",0
"2019-01-16 02:00:00",660,"NAN",0
"2019-01-16 03:00:00",661,"NAN",0
"2019-01-16 04:00:00",662,"NAN",0
"2019-01-16 05:00:00",663,"NAN",0
"2019-01-16 06:00:00",664,"NAN",0
"2019-01-16 07:00:00",665,"NAN",0
"2019-01-16 08:00:00",666,"NAN",0
"2019-01-16 09:00:00",667,"NAN",0
"2019-01-16 10:00:00",668,"NAN",0
"2019-01-16 11:00:00",669,"NAN",0
"2019-01-16 12:00:00",670,"NAN",0
"2019-01-16 13:00:00",671,"NAN",0
"2019-01-16 14:00:00",672,"NAN",0
"2019-01-16 15:00:00",673,"NAN",0
"2019-01-16 16:00:00",674,"NAN",0
"2019-01-16 17:00:00",675,"NAN",0
"2019-01-16 18:00:00",676,"NAN",0
"2019-01-16 19:00:00",677,"NAN",0
"2019-01-16 20:00:00",678,"NAN",0
"2019-01-16 21:00:00",679,"NAN",0
"2019-01-16 22:00:00",680,"NAN",0
"2019-01-16 23:00:00",681,"NAN",0
"2019-01-17 00:00:00",682,"NAN",0
"2019-01-17 01:00:00",683,"NAN",0
"2019-01-17 02:00:00",684,"NAN",0
"2019-01-17 03:00:00",685,"NAN",0
"2019-01-17 04:00:00",686,"NAN",0
"2019-01-17 05:00:00",687,"NAN",0
"2019-01-17 06:00:00",688,"NAN",0
"2019-01-17 07:00:00",689,"NAN",0
"2019-01-17 08:00:00",690,"NAN",0
"2019-01-17 09:00:00",691,"NAN",0
"2019-01-17 10:00:00",692,"NAN",0
"2019-01-17 11:00:00",693,"NAN",0
"2019-01-17 12:00:00",694,"NAN",0
"2019-01-17 13:00:00",695,"NAN",0
"2019-01-17 14:00:00",696,"NAN",0
"2019-01-17 15:00:00",697,"NAN",0
"2019-01-17 16:00:00",698,"NAN",0
"2019-01-17 17:00:00",699,"NAN",0
"2019-01-17 18:00:00",700,"NAN",0
"2019-01-17 19:00:00",701,"NAN",0
"2019-01-17 20:00:00",702,"NAN",0
"2019-01-17 21:00:00",703,"NAN",0
"2019-01-17 22:00:00",704,"NAN",0
"2019-01-17 23:00:00",705,"NAN",0
"2019-01-18 00:00:00",706,"NAN",0
"2019-01-18 01:00:00",707,"NAN",0
"2019-01-18 02:00:00",708,"NAN",0
"2019-01-18 03:00:00",709,"NAN",0
"2019-01-18 04:00:00",710,"NAN",0
"2019-01-18 05:00:00",711,"NAN",0
"2019-01-18 06:00:00",712,"NAN",0
"2019-01-18 07:00:00",713,"NAN",0
"2019-01-18 08:00:00",714,"NAN",0
"2019-01-18 09:00:00",715,"NAN",0
"2019-01-18 10:00:00",716,"NAN",0
"2019-01-18 11:00:00",717,"NAN",0
"2019-01-18 12:00:00",718,"NAN",0
"2019-01-18 13:00:00",719,"NAN",0
"2019-01-18 14:00:00",720,"NAN",0
"2019-01-18 15:00:00",721,"NAN",0
"2019-01-18 16:00:00",722,"NAN",0
"2019-01-18 17:00:00",723,"NAN",0
"2019-01-18 18:00:00",724,"NAN",0
"2019-01-18 19:00:00",725,"NAN",0
"2019-01-18 20:00:00",726,"NAN",0
"2019-01-18 21:00:00",727,"NAN",0
"2019-01-18 22:00:00",728,"NAN",0
"2019-01-18 23:00:00",729,"NAN",0
"2019-01-19 00:00:00",730,"NAN",0
"2019-01-19 01:00:00",731,"NAN",0
"2019-01-19 02:00:00",732,"NAN",0
"2019-01-19 03:00:00",733,"NAN",0
"2019-01-19 04:00:00",734,"NAN",0
"2019-01-19 05:00:00",735,"NAN",0
"2019-01-19 06:00:00",736,"NAN",0
"2019-01-19 07:00:00",737,"NAN",0
"2019-01-19 08:00:00",738,"NAN",0
"2019-01-19 09:00:00",739,"NAN",0
"2019-01-19 10:00:00",740,"NAN",0
"2019-01-19 11:00:00",741,"NAN",0
"2019-01-19 12:00:00",742,"NAN",0
"2019-01-19 13:00:00",743,"NAN",0
"2019-01-19 14:00:00",744,"NAN",0
"2019-01-19 15:00:00",745,"NAN",0
"2019-01-19 16:00:00",746,"NAN",0
"2019-01-19 17:00:00",747,"NAN",0
"2019-01-19 18:00:00",748,"NAN",0
"2019-01-19 19:00:00",749,"NAN",0
"2019-01-19 20:00:00",750,"NAN",0
"2019-01-19 21:00:00",751,"NAN",0
"2019-01-19 22:00:00",752,"NAN",0
"2019-01-19 23:00:00",753,"NAN",0
"2019-01-20 00:00:00",754,"NAN",0
"2019-01-20 01:00:00",755,"NAN",0
"2019-01-20 02:00:00",756,"NAN",0
"2019-01-20 03:00:00",757,"NAN",0
"2019-01-20 04:00:00",758,"NAN",0
"2019-01-20 05:00:00",759,"NAN",0
"2019-01-20 06:00:00",760,"NAN",0
"2019-01-20 07:00:00",761,"NAN",0
"2019-01-20 08:00:00",762,"NAN",0
"2019-01-20 09:00:00",763,"NAN",0
"2019-01-20 10:00:00",764,"NAN",0
"2019-01-20 11:00:00",765,"NAN",0
"2019-01-20 12:00:00",766,"NAN",0
"2019-01-20 13:00:00",767,"NAN",0
"2019-01-20 14:00:00",768,"NAN",0
"2019-01-20 15:00:00",769,"NAN",0
"2019-01-20 16:00:00",770,"NAN",0
"2019-01-20 17:00:00",771,"NAN",0
"2019-01-20 18:00:00",772,"NAN",0
"2019-01-20 19:00:00",773,"NAN",0
"2019-01-20 20:00:00",774,"NAN",0
"2019-01-20 21:00:00",775,"NAN",0
"2019-01-20 22:00:00",776,"NAN",0
"2019-01-20 23:00:00",777,"NAN",0
"2019-01-21 00:00:00",778,"NAN",0
"2019-01-21 01:00:00",779,"NAN",0
"2019-01-21 02:00:00",780,"NAN",0
"2019-01-21 03:00:00",781,"NAN",0
"2019-01-21 04:00:00",782,"NAN",0
"2019-01-21 05:00:00",783,"NAN",0
"2019-01-21 06:00:00",784,"NAN",0
"2019-01-21 07:00:00",785,"NAN",0
"2019-01-21 08:00:00",786,"NAN",0
"2019-01-21 09:00:00",787,"NAN",0
"2019-01-21 10:00:00",788,"NAN",0
"2019-01-21 11:00:00",789,"NAN",0
"2019-01-21 12:00:00",790,"NAN",0
"2019-01-21 13:00:00",791,"NAN",0
"2019-01-21 14:00:00",792,"NAN",0
"2019-01-21 15:00:00",793,"NAN",0
"2019-01-21 16:00:00",794,"NAN",0
"2019-01-21 17:00:00",795,"NAN",0
"2019-01-21 18:00:00",796,"NAN",0
"2019-01-21 19:00:00",797,"NAN",0
"2019-01-21 20:00:00",798,"NAN",0
"2019-01-21 21:00:00",799,"NAN",0
"2019-01-21 22:00:00",800,"NAN",0
"2019-01-21 23:00:00",801,"NAN",0
"2019-01-22 00:00:00",802,"NAN",0
"2019-01-22 01:00:00",803,"NAN",0
"2019-01-22 02:00:00",804,"NAN",0
"2019-01-22 03:00:00",805,"NAN",0
"2019-01-22 04:00:00",806,"NAN",0
"2019-01-22 05:00:00",807,"NAN",0
"2019-01-22 06:00:00",808,"NAN",0
"2019-01-22 07:00:00",809,"NAN",0
"2019-01-22 08:00:00",810,"NAN",0
"2019-01-22 09:00:00",811,"NAN",0
"2019-01-22 10:00:00",812,"NAN",0
"2019-01-22 11:00:00",813,"NAN",0
"2019-01-22 12:00:00",814,"NAN",0
"2019-01-22 13:00:00",815,"NAN",0
"2019-01-22 14:00:00",816,"NAN",0
"2019-01-22 15:00:00",817,"NAN",0
"2019-01-22 16:00:00",818,"NAN",0
"2019-01-22 17:00:00",819,"NAN",0
"2019-01-22 18:00:00",820,"NAN",0
"2019-01-22 19:00:00",821,"NAN",0
"2019-01-22 20:00:00",822,"NAN",0
"2019-01-22 21:00:00",823,"NAN",0
"2019-01-22 22:00:00",824,"NAN",0
"2019-01-22 23:00:00",825,"NAN",0
"2019-01-23 00:00:00",826,"NAN",0
"2019-01-23 01:00:00",827,"NAN",0
"2019-01-23 02:00:00",828,"NAN",0
"2019-01-23 03:00:00",829,"NAN",0
"2019-01-23 04:00:00",830,"NAN",0
"2019-01-23 05:00:00",831,"NAN",0
"2019-01-23 06:00:00",832,"NAN",0
"2019-01-23 07:00:00",833,"NAN",0
"2019-01-23 08:00:00",834,"NAN",0
"2019-01-23 09:00:00",835,"NAN",0
"2019-01-23 10:00:00",836,"NAN",0
"2019-01-23 11:00:00",837,"NAN",0
"2019-01-23 12:00:00",838,"NAN",0
"2019-01-23 13:00:00",839,"NAN",0
"2019-01-23 14:00:00",840,"NAN",0
"2019-01-23 15:00:00",841,"NAN",0
"2019-01-23 16:00:00",842,"NAN",0
"2019-01-23 17:00:00",843,"NAN",0
"2019-01-23 18:00:00",844,"NAN",0
"2019-01-23 19:00:00",845,"NAN",0
"2019-01-23 20:00:00",846,"NAN",0
"2019-01-23 21:00:00",847,"NAN",0
"2019-01-23 22:00:00",848,"NAN",0
"2019-01-23 23:00:00",849,"NAN",0
"2019-01-24 00:00:00",850,"NAN",0
"2019-01-24 01:00:00",851,"NAN",0
"2019-01-24 02:00:00",852,"NAN",0
"2019-01-24 03:00:00",853,"NAN",0
"2019-01-24 04:00:00",854,"NAN",0
"2019-01-24 05:00:00",855,"NAN",0
"2019-01-24 06:00:00",856,"NAN",0
"2019-01-24 07:00:00",857,"NAN",0
"2019-01-24 08:00:00",858,"NAN",0
"2019-01-24 09:00:00",859,"NAN",0
"2019-01-24 10:00:00",860,"NAN",0
"2019-01-24 11:00:00",861,"NAN",0
"2019-01-24 12:00:00",862,"NAN",0
"2019-01-24 13:00:00",863,"NAN",0
"2019-01-24 14:00:00",864,"NAN",0
"2019-01-24 15:00:00",865,"NAN",0
"2019-01-24 16:00:00",866,"NAN",0
"2019-01-24 17:00:00",867,"NAN",0
"2019-01-24 18:00:00",868,"NAN",0
"2019-01-24 19:00:00",869,"NAN",0
"2019-01-24 20:00:00",870,"NAN",0
"2019-01-24 21:00:00",871,"NAN",0
"2019-01-24 22:00:00",872,"NAN",0
"2019-01-24 23:00:00",873,"NAN",0
"2019-01-25 00:00:00",874,"NAN",0
"2019-01-25 01:00:00",875,"NAN",0
"2019-01-25 02:00:00",876,"NAN",0
"2019-01-25 03:00:00",877,"NAN",0
"2019-01-25 04:00:00",878,"NAN",0
"2019-01-25 05:00:00",879,"NAN",0
"2019-01-25 06:00:00",880,"NAN",0
"2019-01-25 07:00:00",881,"NAN",0
"2019-01-25 08:00:00",882,"NAN",0
"2019-01-25 09:00:00",883,"NAN",0
"2019-01-25 10:00:00",884,"NAN",0
"2019-01-25 11:00:00",885,"NAN",0
"2019-01-25 12:00:00",886,"NAN",0
"2019-01-25 13:00:00",887,"NAN",0
"2019-01-25 14:00:00",888,"NAN",0
"2019-01-25 15:00:00",889,"NAN",0
"2019-01-25 16:00:00",890,"NAN",0
"2019-01-25 17:00:00",891,"NAN",0
"2019-01-25 18:00:00",892,"NAN",0
"2019-01-25 19:00:00",893,"NAN",0
"2019-01-25 20:00:00",894,"NAN",0
"2019-01-25 21:00:00",895,"NAN",0
"2019-01-25 22:00:00",896,"NAN",0
"2019-01-25 23:00:00",897,"NAN",0
"2019-01-26 00:00:00",898,"NAN",0
"2019-01-26 01:00:00",899,"NAN",0
"2019-01-26 02:00:00",900,"NAN",0
"2019-01-26 03:00:00",901,"NAN",0
"2019-01-26 04:00:00",902,"NAN",0
"2019-01-26 05:00:00",903,"NAN",0
"2019-01-26 06:00:00",904,"NAN",0
"2019-01-26 07:00:00",905,"NAN",0
"2019-01-26 08:00:00",906,"NAN",0
"2019-01-26 09:00:00",907,"NAN",0
"2019-01-26 10:00:00",908,"NAN",0
"2019-01-26 11:00:00",909,"NAN",0
"2019-01-26 12:00:00",910,"NAN",0
"2019-01-26 13:00:00",911,"NAN",0
"2019-01-26 14:00:00",912,"NAN",0
"2019-01-26 15:00:00",913,"NAN",0
"2019-01-26 16:00:00",914,"NAN",0
"2019-01-26 17:00:00",915,"NAN",0
"2019-01-26 18:00:00",916,"NAN",0
"2019-01-26 19:00:00",917,"NAN",0
"2019-01-26 20:00:00",918,"NAN",0
"2019-01-26 21:00:00",919,"NAN",0
"2019-01-26 22:00:00",920,"NAN",0
"2019-01-26 23:00:00",921,"NAN",0
"2019-01-27 00:00:00",922,"NAN",0
"2019-01-27 01:00:00",923,"NAN",0
"2019-01-27 02:00:00",924,"NAN",0
"2019-01-27 03:00:00",925,"NAN",0
"2019-01-27 04:00:00",926,"NAN",0
"2019-01-27 05:00:00",927,"NAN",0
"2019-01-27 06:00:00",928,"NAN",0
"2019-01-27 07:00:00",929,"NAN",0
"2019-01-27 08:00:00",930,"NAN",0
"2019-01-27 09:00:00",931,"NAN",0
"2019-01-27 10:00:00",932,"NAN",0
"2019-01-27 11:00:00",933,"NAN",0
"2019-01-27 12:00:00",934,"NAN",0
"2019-01-27 13:00:00",935,"NAN",0
"2019-01-27 14:00:00",936,"NAN",0
"2019-01-27 15:00:00",937,"NAN",0
"2019-01-27 16:00:00",938,"NAN",0
"2019-01-27 17:00:00",939,"NAN",0
"2019-01-27 18:00:00",940,"NAN",0
"2019-01-27 19:00:00",941,"NAN",0
"2019-01-27 20:00:00",942,"NAN",0
"2019-01-27 21:00:00",943,"NAN",0
"2019-01-27 22:00:00",944,"NAN",0
"2019-01-27 23:00:00",945,"NAN",0
"2019-01-28 00:00:00",946,"NAN",0
"2019-01-28 01:00:00",947,"NAN",0
"2019-01-28 02:00:00",948,"NAN",0
"2019-01-28 03:00:00",949,"NAN",0
"2019-01-28 04:00:00",950,"NAN",0
"2019-01-28 05:00:00",951,"NAN",0
"2019-01-28 06:00:00",952,"NAN",0
"2019-01-28 07:00:00",953,"NAN",0
"2019-01-28 08:00:00",954,"NAN",0
"2019-01-28 09:00:00",955,"NAN",0
"2019-01-28 10:00:00",956,"NAN",0
"2019-01-28 11:00:00",957,"NAN",0
"2019-01-28 12:00:00",958,"NAN",0
"2019-01-28 13:00:00",959,"NAN",0
"2019-01-28 14:00:00",960,"NAN",0
"2019-01-28 15:00:00",961,"NAN",0
"2019-01-28 16:00:00",962,"NAN",0
"2019-01-28 17:00:00",963,"NAN",0
"2019-01-28 18:00:00",964,"NAN",0
"2019-01-28 19:00:00",965,"NAN",0
"2019-01-28 20:00:00",966,"NAN",0
"2019-01-28 21:00:00",967,"NAN",0
"2019-01-28 22:00:00",968,"NAN",0
"2019-01-28 23:00:00",969,"NAN",0
"2019-01-29 00:00:00",970,"NAN",0
"2019-01-29 01:00:00",971,"NAN",0
"2019-01-29 02:00:00",972,"NAN",0
"2019-01-29 03:00:00",973,"NAN",0
"2019-01-29 04:00:00",974,"NAN",0
"2019-01-29 05:00:00",975,"NAN",0
"2019-01-29 06:00:00",976,"NAN",0
"2019-01-29 07:00:00",977,"NAN",0
"2019-01-29 08:00:00",978,"NAN",0
"2019-01-29 09:00:00",979,"NAN",0
"2019-01-29 10:00:00",980,"NAN",0
"2019-01-29 11:00:00",981,"NAN",0
"2019-01-29 12:00:00",982,"NAN",0
"2019-01-29 13:00:00",983,"NAN",0
"2019-01-29 14:00:00",984,"NAN",0
"2019-01-29 15:00:00",985,"NAN",0
"2019-01-29 16:00:00",986,"NAN",0
"2019-01-29 17:00:00",987,"NAN",0
"2019-01-29 18:00:00",988,"NAN",0
"2019-01-29 19:00:00",989,"NAN",0
"2019-01-29 20:00:00",990,"NAN",0
"2019-01-29 21:00:00",991,"NAN",0
"2019-01-29 22:00:00",992,"NAN",0
"2019-01-29 23:00:00",993,"NAN",0
"2019-01-30 00:00:00",994,"NAN",0
"2019-01-30 01:00:00",995,"NAN",0
"2019-01-30 02:00:00",996,"NAN",0
"2019-01-30 03:00:00",997,"NAN",0
"2019-01-30 04:00:00",998,"NAN",0
"2019-01-30 05:00:00",999,"NAN",0
"2019-01-30 06:00:00",1000,"NAN",0
"2019-01-30 07:00:00",1001,"NAN",0
"2019-01-30 08:00:00",1002,"NAN",0
"2019-01-30 09:00:00",1003,"NAN",0
"2019-01-30 10:00:00",1004,"NAN",0
"2019-01-30 11:00:00",1005,"NAN",0
"2019-01-30 12:00:00",1006,"NAN",0
"2019-01-30 13:00:00",1007,"NAN",0
"2019-01-30 14:00:00",1008,"NAN",0
"2019-01-30 15:00:00",1009,"NAN",0
"2019-01-30 16:00:00",1010,"NAN",0
"2019-01-30 17:00:00",1011,"NAN",0
"2019-01-30 18:00:00",1012,"NAN",0
"2019-01-30 19:00:00",1013,"NAN",0
"2019-01-30 20:00:00",1014,"NAN",0
"2019-01-30 21:00:00",1015,"NAN",0
"2019-01-30 22:00:00",1016,"NAN",0
"2019-01-30 23:00:00",1017,"NAN",0
"2019-01-31 00:00:00",1018,"NAN",0
"2019-01-31 01:00:00",1019,"NAN",0
"2019-01-31 02:00:00",1020,"NAN",0
"2019-01-31 03:00:00",1021,"NAN",0
"2019-01-31 04:00:00",1022,"NAN",0
"2019-01-31 05:00:00",1023,"NAN",0
"2019-01-31 06:00:00",1024,"NAN",0
"2019-01-31 07:00:00",1025,"NAN",0
"2019-01-31 08:00:00",1026,"NAN",0
"2019-01-31 09:00:00",1027,"NAN",0
"2019-01-31 10:00:00",1028,"NAN",0
"2019-01-31 11:00:00",1029,"NAN",0
"2019-01-31 12:00:00",1030,"NAN",0
"2019-01-31 13:00:00",1031,"NAN",0
"2019-01-31 14:00:00",1032,"NAN",0
"2019-01-31 15:00:00",1033,"NAN",0
"2019-01-31 16:00:00",1034,"NAN",0
"2019-01-31 17:00:00",1035,"NAN",0
"2019-01-31 18:00:00",1036,"NAN",0
"2019-01-31 19:00:00",1037,"NAN",0
"2019-01-31 20:00:00",1038,"NAN",0
"2019-01-31 21:00:00",1039,"NAN",0
"2019-01-31 22:00:00",1040,"NAN",0
"2019-01-31 23:00:00",1041,"NAN",0
"2019-02-01 00:00:00",1042,"NAN",0
"2019-02-01 01:00:00",1043,"NAN",0
"2019-02-01 02:00:00",1044,"NAN",0
"2019-02-01 03:00:00",1045,"NAN",0
"2019-02-01 04:00:00",1046,"NAN",0
"2019-02-01 05:00:00",1047,"NAN",0
"2019-02-01 06:00:00",1048,"NAN",0
"2019-02-01 07:00:00",1049,"NAN",0
"2019-02-01 08:00:00",1050,"NAN",0
"2019-02-01 09:00:00",1051,"NAN",0
"2019-02-01 10:00:00",1052,"NAN",0
"2019-02-01 11:00:00",1053,"NAN",0
"2019-02-01 12:00:00",1054,"NAN",0
"2019-02-01 13:00:00",1055,"NAN",0
"2019-02-01 14:00:00",1056,"NAN",0
"2019-02-01 15:00:00",1057,"NAN",0
"2019-02-01 16:00:00",1058,"NAN",0
"2019-02-01 17:00:00",1059,"NAN",0
"2019-02-01 18:00:00",1060,"NAN",0
"2019-02-01 19:00:00",1061,"NAN",0
"2019-02-01 20:00:00",1062,"NAN",0
"2019-02-01 21:00:00",1063,"NAN",0
"2019-02-01 22:00:00",1064,"NAN",0
"2019-02-01 23:00:00",1065,"NAN",0
"2019-02-02 00:00:00",1066,"NAN",0
"2019-02-02 01:00:00",1067,"NAN",0
"2019-02-02 02:00:00",1068,"NAN",0
"2019-02-02 03:00:00",1069,"NAN",0
"2019-02-02 04:00:00",1070,"NAN",0
"2019-02-02 05:00:00",1071,"NAN",0
"2019-02-02 06:00:00",1072,"NAN",0
"2019-02-02 07:00:00",1073,"NAN",0
"2019-02-02 08:00:00",1074,"NAN",0
"2019-02-02 09:00:00",1075,"NAN",0
"2019-02-02 10:00:00",1076,"NAN",0
"2019-02-02 11:00:00",1077,"NAN",0
"2019-02-02 12:00:00",1078,"NAN",0
"2019-02-02 13:00:00",1079,"NAN",0
"2019-02-02 14:00:00",1080,"NAN",0
"2019-02-02 15:00:00",1081,"NAN",0
"2019-02-02 16:00:00",1082,"NAN",0
"2019-02-02 17:00:00",1083,"NAN",0
"2019-02-02 18:00:00",1084,"NAN",0
"2019-02-02 19:00:00",1085,"NAN",0
"2019-02-02 20:00:00",1086,"NAN",0
"2019-02-02 21:00:00",1087,"NAN",0
"2019-02-02 22:00:00",1088,"NAN",0
"2019-02-02 23:00:00",1089,"NAN",0
"2019-02-03 00:00:00",1090,"NAN",0
"2019-02-03 01:00:00",1091,"NAN",0
"2019-02-03 02:00:00",1092,"NAN",0
"2019-02-03 03:00:00",1093,"NAN",0
"2019-02-03 04:00:00",1094,"NAN",0
"2019-02-03 05:00:00",1095,"NAN",0
"2019-02-03 06:00:00",1096,"NAN",0
"2019-02-03 07:00:00",1097,"NAN",0
"2019-02-03 08:00:00",1098,"NAN",0
"2019-02-03 09:00:00",1099,"NAN",0
"2019-02-03 10:00:00",1100,"NAN",0
"2019-02-03 11:00:00",1101,"NAN",0
"2019-02-03 12:00:00",1102,"NAN",0
"2019-02-03 13:00:00",1103,"NAN",0
"2019-02-03 14:00:00",1104,"NAN",0
"2019-02-03 15:00:00",1105,"NAN",0
"2019-02-03 16:00:00",1106,"NAN",0
"2019-02-03 17:00:00",1107,"NAN",0
"2019-02-03 18:00:00",1108,"NAN",0
"2019-02-03 19:00:00",1109,"NAN",0
"2019-02-03 20:00:00",1110,"NAN",0
"2019-02-03 21:00:00",1111,"NAN",0
"2019-02-03 22:00:00",1112,"NAN",0
"2019-02-03 23:00:00",1113,"NAN",0
"2019-02-04 00:00:00",1114,"NAN",0
"2019-02-04 01:00:00",1115,"NAN",0
"2019-02-04 02:00:00",1116,"NAN",0
"2019-02-04 03:00:00",1117,"NAN",0
"2019-02-04 04:00:00",1118,"NAN",0
"2019-02-04 05:00:00",1119,"NAN",0
"2019-02-04 06:00:00",1120,"NAN",0
"2019-02-04 07:00:00",1121,"NAN",0
"2019-02-04 08:00:00",1122,"NAN",0
"2019-02-04 09:00:00",1123,"NAN",0
"2019-02-04 10:00:00",1124,"NAN",0
"2019-02-04 11:00:00",1125,"NAN",0
"2019-02-04 12:00:00",1126,"NAN",0
"2019-02-04 13:00:00",1127,"NAN",0
"2019-02-04 14:00:00",1128,"NAN",0
"2019-02-04 15:00:00",1129,"NAN",0
"2019-02-04 16:00:00",1130,"NAN",0
"2019-02-04 17:00:00",1131,"NAN",0
"2019-02-04 18:00:00",1132,"NAN",0
"2019-02-04 19:00:00",1133,"NAN",0
"2019-02-04 20:00:00",1134,"NAN",0
"2019-02-04 21:00:00",1135,"NAN",0
"2019-02-04 22:00:00",1136,"NAN",0
"2019-02-04 23:00:00",1137,"NAN",0
"2019-02-05 00:00:00",1138,"NAN",0
"2019-02-05 01:00:00",1139,"NAN",0
"2019-02-05 02:00:00",1140,"NAN",0
"2019-02-05 03:00:00",1141,"NAN",0
"2019-02-05 04:00:00",1142,"NAN",0
"2019-02-05 05:00:00",1143,"NAN",0
"2019-02-05 06:00:00",1144,"NAN",0
"2019-02-05 07:00:00",1145,"NAN",0
"2019-02-05 08:00:00",1146,"NAN",0
"2019-02-05 09:00:00",1147,"NAN",0
"2019-02-05 10:00:00",1148,"NAN",0
"2019-02-05 11:00:00",1149,"NAN",0
"2019-02-05 12:00:00",1150,"NAN",0
"2019-02-05 13:00:00",1151,"NAN",0
"2019-02-05 14:00:00",1152,"NAN",0
