"TOA5","S6111","CR2xx","27360","CR200X.Std.04","Sxxxx V1_09 test NPHK_P2_DYL_P2.CR2","56011","DYL_test_p2b_2"
"TIMESTAMP","RECORD","Perm_3_Avg","Period_3_Avg","VR_3_Avg"
"TS","RN","","",""
"","","Avg","Avg","Avg"
"2018-01-10 06:00:00",951,38.05478,2.0831,1.469133
"2018-01-10 07:00:00",952,38.05482,2.0831,1.469183
"2018-01-10 08:00:00",953,38.05478,2.0831,1.46915
"2018-01-10 09:00:00",954,38.05482,2.0831,1.46925
"2018-01-10 10:00:00",955,38.05488,2.0831,1.46935
"2018-01-10 11:00:00",956,38.05481,2.0831,1.46925
"2018-01-10 12:00:00",957,38.05478,2.0831,1.4691
"2018-01-10 13:00:00",958,38.0548,2.0831,1.46915
"2018-01-10 14:00:00",959,38.05487,2.0831,1.46935
"2018-01-10 15:00:00",960,38.05513,2.0831,1.470317
"2018-01-10 16:00:00",961,38.05494,2.0831,1.469617
"2018-01-10 17:00:00",962,38.05505,2.0831,1.47
"2018-01-10 18:00:00",963,38.05525,2.0831,1.47065
"2018-01-10 19:00:00",964,38.05535,2.0831,1.471
"2018-01-10 20:00:00",965,38.0554,2.0831,1.47115
"2018-01-10 21:00:00",966,38.05535,2.0831,1.470983
"2018-01-10 22:00:00",967,38.04383,2.082917,1.471083
"2018-01-10 23:00:00",968,37.98615,2.082,1.471067
"2018-01-11 00:00:00",969,37.98612,2.082,1.470983
"2018-01-11 01:00:00",970,37.98613,2.082,1.470983
"2018-01-11 02:00:00",971,37.98617,2.082,1.471267
"2018-01-11 03:00:00",972,37.98609,2.082,1.470817
"2018-01-11 04:00:00",973,37.98616,2.082,1.471133
"2018-01-11 05:00:00",974,37.98598,2.082,1.4705
"2018-01-11 06:00:00",975,37.98592,2.082,1.4703
"2018-01-11 07:00:00",976,37.98594,2.082,1.470383
"2018-01-11 08:00:00",977,37.9861,2.082,1.4709
"2018-01-11 09:00:00",978,37.98579,2.082,1.469717
"2018-01-11 10:00:00",979,37.98595,2.082,1.470433
"2018-01-11 11:00:00",980,37.98592,2.082,1.47025
"2018-01-11 12:00:00",981,37.93972,2.0812,1.469917
"2018-01-11 13:00:00",982,37.91693,2.0808,1.471
"2018-01-11 14:00:00",983,37.91692,2.0808,1.470917
"2018-01-11 15:00:00",984,37.91708,2.0808,1.471483
"2018-01-11 16:00:00",985,37.91698,2.0808,1.471233
"2018-01-11 17:00:00",986,37.91698,2.0808,1.4712
"2018-01-11 18:00:00",987,37.9171,2.0808,1.471517
"2018-01-11 19:00:00",988,37.91705,2.0808,1.471417
"2018-01-11 20:00:00",989,37.91731,2.0808,1.472433
"2018-01-11 21:00:00",990,37.91727,2.0808,1.472167
"2018-01-11 22:00:00",991,37.91722,2.0808,1.472117
"2018-01-11 23:00:00",992,37.91737,2.0808,1.472583
"2018-01-12 00:00:00",993,37.91735,2.0808,1.472533
"2018-01-12 01:00:00",994,37.91722,2.0808,1.471983
"2018-01-12 02:00:00",995,37.91745,2.0808,1.472933
"2018-01-12 03:00:00",996,37.91763,2.0808,1.4736
"2018-01-12 04:00:00",997,37.91757,2.0808,1.473383
"2018-01-12 05:00:00",998,37.91762,2.0808,1.47345
"2018-01-12 06:00:00",999,37.91774,2.0808,1.474067
"2018-01-12 07:00:00",1000,37.91773,2.0808,1.473983
"2018-01-12 08:00:00",1001,37.91803,2.0808,1.4752
"2018-01-12 09:00:00",1002,37.91775,2.0808,1.4742
"2018-01-12 10:00:00",1003,37.91795,2.0808,1.47495
"2018-01-12 11:00:00",1004,37.9181,2.0808,1.475433
"2018-01-12 12:00:00",1005,37.91795,2.0808,1.4749
"2018-01-12 13:00:00",1006,37.95285,2.0814,1.476033
"2018-01-12 14:00:00",1007,37.9876,2.082,1.47655
"2018-01-12 15:00:00",1008,37.98772,2.082,1.476983
"2018-01-12 16:00:00",1009,37.98787,2.082,1.477617
"2018-01-12 17:00:00",1010,37.98793,2.082,1.47785
"2018-01-12 18:00:00",1011,37.98812,2.082,1.478683
"2018-01-12 19:00:00",1012,37.9883,2.082,1.47935
"2018-01-12 20:00:00",1013,37.9885,2.082,1.4803
"2018-01-12 21:00:00",1014,37.98841,2.082,1.479833
"2018-01-12 22:00:00",1015,37.98844,2.082,1.479983
"2018-01-12 23:00:00",1016,37.98843,2.082,1.479917
"2018-01-13 00:00:00",1017,37.9885,2.082,1.480233
"2018-01-13 01:00:00",1018,37.98838,2.082,1.47965
"2018-01-13 02:00:00",1019,37.94232,2.0812,1.480233
"2018-01-13 03:00:00",1020,37.91896,2.0808,1.4792
"2018-01-13 04:00:00",1021,37.9191,2.0808,1.4797
"2018-01-13 05:00:00",1022,37.919,2.0808,1.479367
"2018-01-13 06:00:00",1023,37.91895,2.0808,1.4791
"2018-01-13 07:00:00",1024,37.919,2.0808,1.479333
"2018-01-13 08:00:00",1025,37.91892,2.0808,1.479
"2018-01-13 09:00:00",1026,37.919,2.0808,1.479433
"2018-01-13 10:00:00",1027,37.91896,2.0808,1.479133
"2018-01-13 11:00:00",1028,37.91917,2.0808,1.4801
"2018-01-13 12:00:00",1029,37.91917,2.0808,1.48015
"2018-01-13 13:00:00",1030,37.9192,2.0808,1.480217
"2018-01-13 14:00:00",1031,37.91925,2.0808,1.480467
"2018-01-13 15:00:00",1032,37.91937,2.0808,1.480917
"2018-01-13 16:00:00",1033,37.90784,2.080617,1.481017
"2018-01-13 17:00:00",1034,37.85014,2.0797,1.481217
"2018-01-13 18:00:00",1035,37.86182,2.079883,1.4817
"2018-01-13 19:00:00",1036,37.85013,2.0797,1.481067
"2018-01-13 20:00:00",1037,37.8503,2.0797,1.481883
"2018-01-13 21:00:00",1038,37.8504,2.0797,1.48245
"2018-01-13 22:00:00",1039,37.85055,2.0797,1.4831
"2018-01-13 23:00:00",1040,37.85058,2.0797,1.483433
"2018-01-14 00:00:00",1041,37.85058,2.0797,1.48345
"2018-01-14 01:00:00",1042,37.85057,2.0797,1.483367
"2018-01-14 02:00:00",1043,37.85065,2.0797,1.48375
"2018-01-14 03:00:00",1044,37.85072,2.0797,1.484167
"2018-01-14 04:00:00",1045,37.85067,2.0797,1.48395
"2018-01-14 05:00:00",1046,37.85089,2.0797,1.485033
"2018-01-14 06:00:00",1047,37.85089,2.0797,1.484933
"2018-01-14 07:00:00",1048,37.85088,2.0797,1.484883
"2018-01-14 08:00:00",1049,37.85094,2.0797,1.485283
"2018-01-14 09:00:00",1050,37.851,2.0797,1.4857
"2018-01-14 10:00:00",1051,37.85105,2.0797,1.485983
"2018-01-14 11:00:00",1052,37.85109,2.0797,1.486067
"2018-01-14 12:00:00",1053,37.85113,2.0797,1.486416
"2018-01-14 13:00:00",1054,37.8512,2.0797,1.486767
"2018-01-14 14:00:00",1055,37.85123,2.0797,1.486833
"2018-01-14 15:00:00",1056,37.85125,2.0797,1.4871
"2018-01-14 16:00:00",1057,37.85138,2.0797,1.48785
"2018-01-14 17:00:00",1058,37.85145,2.0797,1.488267
"2018-01-14 18:00:00",1059,37.85154,2.0797,1.488767
"2018-01-14 19:00:00",1060,37.85155,2.0797,1.48875
"2018-01-14 20:00:00",1061,37.85162,2.0797,1.489183
"2018-01-14 21:00:00",1062,37.85162,2.0797,1.489267
"2018-01-14 22:00:00",1063,37.85167,2.0797,1.48955
"2018-01-14 23:00:00",1064,37.8518,2.0797,1.4904
"2018-01-15 00:00:00",1065,37.85168,2.0797,1.489533
"2018-01-15 01:00:00",1066,37.85186,2.0797,1.490767
"2018-01-15 02:00:00",1067,37.79408,2.078783,1.4907
"2018-01-15 03:00:00",1068,37.78254,2.0786,1.4907
"2018-01-15 04:00:00",1069,37.78262,2.0786,1.491367
"2018-01-15 05:00:00",1070,37.7826,2.0786,1.49135
"2018-01-15 06:00:00",1071,37.78258,2.0786,1.491233
"2018-01-15 07:00:00",1072,37.78267,2.0786,1.491683
"2018-01-15 08:00:00",1073,37.78277,2.0786,1.49245
"2018-01-15 09:00:00",1074,37.78271,2.0786,1.492233
"2018-01-15 10:00:00",1075,37.78282,2.0786,1.492783
"2018-01-15 11:00:00",1076,37.78275,2.0786,1.492333
"2018-01-15 12:00:00",1077,37.78276,2.0786,1.492433
"2018-01-15 13:00:00",1078,37.78279,2.0786,1.492617
"2018-01-15 14:00:00",1079,37.78282,2.0786,1.4928
"2018-01-15 15:00:00",1080,37.78283,2.0786,1.493117
"2018-01-15 16:00:00",1081,37.78304,2.0786,1.494467
"2018-01-15 17:00:00",1082,37.78305,2.0786,1.494783
"2018-01-15 18:00:00",1083,37.77148,2.078417,1.494567
"2018-01-15 19:00:00",1084,37.71367,2.0775,1.49445
"2018-01-15 20:00:00",1085,37.71373,2.0775,1.49505
"2018-01-15 21:00:00",1086,37.71367,2.0775,1.494417
"2018-01-15 22:00:00",1087,37.71365,2.0775,1.494467
"2018-01-15 23:00:00",1088,37.7137,2.0775,1.49465
"2018-01-16 00:00:00",1089,37.71365,2.0775,1.494183
"2018-01-16 01:00:00",1090,37.71367,2.0775,1.494217
"2018-01-16 02:00:00",1091,37.71357,2.0775,1.4936
"2018-01-16 03:00:00",1092,37.66737,2.0767,1.493367
"2018-01-16 04:00:00",1093,37.64425,2.0763,1.493133
"2018-01-16 05:00:00",1094,37.64425,2.0763,1.493
"2018-01-16 06:00:00",1095,37.64427,2.0763,1.49315
"2018-01-16 07:00:00",1096,37.64431,2.0763,1.49355
"2018-01-16 08:00:00",1097,37.64423,2.0763,1.492767
"2018-01-16 09:00:00",1098,37.6442,2.0763,1.4927
"2018-01-16 10:00:00",1099,37.64417,2.0763,1.492183
"2018-01-16 11:00:00",1100,37.62105,2.075933,1.491833
"2018-01-16 12:00:00",1101,37.57489,2.0752,1.491467
"2018-01-16 13:00:00",1102,37.57495,2.0752,1.492017
"2018-01-16 14:00:00",1103,37.57492,2.0752,1.4918
"2018-01-16 15:00:00",1104,37.57494,2.0752,1.491883
"2018-01-16 16:00:00",1105,37.57494,2.0752,1.492017
"2018-01-16 17:00:00",1106,37.57497,2.0752,1.492267
"2018-01-16 18:00:00",1107,37.57502,2.0752,1.49255
"2018-01-16 19:00:00",1108,37.575,2.0752,1.492783
"2018-01-16 20:00:00",1109,37.55195,2.074834,1.4926
"2018-01-16 21:00:00",1110,37.50582,2.0741,1.492183
"2018-01-16 22:00:00",1111,37.50587,2.0741,1.492583
"2018-01-16 23:00:00",1112,37.50583,2.0741,1.492267
"2018-01-17 00:00:00",1113,37.50582,2.0741,1.49195
"2018-01-17 01:00:00",1114,37.50583,2.0741,1.492
"2018-01-17 02:00:00",1115,37.50576,2.0741,1.491283
"2018-01-17 03:00:00",1116,37.49427,2.0739,1.491483
"2018-01-17 04:00:00",1117,37.43662,2.0729,1.490767
"2018-01-17 05:00:00",1118,37.43661,2.0729,1.49075
"2018-01-17 06:00:00",1119,37.43663,2.0729,1.49085
"2018-01-17 07:00:00",1120,37.43658,2.0729,1.490117
"2018-01-17 08:00:00",1121,37.43658,2.0729,1.490167
"2018-01-17 09:00:00",1122,37.43658,2.0729,1.490317
"2018-01-17 10:00:00",1123,37.43651,2.0729,1.489683
"2018-01-17 11:00:00",1124,37.36755,2.0718,1.489817
"2018-01-17 12:00:00",1125,37.36757,2.0718,1.4903
"2018-01-17 13:00:00",1126,37.36755,2.0718,1.490067
"2018-01-17 14:00:00",1127,37.36757,2.0718,1.490183
"2018-01-17 15:00:00",1128,37.36755,2.0718,1.4901
"2018-01-17 16:00:00",1129,37.36753,2.0718,1.489633
"2018-01-17 17:00:00",1130,37.36758,2.0718,1.490683
"2018-01-17 18:00:00",1131,37.3676,2.0718,1.490567
"2018-01-17 19:00:00",1132,37.36757,2.0718,1.4903
"2018-01-17 20:00:00",1133,37.29865,2.0707,1.49085
"2018-01-17 21:00:00",1134,37.36765,2.0718,1.49115
"2018-01-17 22:00:00",1135,37.31009,2.070883,1.490117
"2018-01-17 23:00:00",1136,37.29862,2.0707,1.49025
"2018-01-18 00:00:00",1137,37.29861,2.0707,1.48995
"2018-01-18 01:00:00",1138,37.2986,2.0707,1.490067
"2018-01-18 02:00:00",1139,37.29861,2.0707,1.490417
"2018-01-18 03:00:00",1140,37.29863,2.0707,1.490833
"2018-01-18 04:00:00",1141,37.2986,2.0707,1.490533
"2018-01-18 05:00:00",1142,37.29865,2.0707,1.491017
"2018-01-18 06:00:00",1143,37.29865,2.0707,1.49125
"2018-01-18 07:00:00",1144,37.29863,2.0707,1.49095
"2018-01-18 08:00:00",1145,37.29863,2.0707,1.490767
"2018-01-18 09:00:00",1146,37.29866,2.0707,1.491667
"2018-01-18 10:00:00",1147,37.25267,2.0699,1.490867
"2018-01-18 11:00:00",1148,37.22973,2.0695,1.49115
"2018-01-18 12:00:00",1149,37.22973,2.0695,1.4912
"2018-01-18 13:00:00",1150,37.2297,2.0695,1.490683
"2018-01-18 14:00:00",1151,37.22974,2.0695,1.4913
"2018-01-18 15:00:00",1152,37.22975,2.0695,1.4914
"2018-01-18 16:00:00",1153,37.22972,2.0695,1.491233
"2018-01-18 17:00:00",1154,37.22975,2.0695,1.4919
