"TOA5","S6100","CR1000","E11654","CR1000.Std.31.02","CPU:S6102_ZB_P1.CR1","16643","ZB_P1_T1"
"TIMESTAMP","RECORD","VWC_1_Avg","EC_1_Avg","Temp_1_Avg","VWC_2_Avg","EC_2_Avg","Temp_2_Avg","VWC_3_Avg","EC_3_Avg","Temp_3_Avg","Druk_Avg(1)","Druk_Avg(2)","Battery_Vdc"
"TS","RN","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp"
"2019-02-02 10:00:00",1076,0.929,0.064,4.395,0.843,0.048,5.899,0.483,0.025,7.223,"NAN",0,12.27
"2019-02-02 11:00:00",1077,0.929,0.064,4.377,0.843,0.047,5.915,0.483,0.025,7.269,"NAN",0,12.34
"2019-02-02 12:00:00",1078,0.927,0.064,4.389,0.843,0.048,5.843,0.483,0.025,7.249,"NAN",0,12.7
"2019-02-02 13:00:00",1079,0.927,0.064,4.356,0.843,0.047,5.898,0.483,0.025,7.228,"NAN",0,12.73
"2019-02-02 14:00:00",1080,0.927,0.064,4.374,0.843,0.047,5.872,0.483,0.025,7.225,"NAN",0,12.75
"2019-02-02 15:00:00",1081,0.927,0.064,4.362,0.843,0.047,5.911,0.483,0.025,7.208,"NAN",0,12.73
"2019-02-02 16:00:00",1082,0.927,0.064,4.35,0.843,0.048,5.92,0.483,0.025,7.211,"NAN",0,12.66
"2019-02-02 17:00:00",1083,0.927,0.064,4.386,0.845,0.047,5.925,0.483,0.025,7.252,"NAN",0,12.66
"2019-02-02 18:00:00",1084,0.929,0.064,4.347,0.845,0.048,5.91,0.483,0.025,7.219,"NAN",0,12.52
"2019-02-02 19:00:00",1085,0.929,0.064,4.389,0.845,0.047,5.861,0.483,0.025,7.205,"NAN",0,12.44
"2019-02-02 20:00:00",1086,0.929,0.064,4.371,0.845,0.047,5.92,0.483,0.025,7.211,"NAN",0,12.39
"2019-02-02 21:00:00",1087,0.929,0.064,4.392,0.845,0.047,5.908,0.483,0.025,7.231,"NAN",0,12.35
"2019-02-02 22:00:00",1088,0.929,0.064,4.378,0.845,0.048,5.931,0.483,0.025,7.217,"NAN",0,12.32
"2019-02-02 23:00:00",1089,0.929,0.064,4.408,0.845,0.048,5.902,0.483,0.025,7.228,"NAN",0,12.29
"2019-02-03 00:00:00",1090,0.929,0.064,4.423,0.845,0.048,5.928,0.483,0.025,7.223,"NAN",0,12.27
"2019-02-03 01:00:00",1091,0.929,0.064,4.426,0.845,0.048,5.905,0.483,0.025,7.237,"NAN",0,12.25
"2019-02-03 02:00:00",1092,0.929,0.064,4.426,0.845,0.048,5.913,0.483,0.025,7.211,"NAN",0,12.24
"2019-02-03 03:00:00",1093,0.929,0.065,4.396,0.845,0.048,5.893,0.483,0.025,7.227,"NAN",0,12.23
"2019-02-03 04:00:00",1094,0.931,0.064,4.405,0.845,0.047,5.911,0.483,0.025,7.167,"NAN",0,12.23
"2019-02-03 05:00:00",1095,0.931,0.064,4.426,0.843,0.048,5.927,0.483,0.025,7.217,"NAN",0,12.22
"2019-02-03 06:00:00",1096,0.931,0.064,4.384,0.843,0.047,5.831,0.483,0.025,7.225,"NAN",0,12.22
"2019-02-03 07:00:00",1097,0.931,0.064,4.396,0.843,0.048,5.898,0.483,0.025,7.205,"NAN",0,12.21
"2019-02-03 08:00:00",1098,0.931,0.064,4.396,0.843,0.048,5.872,0.482,0.025,7.207,"NAN",0,12.21
"2019-02-03 09:00:00",1099,0.931,0.065,4.392,0.843,0.048,5.887,0.482,0.025,7.173,"NAN",0,12.2
"2019-02-03 10:00:00",1100,0.931,0.065,4.371,0.843,0.047,5.919,0.482,0.025,7.214,"NAN",0,12.37
"2019-02-03 11:00:00",1101,0.931,0.064,4.387,0.843,0.047,5.88,0.482,0.025,7.208,"NAN",0,12.79
"2019-02-03 12:00:00",1102,0.931,0.065,4.401,0.843,0.047,5.872,0.482,0.025,7.202,"NAN",0,13.02
"2019-02-03 13:00:00",1103,0.931,0.064,4.352,0.843,0.048,5.913,0.482,0.025,7.225,"NAN",0,13.96
"2019-02-03 14:00:00",1104,0.931,0.065,4.328,0.843,0.047,5.899,0.482,0.025,7.213,"NAN",0,13.1
"2019-02-03 15:00:00",1105,0.931,0.064,4.322,0.843,0.048,5.896,0.482,0.025,7.193,"NAN",0,14.74
"2019-02-03 16:00:00",1106,0.931,0.064,4.331,0.843,0.047,5.893,0.482,0.025,7.162,"NAN",0,13.07
"2019-02-03 17:00:00",1107,0.931,0.064,4.316,0.843,0.047,5.893,0.482,0.025,7.214,"NAN",0,13.7
"2019-02-03 18:00:00",1108,0.931,0.064,4.306,0.843,0.047,5.914,0.482,0.025,7.219,"NAN",0,12.9
"2019-02-03 19:00:00",1109,0.931,0.064,4.292,0.843,0.047,5.902,0.482,0.025,7.175,"NAN",0,12.83
"2019-02-03 20:00:00",1110,0.931,0.065,4.362,0.843,0.047,5.899,0.482,0.025,7.179,"NAN",0,12.8
"2019-02-03 21:00:00",1111,0.931,0.065,4.398,0.843,0.047,5.896,0.481,0.025,7.231,"NAN",0,12.77
"2019-02-03 22:00:00",1112,0.931,0.065,4.384,0.842,0.048,5.902,0.481,0.025,7.213,"NAN",0,12.75
"2019-02-03 23:00:00",1113,0.931,0.064,4.423,0.842,0.048,5.902,0.481,0.025,7.167,"NAN",0,12.73
"2019-02-04 00:00:00",1114,0.929,0.065,4.423,0.842,0.048,5.933,0.481,0.025,7.17,"NAN",0,12.71
"2019-02-04 01:00:00",1115,0.929,0.065,4.414,0.842,0.048,5.862,0.481,0.025,7.184,"NAN",0,12.7
"2019-02-04 02:00:00",1116,0.929,0.065,4.411,0.842,0.048,5.831,0.481,0.025,7.182,"NAN",0,12.68
"2019-02-04 03:00:00",1117,0.929,0.065,4.401,0.842,0.048,5.905,0.481,0.025,7.21,"NAN",0,12.67
"2019-02-04 04:00:00",1118,0.927,0.064,4.367,0.842,0.047,5.906,0.481,0.025,7.181,"NAN",0,12.66
"2019-02-04 05:00:00",1119,0.927,0.065,4.331,0.842,0.048,5.836,0.481,0.025,7.191,"NAN",0,12.64
"2019-02-04 06:00:00",1120,0.927,0.065,4.303,0.842,0.048,5.881,0.481,0.025,7.213,"NAN",0,12.63
"2019-02-04 07:00:00",1121,0.925,0.065,4.272,0.842,0.048,5.914,0.481,0.025,7.193,"NAN",0,12.62
"2019-02-04 08:00:00",1122,0.925,0.065,4.207,0.842,0.048,5.904,0.481,0.025,7.158,"NAN",0,12.61
"2019-02-04 09:00:00",1123,0.925,0.065,4.18,0.842,0.047,5.877,0.481,0.025,7.161,"NAN",0,12.6
"2019-02-04 10:00:00",1124,0.925,0.065,4.155,0.842,0.047,5.848,0.481,0.025,7.175,"NAN",0,12.64
"2019-02-04 11:00:00",1125,0.925,0.065,4.127,0.842,0.047,5.88,0.481,0.025,7.164,"NAN",0,12.79
"2019-02-04 12:00:00",1126,0.927,0.064,4.071,0.842,0.048,5.866,0.481,0.025,7.175,"NAN",0,13.07
"2019-02-04 13:00:00",1127,0.929,0.064,4.01,0.842,0.048,5.887,0.481,0.025,7.16,"NAN",0,13.68
"2019-02-04 14:00:00",1128,0.931,0.064,3.958,0.842,0.048,5.892,0.481,0.025,7.131,"NAN",0,13.2
"2019-02-04 15:00:00",1129,0.931,0.064,3.985,0.842,0.048,5.863,0.481,0.025,7.155,"NAN",0,13.04
"2019-02-04 16:00:00",1130,0.931,0.064,3.955,0.843,0.048,5.863,0.481,0.025,7.146,"NAN",0,12.98
"2019-02-04 17:00:00",1131,0.931,0.064,3.958,0.843,0.047,5.88,0.481,0.025,7.164,"NAN",0,12.89
"2019-02-04 18:00:00",1132,0.931,0.064,3.965,0.843,0.048,5.837,0.481,0.025,7.173,"NAN",0,12.81
"2019-02-04 19:00:00",1133,0.931,0.064,3.995,0.843,0.048,5.898,0.481,0.025,7.173,"NAN",0,12.75
"2019-02-04 20:00:00",1134,0.931,0.064,3.977,0.843,0.048,5.866,0.481,0.025,7.181,"NAN",0,12.72
"2019-02-04 21:00:00",1135,0.931,0.064,4.014,0.843,0.048,5.875,0.481,0.025,7.161,"NAN",0,12.69
"2019-02-04 22:00:00",1136,0.931,0.064,4.073,0.843,0.048,5.88,0.481,0.025,7.193,"NAN",0,12.67
"2019-02-04 23:00:00",1137,0.931,0.064,4.11,0.843,0.048,5.839,0.481,0.025,7.181,"NAN",0,12.65
"2019-02-05 00:00:00",1138,0.931,0.065,4.125,0.843,0.048,5.877,0.481,0.025,7.178,"NAN",0,12.63
"2019-02-05 01:00:00",1139,0.931,0.064,4.143,0.843,0.048,5.844,0.482,0.025,7.181,"NAN",0,12.62
"2019-02-05 02:00:00",1140,0.931,0.064,4.128,0.843,0.048,5.827,0.481,0.025,7.149,"NAN",0,12.62
"2019-02-05 03:00:00",1141,0.931,0.064,4.162,0.843,0.048,5.833,0.482,0.025,7.164,"NAN",0,12.61
"2019-02-05 04:00:00",1142,0.931,0.064,4.159,0.843,0.048,5.865,0.482,0.025,7.167,"NAN",0,12.59
"2019-02-05 05:00:00",1143,0.931,0.064,4.187,0.843,0.048,5.829,0.482,0.025,7.166,"NAN",0,12.59
"2019-02-05 06:00:00",1144,0.931,0.064,4.217,0.843,0.048,5.808,0.482,0.025,7.149,"NAN",0,12.58
"2019-02-05 07:00:00",1145,0.931,0.064,4.195,0.843,0.048,5.779,0.482,0.025,7.146,"NAN",0,12.57
"2019-02-05 08:00:00",1146,0.931,0.064,4.169,0.843,0.048,5.817,0.482,0.025,7.164,"NAN",0,12.57
"2019-02-05 09:00:00",1147,0.931,0.064,4.205,0.843,0.048,5.794,0.482,0.025,7.166,"NAN",0,12.56
"2019-02-05 10:00:00",1148,0.931,0.064,4.19,0.843,0.048,5.818,0.482,0.025,7.158,"NAN",0,12.58
"2019-02-05 11:00:00",1149,0.931,0.064,4.199,0.843,0.048,5.829,0.482,0.025,7.16,"NAN",0,12.67
"2019-02-05 12:00:00",1150,0.931,0.064,4.214,0.843,0.048,5.782,0.482,0.025,7.143,"NAN",0,12.76
"2019-02-05 13:00:00",1151,0.931,0.064,4.22,0.843,0.048,5.823,0.481,0.025,7.128,"NAN",0,12.79
"2019-02-05 14:00:00",1152,0.931,0.064,4.224,0.843,0.048,5.779,0.481,0.025,7.125,"NAN",0,12.9
