"TOA5","CR200 Series","CR200X","27356","CR200X.Std.04","Sxxxx V1_10 NPHK_P2.CR2","16450","NPHK_PUNT2_T2_2"
"TIMESTAMP","RECORD","Perm_1_Avg","Period_1_Avg","VR_1_Avg","Perm_2_Avg","Period_2_Avg","VR_2_Avg","Perm_3_Avg","Period_3_Avg","VR_3_Avg","Perm_4_Avg","Period_4_Avg","VR_4_Avg"
"TS","RN","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2017-11-15 22:00:00",0,0,0,0,0,0,0,0,0,0,0,0,0
"2017-11-15 21:00:00",1,1.0985,1.07825,1.00015,0,0,0,0,0,0,0,0,0
"2017-11-15 22:00:00",2,1.12725,1.07995,0.99985,0,0,0,0,0,0,0,0,0
"2017-11-15 23:00:00",3,1.1343,1.0805,1.00005,0,0,0,0,0,0,0,0,0
"2017-11-17 10:00:00",4,0,0,0,22.4982,1.7926,1.01545,9.7103,1.4535,1.0023,14.36795,1.5858,1.0084
"2017-11-17 11:00:00",5,0,0,0,22.4982,1.7926,1.0154,9.7113,1.4535,1.002,14.34755,1.58525,1.0083
"2017-11-17 12:00:00",6,0,0,0,22.4982,1.7926,1.0153,9.7114,1.4535,1.00195,14.36785,1.5858,1.00845
"2017-11-17 13:00:00",7,0,0,0,22.4982,1.7926,1.01525,9.7108,1.4535,1.00215,14.3681,1.5858,1.00835
"2017-11-17 14:00:00",8,0,0,0,22.4982,1.7926,1.0152,9.7107,1.4535,1.0022,14.3684,1.5858,1.0082
"2017-11-17 15:00:00",9,0,0,0,22.4982,1.7926,1.01515,9.728701,1.4541,1.002,14.36855,1.5858,1.00815
"2017-11-17 16:00:00",10,0,0,0,22.49825,1.7926,1.0151,9.746,1.4547,1.002,14.3682,1.5858,1.00835
"2017-11-17 17:00:00",11,0,0,0,22.4982,1.7926,1.01515,9.7458,1.4547,1.0021,14.3883,1.58635,1.00855
"2017-11-17 18:00:00",12,0,0,0,22.49825,1.7926,1.01505,9.7464,1.4547,1.00195,14.40955,1.5869,1.0083
"2017-11-17 19:00:00",13,0,0,0,22.4983,1.7926,1.01485,9.746201,1.4547,1.002,14.4092,1.5869,1.0084
"2017-11-17 20:00:00",14,0,0,0,22.49825,1.7926,1.01495,9.745501,1.4547,1.0022,14.40915,1.5869,1.00845
"2017-11-17 21:00:00",15,0,0,0,22.49825,1.7926,1.015,9.7456,1.4547,1.00215,14.4096,1.5869,1.00825
"2017-11-17 22:00:00",16,0,0,0,22.49825,1.7926,1.01485,9.746099,1.4547,1.002,14.4098,1.5869,1.00815
"2017-11-17 23:00:00",17,0,0,0,22.4983,1.7926,1.0147,9.746,1.4547,1.00205,14.40935,1.5869,1.00835
"2017-11-18 00:00:00",18,0,0,0,22.54905,1.7938,1.01465,9.7464,1.4547,1.0019,14.4093,1.5869,1.0084
"2017-11-18 01:00:00",19,0,0,0,22.549,1.7938,1.0148,9.7465,1.4547,1.0019,14.4094,1.5869,1.00835
"2017-11-18 02:00:00",20,0,0,0,22.54905,1.7938,1.01445,9.746,1.4547,1.00205,14.40925,1.5869,1.0084
"2017-11-18 03:00:00",21,0,0,0,22.54905,1.7938,1.01455,9.7457,1.4547,1.00215,14.40945,1.5869,1.0083
"2017-11-18 04:00:00",22,0,0,0,22.5491,1.7938,1.01445,9.746901,1.4547,1.00175,14.4096,1.5869,1.00825
"2017-11-18 05:00:00",23,0,0,0,22.5998,1.7949,1.01465,9.746799,1.4547,1.0018,14.40965,1.5869,1.00825
"2017-11-18 06:00:00",24,0,0,0,22.5999,1.7949,1.01425,9.7467,1.4547,1.0018,14.409,1.5869,1.0085
"2017-11-18 07:00:00",25,0,0,0,22.5999,1.7949,1.014,9.7465,1.4547,1.00185,14.409,1.5869,1.00855
"2017-11-18 08:00:00",26,0,0,0,22.5999,1.7949,1.014,9.7464,1.4547,1.0019,14.40985,1.5869,1.00815
"2017-11-18 09:00:00",27,0,0,0,22.5999,1.7949,1.014,9.745899,1.4547,1.00205,14.4093,1.5869,1.0084
"2017-11-18 10:00:00",28,0,0,0,22.6507,1.796,1.01405,9.7461,1.4547,1.002,14.4514,1.588,1.00805
"2017-11-18 11:00:00",29,0,0,0,22.6508,1.796,1.0138,9.7474,1.4547,1.0016,14.45085,1.588,1.0083
"2017-11-18 12:00:00",30,0,0,0,22.6507,1.796,1.01405,9.745899,1.4547,1.00205,14.45125,1.588,1.0081
"2017-11-18 13:00:00",31,0,0,0,22.65075,1.796,1.014,9.745199,1.4547,1.00225,14.4505,1.588,1.0085
"2017-11-18 14:00:00",32,0,0,0,22.6507,1.796,1.01405,9.746099,1.4547,1.002,14.4509,1.588,1.0083
"2017-11-18 15:00:00",33,0,0,0,22.6507,1.796,1.014,9.746201,1.4547,1.00195,14.45135,1.588,1.0081
"2017-11-18 16:00:00",34,0,0,0,22.6507,1.796,1.0139,9.745399,1.4547,1.0022,14.4511,1.588,1.0082
"2017-11-18 17:00:00",35,0,0,0,22.6508,1.796,1.01365,9.7458,1.4547,1.0021,14.4505,1.588,1.00845
"2017-11-18 18:00:00",36,0,0,0,22.6507,1.796,1.014,9.746,1.4547,1.00205,14.4514,1.588,1.0081
"2017-11-18 19:00:00",37,0,0,0,22.6507,1.796,1.01395,9.7467,1.4547,1.00185,14.45075,1.588,1.00835
"2017-11-18 20:00:00",38,0,0,0,22.6507,1.796,1.01415,9.747,1.4547,1.00175,14.45155,1.588,1.00795
"2017-11-18 21:00:00",39,0,0,0,22.6507,1.796,1.01395,9.7458,1.4547,1.0021,14.4508,1.588,1.0083
"2017-11-18 22:00:00",40,0,0,0,22.65075,1.796,1.01385,9.7463,1.4547,1.00195,14.4513,1.588,1.0081
"2017-11-18 23:00:00",41,0,0,0,22.67615,1.79655,1.01395,9.7466,1.4547,1.00185,14.4509,1.588,1.0083
"2017-11-19 00:00:00",42,0,0,0,22.70165,1.7971,1.0138,9.746,1.4547,1.002,14.45055,1.588,1.00845
"2017-11-19 01:00:00",43,0,0,0,22.7016,1.7971,1.0142,9.781099,1.4558,1.00195,14.47155,1.5886,1.00825
"2017-11-19 02:00:00",44,0,0,0,22.7016,1.7971,1.01405,9.7817,1.4558,1.00175,14.49215,1.5892,1.00835
"2017-11-19 03:00:00",45,0,0,0,22.7525,1.7983,1.0144,9.781,1.4558,1.00195,14.4927,1.5892,1.00805
"2017-11-19 04:00:00",46,0,0,0,22.75255,1.7983,1.014,9.781,1.4558,1.002,14.4925,1.5892,1.0082
"2017-11-19 05:00:00",47,0,0,0,22.7525,1.7983,1.0142,9.7812,1.4558,1.0019,14.4922,1.5892,1.00835
"2017-11-19 06:00:00",48,0,0,0,22.75255,1.7983,1.0141,9.7801,1.4558,1.00225,14.5129,1.58975,1.00835
"2017-11-19 07:00:00",49,0,0,0,22.7525,1.7983,1.01415,9.7808,1.4558,1.00205,14.53385,1.5903,1.0082
"2017-11-19 08:00:00",50,0,0,0,22.7526,1.7983,1.01375,9.781799,1.4558,1.00175,14.5343,1.5903,1.008
"2017-11-19 09:00:00",51,0,0,0,22.7526,1.7983,1.0138,9.799,1.45635,1.0018,14.53375,1.5903,1.0083
"2017-11-19 10:00:00",52,0,0,0,22.7781,1.79885,1.01385,9.8155,1.4569,1.00205,14.5337,1.5903,1.0083
"2017-11-19 11:00:00",53,0,0,0,22.8036,1.7994,1.01385,9.81655,1.4569,1.00175,14.53435,1.5903,1.008
"2017-11-19 12:00:00",54,0,0,0,22.8036,1.7994,1.0137,9.81625,1.4569,1.00185,14.51295,1.58975,1.00835
"2017-11-19 13:00:00",55,0,0,0,22.80355,1.7994,1.01395,9.81585,1.4569,1.00195,14.53405,1.5903,1.00815
"2017-11-19 14:00:00",56,0,0,0,22.80355,1.7994,1.01395,9.815701,1.4569,1.002,14.53485,1.5903,1.00775
"2017-11-19 15:00:00",57,0,0,0,22.75255,1.7983,1.0139,9.815201,1.4569,1.00215,14.53445,1.5903,1.00795
"2017-11-19 16:00:00",58,0,0,0,22.75255,1.7983,1.014,9.815849,1.4569,1.002,14.53385,1.5903,1.00825
"2017-11-19 17:00:00",59,0,0,0,22.75255,1.7983,1.0139,9.8158,1.4569,1.002,14.5343,1.5903,1.008
"2017-11-19 18:00:00",60,0,0,0,22.7526,1.7983,1.0138,9.8154,1.4569,1.0021,14.5335,1.5903,1.0084
"2017-11-19 19:00:00",61,0,0,0,22.7526,1.7983,1.01395,9.8153,1.4569,1.0021,14.5333,1.5903,1.0085
"2017-11-19 20:00:00",62,0,0,0,22.75255,1.7983,1.01405,9.8151,1.4569,1.00215,14.53445,1.5903,1.00795
"2017-11-19 21:00:00",63,0,0,0,22.7526,1.7983,1.0137,9.81645,1.4569,1.0018,14.5337,1.5903,1.0083
"2017-11-19 22:00:00",64,0,0,0,22.7526,1.7983,1.014,9.81585,1.4569,1.00195,14.5336,1.5903,1.00835
"2017-11-19 23:00:00",65,0,0,0,22.7526,1.7983,1.0138,9.81625,1.4569,1.0019,14.53415,1.5903,1.0081
"2017-11-20 00:00:00",66,0,0,0,22.75255,1.7983,1.0138,9.81665,1.4569,1.0017,14.5341,1.5903,1.00815
"2017-11-20 01:00:00",67,0,0,0,22.75255,1.7983,1.01395,9.81565,1.4569,1.00205,14.55425,1.59085,1.0084
"2017-11-20 02:00:00",68,0,0,0,22.75255,1.7983,1.01415,9.8155,1.4569,1.00205,14.57615,1.5914,1.00785
"2017-11-20 03:00:00",69,0,0,0,22.7526,1.7983,1.0138,9.815701,1.4569,1.002,14.5759,1.5914,1.008
"2017-11-20 04:00:00",70,0,0,0,22.77805,1.79885,1.01385,9.816,1.4569,1.0019,14.5753,1.5914,1.0083
"2017-11-20 05:00:00",71,0,0,0,22.8036,1.7994,1.0136,9.8152,1.4569,1.0021,14.5759,1.5914,1.008
"2017-11-20 06:00:00",72,0,0,0,22.8036,1.7994,1.01385,9.816,1.4569,1.0019,14.57595,1.5914,1.008
"2017-11-20 07:00:00",73,0,0,0,22.8036,1.7994,1.01355,9.814899,1.4569,1.00225,14.5749,1.5914,1.00845
"2017-11-20 08:00:00",74,0,0,0,22.8036,1.7994,1.01355,9.8152,1.4569,1.00215,14.5753,1.5914,1.00825
